,Keyword,Title,Author,Publication_title,Publication_date,Place_of_publication,First_page,Section,Document_URL,State
7641,carbon_tax,"SAVE ALL THAT HOT AIR: No debate needed, just action on Pa. joining carbon emissions program",,"Philadelphia Inquirer; Philadelphia, Pa.","Jun 28, 2021","Philadelphia, Pa.",13,Voices,https://www.proquest.com/newspapers/save-all-that-hot-air/docview/2545489646/se-2?accountid=13360,PA
7646,carbon_tax,"Sound Off: Thursday, February 28, 2013",,"The News - Item; Shamokin, Pa.","Feb 28, 2013","Shamokin, Pa.",,Opinion,https://www.proquest.com/newspapers/sound-off-thursday-february-28-2013/docview/1313209043/se-2?accountid=13360,PA
7668,carbon_tax,Paint the bailout green We must do more to encourage energy efficiency,"Friedman, Thomas L","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Oct 25, 2008","Pittsburgh, Pa.",B.7,EDITORIAL,https://www.proquest.com/newspapers/paint-bailout-green-we-must-do-more-encourage/docview/390446100/se-2?accountid=13360,PA
7727,carbon_tax,THE PRICE IS NOT RIGHT WE NEED TO FIX THE MARKETS WHILE PROTECTING MOTHER NATURE,"Friedman, Thomas L","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Apr 3, 2009","Pittsburgh, Pa.",B.7,EDITORIAL,https://www.proquest.com/newspapers/price-is-not-right-we-need-fix-markets-while/docview/390684822/se-2?accountid=13360,PA
7753,carbon_tax,May The Best Fuel Win,Jerry Lee Miller,"Sunday News; Lancaster, Pa.","Jul 13, 2014","Lancaster, Pa.",P.1,P,https://www.proquest.com/newspapers/may-best-fuel-win/docview/1544756807/se-2?accountid=13360,PA
7784,carbon_tax,Climate Change Is Real; Action Is Needed Now,"Stoner, Barry","LNP; Lancaster, Pa.","Sep 30, 2015","Lancaster, Pa.",A.19,A,https://www.proquest.com/newspapers/climate-change-is-real-action-needed-now/docview/1718033517/se-2?accountid=13360,PA
7813,carbon_tax,Veteran pair Doyle and Murtha deserve new House terms,Anonymous,"Pittsburgh Post - Gazette; Pittsburgh, Pa.","Oct 24, 2008","Pittsburgh, Pa.",B.6,EDITORIAL,https://www.proquest.com/newspapers/veteran-pair-doyle-murtha-deserve-new-house-terms/docview/390485939/se-2?accountid=13360,PA
7824,carbon_tax,Letters To The Editor,,"LNP; Lancaster, Pa.","Jan 28, 2015","Lancaster, Pa.",A.13,A,https://www.proquest.com/newspapers/letters-editor/docview/1677497174/se-2?accountid=13360,PA
7826,carbon_tax,U.S. should end Somalia Syndrome,Anonymous,"Standard - Speaker; Hazleton, Pa.","Jan 13, 2009","Hazleton, Pa.",A.12,,https://www.proquest.com/newspapers/u-s-should-end-somalia-syndrome/docview/250842020/se-2?accountid=13360,PA
7839,carbon_tax,Gov. Wolf's greenhouse gas foray faces key vote Initiative moves closer as Legislature takes own approach,"Wolman, Jordan","Morning Call; Allentown, Pa.","Aug 14, 2020","Allentown, Pa.",A.7,,https://www.proquest.com/newspapers/gov-wolfs-greenhouse-gas-foray-faces-key-vote/docview/2433780253/se-2?accountid=13360,PA
7850,carbon_tax,GOP breath of fresh air,"Friedman, Thomas L","The Times - Tribune; Scranton, Pa.","Mar 2, 2010","Scranton, Pa.",A.9,,https://www.proquest.com/newspapers/gop-breath-fresh-air/docview/399270854/se-2?accountid=13360,PA
7856,carbon_tax,CLIMATE CHANGE PANELISTS URGE SWIFT ACTION,"Hopey, Don","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Aug 15, 2019","Pittsburgh, Pa.",B-1,LOCAL,https://www.proquest.com/newspapers/climate-change-panelists-urge-swift-action/docview/2273089297/se-2?accountid=13360,PA
7895,carbon_tax,Both candidates backing failed energy policies,Anonymous,"Standard - Speaker; Hazleton, Pa.","Jun 29, 2008","Hazleton, Pa.",C.2,,https://www.proquest.com/newspapers/both-candidates-backing-failed-energy-policies/docview/250805266/se-2?accountid=13360,PA
7906,carbon_tax,"CLIMATE BILL STOKES BUSINESS DEBATE IN PENNSYLVANIA, THE SMOKE RISES OVER THE FUTURE OF FOSSIL FUELS","Malloy, Daniel","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Oct 5, 2009","Pittsburgh, Pa.",A.1,STATE,https://www.proquest.com/newspapers/climate-bill-stokes-business-debate-pennsylvania/docview/390543466/se-2?accountid=13360,PA
7908,carbon_tax,Letters To The Editor 3/15/2015,TIMES-TRIBUNE READERS,"The Times - Tribune; Scranton, Pa.","Mar 15, 2015","Scranton, Pa.",,Opinion,https://www.proquest.com/newspapers/letters-editor-3-15-2015/docview/1663453576/se-2?accountid=13360,PA
7944,carbon_tax,"REDUCTION OF AIR POLLUTION WILL BE FOCUS OF MEETING * ENVIRONMENTALISTS, INDUSTRY, UTILITY EXECUTIVES WILL DISCUSS IDEAS IN BETHLEHEM TOWNSHIP.: [EIGHTH Edition]","Berg, Christian D","Morning Call; Allentown, Pa.","Jun 23, 1999","Allentown, Pa.",,REGIONAL REPORT,https://www.proquest.com/newspapers/reduction-air-pollution-will-be-focus-meeting/docview/392947793/se-2?accountid=13360,PA
7949,carbon_tax,"ENERGY RISES AS PRIMARY ISSUE DEMOCRATS FOCUS ON GLOBAL WARMING, REPUBLICANS ZERO IN ON INDEPENDENCE","O'Toole, James","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Nov 25, 2007","Pittsburgh, Pa.",A.1,NATIONAL,https://www.proquest.com/newspapers/energy-rises-as-primary-issue-democrats-focus-on/docview/390574101/se-2?accountid=13360,PA
7961,carbon_tax,CLIMATE CHANGE PANELISTS URGE SWIFT ACTION,"Hopey, Don","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Aug 15, 2019","Pittsburgh, Pa.",B-1,LOCAL,https://www.proquest.com/newspapers/climate-change-panelists-urge-swift-action/docview/2273324584/se-2?accountid=13360,PA
7988,carbon_tax,YOUR OPINION,Anonymous,"The Times - Tribune; Scranton, Pa.","Feb 14, 2007","Scranton, Pa.",A.12,,https://www.proquest.com/newspapers/your-opinion/docview/275746383/se-2?accountid=13360,PA
7989,carbon_tax,Letters To The Editor 5/18/2015,TIMES-TRIBUNE READERS,"The Times - Tribune; Scranton, Pa.","May 18, 2015","Scranton, Pa.",,Opinion,https://www.proquest.com/newspapers/letters-editor-5-18-2015/docview/1681304239/se-2?accountid=13360,PA
8006,carbon_tax,"HOW CANDIDATES LINE UP ON GAS, GLOBAL WARMING ENERGY ISSUES FUELING PRESIDENTIAL CAMPAIGNS","O'Toole, James","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Nov 25, 2007","Pittsburgh, Pa.",A.1,NATIONAL,https://www.proquest.com/newspapers/how-candidates-line-up-on-gas-global-warming/docview/390568560/se-2?accountid=13360,PA
8019,carbon_tax,A centrist bid to hold a seat in Congress: Rep. Brian Fitzpatrick is betting that a moderate stance can help him win in the Phila. suburbs. CAMPAIGN 2018,"Otterbein, Holly","Philadelphia Inquirer; Philadelphia, Pa.","Oct 25, 2018","Philadelphia, Pa.",A.1,NATIONAL,https://www.proquest.com/newspapers/centrist-bid-hold-seat-congress/docview/2125074536/se-2?accountid=13360,PA
8046,carbon_tax,No Denying Impact Of Climate Change Must See Madonna Tv? No Mercy For Molesters Inequality Before Law Gouging Inmates Referendum Favored Vacation Notes,,"Intelligencer Journal / Lancaster New Era; Lancaster, Pa.","Sep 18, 2013","Lancaster, Pa.",A.11,A,https://www.proquest.com/newspapers/no-denying-impact-climate-change-must-see-madonna/docview/1433385064/se-2?accountid=13360,PA
8053,carbon_tax,Letters To The Editor,,"LNP; Lancaster, Pa.","Sep 2, 2016","Lancaster, Pa.",A.17,A,https://www.proquest.com/newspapers/letters-editor/docview/1816197236/se-2?accountid=13360,PA
8066,carbon_tax,Letters To The Editor,,"LNP; Lancaster, Pa.","Nov 15, 2016","Lancaster, Pa.",A.21,A,https://www.proquest.com/newspapers/letters-editor/docview/1839212854/se-2?accountid=13360,PA
8073,carbon_tax,"OH, CANADA OUR BELOVED NEIGHBOR TO THE NORTH IS BECOMING A NASTY PETROSTATE","Nikiforuk, Andrew","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Jul 7, 2013","Pittsburgh, Pa.",B.1,EDITORIAL,https://www.proquest.com/newspapers/oh-canada-our-beloved-neighbor-north-is-becoming/docview/1399157624/se-2?accountid=13360,PA
8252,clean_energy_standard,TO THE SUN: Pennsylvania is making strides in solar energy,"Books, Ashley","Public Opinion; Chambersburg, Pa.","Dec 3, 2017","Chambersburg, Pa.",A.3,News,https://www.proquest.com/newspapers/sun/docview/1971184307/se-2?accountid=13360,PA
8256,clean_energy_standard,"Bill makes financial, environmental sense",Anonymous,"The Evening Sun; Hanover, Pa.","Aug 19, 2010","Hanover, Pa.",,Opinion,https://www.proquest.com/newspapers/bill-makes-financial-environmental-sense/docview/745751520/se-2?accountid=13360,PA
8271,clean_energy_standard,Poll: Most in Pa. support transition to renewables,"Suttles, Chrissy","Public Opinion; Chambersburg, Pa.","Apr 1, 2021","Chambersburg, Pa.",A.6,News,https://www.proquest.com/newspapers/poll-most-pa-support-transition-renewables/docview/2508012267/se-2?accountid=13360,PA
8272,clean_energy_standard,Poll: Most in Pa. support transition to renewables,"Suttles, Chrissy","York Daily Record; York, Pa.","Mar 31, 2021","York, Pa.",A.1,News,https://www.proquest.com/newspapers/poll-most-pa-support-transition-renewables/docview/2507022344/se-2?accountid=13360,PA
8283,clean_energy_standard,Renewable energy powers new jobs,"Willcox, Nathan; DeFazio, John","The Times - Tribune; Scranton, Pa.","Jun 3, 2007","Scranton, Pa.",D.5,,https://www.proquest.com/newspapers/renewable-energy-powers-new-jobs/docview/275723596/se-2?accountid=13360,PA
8291,clean_energy_standard,Poll: Residents support transition to renewables,"Suttles, Chrissy","The Evening Sun; Hanover, Pa.","Mar 30, 2021","Hanover, Pa.",A.5,News,https://www.proquest.com/newspapers/poll-residents-support-transition-renewables/docview/2508006582/se-2?accountid=13360,PA
8295,clean_energy_standard,KEEPING AN ECONOMIC ENGINE RUNNING WHAT CAN PENNSYLVANIA DO TO REMAIN AN EXPORTER OF CLEAN ENERGY?,,"Pittsburgh Post - Gazette; Pittsburgh, Pa.","Apr 1, 2014","Pittsburgh, Pa.",B.2,BUSINESS,https://www.proquest.com/newspapers/keeping-economic-engine-running-what-can/docview/1511532075/se-2?accountid=13360,PA
8300,clean_energy_standard,"REGAINING THE LEAD ON RENEWABLE ENERGY THE STATES HAVE STEPPED UP TO THE PLATE, NOW IT'S TIME FOR CONGRESS TO GET BUSY, TOO: [REGION Edition]",,"Pittsburgh Post - Gazette; Pittsburgh, Pa.","Jun 13, 2007","Pittsburgh, Pa.",,EDITORIAL,https://www.proquest.com/newspapers/regaining-lead-on-renewable-energy-states-have/docview/390567631/se-2?accountid=13360,PA
8317,clean_energy_standard,Full text of Obama's State of the Union address,,"York Daily Record; York, Pa.","Jan 24, 2012","York, Pa.",,News,https://www.proquest.com/newspapers/full-text-obamas-state-union-address/docview/918972605/se-2?accountid=13360,PA
8334,demand-side_management,"If we let him, Mehrabian can be the hero of our success story: [TWO STAR Edition]",,"Pittsburgh Post - Gazette; Pittsburgh, Pa.","Apr 10, 1994","Pittsburgh, Pa.",,EDITORIAL,https://www.proquest.com/newspapers/if-we-let-him-mehrabian-can-be-hero-our-success/docview/392070201/se-2?accountid=13360,PA
8348,demand-side_management,CONSERVE ENERGY AND SAVE MONEY: DEMAND SIDE MANAGEMENT PROGRAMS ENCOURAGE REDUCED CONSUMPTION AND CUSTOMER SAVINGS THROUGH CONSERVATION.,"Rimel, Rebecca W","Philadelphia Inquirer; Philadelphia, Pa.","Mar 8, 1993","Philadelphia, Pa.",A.13,EDITORIAL,https://www.proquest.com/newspapers/conserve-energy-save-money/docview/1839573695/se-2?accountid=13360,PA
8369,demand-side_management,Cold reality: [SOONER Edition],"Karis, William G","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Feb 5, 1994","Pittsburgh, Pa.",,EDITORIAL,https://www.proquest.com/newspapers/cold-reality/docview/391886476/se-2?accountid=13360,PA
8370,demand-side_management,"PEW VENTURES INTO NEW AND UNUSUAL TERRITORY: THE PHILANTHROPY, ACTIVE IN THE ENVIRONMENTAL MOVEMENT AND CIVIC JOURNALISM, HAS PROVOKED CONTROVERSY ABOUT ITS ROLE.","Salisbury, Stephan","Philadelphia Inquirer; Philadelphia, Pa.","Oct 14, 1996","Philadelphia, Pa.",A.1,LOCAL,https://www.proquest.com/newspapers/pew-ventures-into-new-unusual-territory/docview/1841747743/se-2?accountid=13360,PA
8377,demand-side_management,Should power lines cross Water Gap national park?,"Kraus, Scott","Morning Call; Allentown, Pa.","Sep 26, 2010","Allentown, Pa.",A.26,News,https://www.proquest.com/newspapers/should-power-lines-cross-water-gap-national-park/docview/755073773/se-2?accountid=13360,PA
8390,demand-side_management,WHY CHANGE LIGHTBULBS? IT'S THE LAW: SAY GOODBYE TO THOSE FOUR-FOOT FLUORESCENTS. ENERGY-SAVING LIGHTS WILL BECOME NATIONAL POLICY SOMETIME NEXT YEAR.,"Fried, John J","Philadelphia Inquirer; Philadelphia, Pa.","Feb 14, 1993","Philadelphia, Pa.",C.1,BUSINESS,https://www.proquest.com/newspapers/why-change-lightbulbs-law/docview/1839531827/se-2?accountid=13360,PA
8399,demand-side_management,"STRATEGY WON'T CHANGE FOR CAUTIOUS GURU JACK S. LEVANDE, SHEARSON LEHMAN ADVISORS: [FIFTH Edition]","Hernan, Michael","Morning Call; Allentown, Pa.","Jun 1, 1992","Allentown, Pa.",,BUSINESS,https://www.proquest.com/newspapers/strategy-wont-change-cautious-guru-jack-s-levande/docview/392518522/se-2?accountid=13360,PA
8408,demand-side_management,Companies line up to reduce energy use,"Bauers, Sandy; BurlingS, Stacey","Philadelphia Inquirer; Philadelphia, Pa.","Jul 7, 2010","Philadelphia, Pa.",B.1,LOCAL NEWS PHILADELPHIA & THE REGION,https://www.proquest.com/newspapers/companies-line-up-reduce-energy-use/docview/605166827/se-2?accountid=13360,PA
8410,demand-side_management,Letters,,"Philadelphia Inquirer; Philadelphia, Pa.","May 26, 2002","Philadelphia, Pa.",C.4,EDITORIAL,https://www.proquest.com/newspapers/letters/docview/1898152109/se-2?accountid=13360,PA
8428,demand-side_management,Power Shopping: What Is Powering Renewable Energy,"Maykuth, Andrew","Philadelphia Inquirer; Philadelphia, Pa.","Jul 5, 2015","Philadelphia, Pa.",E.1,BUSINESS,https://www.proquest.com/newspapers/power-shopping/docview/1695286729/se-2?accountid=13360,PA
8435,demand-side_management,Saving energy may create jobs: [SOONER Edition],"Hopey, Don","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Sep 21, 1994","Pittsburgh, Pa.",,BUSINESS,https://www.proquest.com/newspapers/saving-energy-may-create-jobs/docview/391968317/se-2?accountid=13360,PA
8455,demand-side_management,YOUR OPINION,Anonymous,"The Times - Tribune; Scranton, Pa.","Apr 15, 2009","Scranton, Pa.",A.12,,https://www.proquest.com/newspapers/your-opinion/docview/275587683/se-2?accountid=13360,PA
8460,demand-side_management,YOUR OPINION,Anonymous,"The Times - Tribune; Scranton, Pa.","Jul 1, 2009","Scranton, Pa.",A.14,,https://www.proquest.com/newspapers/your-opinion/docview/399215070/se-2?accountid=13360,PA
8461,demand-side_management,"ELECTRIC ATMOSPHERE POWER COMPANIES PUSH GRILLS, MOWERS THEY SAY POLLUTE LESS: [THIRD Edition]","Hernan, Michael","Morning Call; Allentown, Pa.","Jul 17, 1994","Allentown, Pa.",,BUSINESS,https://www.proquest.com/newspapers/electric-atmosphere-power-companies-push-grills/docview/392659837/se-2?accountid=13360,PA
8466,demand-side_management,"Electric atmosphere: Power companies push grills, mowers they say pollute less","Hernan, Michael","Morning Call; Allentown, Pa.","Jul 17, 1994","Allentown, Pa.",,D,https://www.proquest.com/newspapers/electric-atmosphere-power-companies-push-grills/docview/392641371/se-2?accountid=13360,PA
8469,demand-side_management,"Power play: New devices could cut use: In a test, consumers are letting a utility control energy demand in their homes.","Parker, Akweli","Philadelphia Inquirer; Philadelphia, Pa.","Jun 27, 2001","Philadelphia, Pa.",C.1,BUSINESS,https://www.proquest.com/newspapers/power-play-new-devices-could-cut-use/docview/1885974768/se-2?accountid=13360,PA
8516,emissions_tax,YOUR OPINION,Anonymous,"The Times - Tribune; Scranton, Pa.","Feb 8, 2007","Scranton, Pa.",A.10,,https://www.proquest.com/newspapers/your-opinion/docview/275742544/se-2?accountid=13360,PA
8528,demand-side_management,Companies line up to reduce energy use,"Bauers, Sandy; BurlingS, Stacey","Philadelphia Inquirer; Philadelphia, Pa.","Jul 7, 2010","Philadelphia, Pa.",B.1,LOCAL NEWS PHILADELPHIA & THE REGION,https://www.proquest.com/newspapers/companies-line-up-reduce-energy-use/docview/605166827/se-2?accountid=13360,PA
8530,demand-side_management,Letters,,"Philadelphia Inquirer; Philadelphia, Pa.","May 26, 2002","Philadelphia, Pa.",C.4,EDITORIAL,https://www.proquest.com/newspapers/letters/docview/1898152109/se-2?accountid=13360,PA
8548,demand-side_management,Power Shopping: What Is Powering Renewable Energy,"Maykuth, Andrew","Philadelphia Inquirer; Philadelphia, Pa.","Jul 5, 2015","Philadelphia, Pa.",E.1,BUSINESS,https://www.proquest.com/newspapers/power-shopping/docview/1695286729/se-2?accountid=13360,PA
8555,demand-side_management,Saving energy may create jobs: [SOONER Edition],"Hopey, Don","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Sep 21, 1994","Pittsburgh, Pa.",,BUSINESS,https://www.proquest.com/newspapers/saving-energy-may-create-jobs/docview/391968317/se-2?accountid=13360,PA
8575,demand-side_management,YOUR OPINION,Anonymous,"The Times - Tribune; Scranton, Pa.","Apr 15, 2009","Scranton, Pa.",A.12,,https://www.proquest.com/newspapers/your-opinion/docview/275587683/se-2?accountid=13360,PA
8580,demand-side_management,YOUR OPINION,Anonymous,"The Times - Tribune; Scranton, Pa.","Jul 1, 2009","Scranton, Pa.",A.14,,https://www.proquest.com/newspapers/your-opinion/docview/399215070/se-2?accountid=13360,PA
8581,demand-side_management,"ELECTRIC ATMOSPHERE POWER COMPANIES PUSH GRILLS, MOWERS THEY SAY POLLUTE LESS: [THIRD Edition]","Hernan, Michael","Morning Call; Allentown, Pa.","Jul 17, 1994","Allentown, Pa.",,BUSINESS,https://www.proquest.com/newspapers/electric-atmosphere-power-companies-push-grills/docview/392659837/se-2?accountid=13360,PA
8586,demand-side_management,"Electric atmosphere: Power companies push grills, mowers they say pollute less","Hernan, Michael","Morning Call; Allentown, Pa.","Jul 17, 1994","Allentown, Pa.",,D,https://www.proquest.com/newspapers/electric-atmosphere-power-companies-push-grills/docview/392641371/se-2?accountid=13360,PA
8589,demand-side_management,"Power play: New devices could cut use: In a test, consumers are letting a utility control energy demand in their homes.","Parker, Akweli","Philadelphia Inquirer; Philadelphia, Pa.","Jun 27, 2001","Philadelphia, Pa.",C.1,BUSINESS,https://www.proquest.com/newspapers/power-play-new-devices-could-cut-use/docview/1885974768/se-2?accountid=13360,PA
8636,emissions_tax,YOUR OPINION,Anonymous,"The Times - Tribune; Scranton, Pa.","Feb 8, 2007","Scranton, Pa.",A.10,,https://www.proquest.com/newspapers/your-opinion/docview/275742544/se-2?accountid=13360,PA
8687,emissions_tax,THE SMOG IS LIFTING AROUND EMISSIONS TESTS,"Heimer, Scott","Philadelphia Daily News; Philadelphia, Pa.","Mar 9, 1998","Philadelphia, Pa.",15,LOCAL,https://www.proquest.com/newspapers/smog-is-lifting-around-emissions-tests/docview/1842217957/se-2?accountid=13360,PA
8716,energy_efficiency_standard,Is Tmi In Danger Of Being Closed?,"Crable, Ad","Intelligencer Journal / Lancaster New Era; Lancaster, Pa.","Nov 13, 2013","Lancaster, Pa.",A.1,A,https://www.proquest.com/newspapers/is-tmi-danger-being-closed/docview/1451792058/se-2?accountid=13360,PA
8734,gas_tax,RESCINDING OF '93 RISE IN GAS TAX IMMINENT REPEAL OF GAS TAX INCREASE: [SOONER Edition],,"Pittsburgh Post - Gazette; Pittsburgh, Pa.","May 07, 1996","Pittsburgh, Pa.",,NATIONAL,https://www.proquest.com/newspapers/rescinding-93-rise-gas-tax-imminent-repeal/docview/391705821/se-2?accountid=13360,PA
8741,gas_tax,"Marcellus Shale gas tax beneficial for education, environment","Rossi, John Paul","Morning Call; Allentown, Pa.","Sep 30, 2015","Allentown, Pa.",A.19,News,https://www.proquest.com/newspapers/marcellus-shale-gas-tax-beneficial-education/docview/1717969831/se-2?accountid=13360,PA
8754,gas_tax,Onorato says natural gas tax needed to protect environment **But gubernatorial foe Corbett says tax would make the state less competitive.,"Darragh, Tim","Morning Call; Allentown, Pa.","Sep 10, 2010","Allentown, Pa.",A.11,News,https://www.proquest.com/newspapers/onorato-says-natural-gas-tax-needed-protect/docview/750195842/se-2?accountid=13360,PA
8793,gas_tax,DOLE USES GAS TAX TO REFUEL CAMPAIGN: HE DEMANDS REPEAL OF A '93 RISE. CLINTON'S CAMPAIGN REPLIED WITH A LIST OF GAS-TAX HIKES DOLE HAD BACKED.,"Rankin, Robert A","Philadelphia Inquirer; Philadelphia, Pa.","Apr 30, 1996","Philadelphia, Pa.",A.4,NATIONAL,https://www.proquest.com/newspapers/dole-uses-gas-tax-refuel-campaign/docview/1841182471/se-2?accountid=13360,PA
8805,gas_tax,LAWMAKER: SUSPEND 31(CENT SIGN) GAS TAX; PENNDOT CLAIMS IT WOULD UNDERMINE ROAD PROJECTS WITHOUT HELPING DRIVERS: [SOONER Edition],"TRACIE MAURIELLO, POST-GAZETTE HARRISBURG BUREAU","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Apr 27, 2006","Pittsburgh, Pa.",,STATE,https://www.proquest.com/newspapers/lawmaker-suspend-31-cent-sign-gas-tax-penndot/docview/390918885/se-2?accountid=13360,PA
8835,gas_tax,STOP HOT AIR; ADOPT GAS TAX,Anonymous,"The Times - Tribune; Scranton, Pa.","Jun 25, 2009","Scranton, Pa.",A.10,,https://www.proquest.com/newspapers/stop-hot-air-adopt-gas-tax/docview/399242393/se-2?accountid=13360,PA
8850,gas_tax,Should state Legislature adopt latest gas-tax plan? ** Don't use revenue for others' projects,"Currie, Katrina","Morning Call; Allentown, Pa.","Nov 13, 2011","Allentown, Pa.",A.29,News,https://www.proquest.com/newspapers/should-state-legislature-adopt-latest-gas-tax/docview/903822519/se-2?accountid=13360,PA
8857,gas_tax,RENDELL PUSHES HARD FOR SHALE GAS TAX HE'LL MEET SENATORS TODAY IN BID TO FORGE BIPARTISAN ACCORD,"Barnes, Tom","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Oct 12, 2010","Pittsburgh, Pa.",B.1,STATE,https://www.proquest.com/newspapers/rendell-pushes-hard-shale-gas-tax-hell-meet/docview/757262608/se-2?accountid=13360,PA
8860,gas_tax,Rendell: Gas Tax Dead In '10,"Swift, Robert","Standard - Speaker; Hazleton, Pa.","Oct 21, 2010","Hazleton, Pa.",,News,https://www.proquest.com/newspapers/rendell-gas-tax-dead-10/docview/759595232/se-2?accountid=13360,PA
8880,gas_tax,PO EDITORIAL: Higher ed panel mired in hostile environment?,,"Public Opinion; Chambersburg, Pa.","Mar 12, 2012","Chambersburg, Pa.",,Opinion,https://www.proquest.com/newspapers/po-editorial-higher-ed-panel-mired-hostile/docview/927606091/se-2?accountid=13360,PA
8883,gas_tax,Onorato: Use states' average for natural gas tax,"Bumsted, Brad","Tribune - Review / Pittsburgh Tribune - Review; Greensburg, Pa.","Oct 6, 2010","Greensburg, Pa.",,,https://www.proquest.com/newspapers/onorato-use-states-average-natural-gas-tax/docview/756762905/se-2?accountid=13360,PA
8896,gas_tax,DREW LEWIS SUPPORTS 50 GAS TAX FOR ROADS: [FIFTH Edition],"Kent, Teresa","Morning Call; Allentown, Pa.","May 4, 1989","Allentown, Pa.",,,https://www.proquest.com/newspapers/drew-lewis-supports-50-gas-tax-roads/docview/392351339/se-2?accountid=13360,PA
8901,gas_tax,Gas tax increase unlikely,"Bumsted, Brad","Tribune - Review / Pittsburgh Tribune - Review; Greensburg, Pa.","Nov 21, 2006","Greensburg, Pa.",,,https://www.proquest.com/newspapers/gas-tax-increase-unlikely/docview/382538886/se-2?accountid=13360,PA
8904,gas_tax,Gas tax would shelter public,"Falchek, David","The Times - Tribune; Scranton, Pa.","May 1, 2009","Scranton, Pa.",D.1,,https://www.proquest.com/newspapers/gas-tax-would-shelter-public/docview/399186792/se-2?accountid=13360,PA
8905,gas_tax,Gas tax would shelter public,"Falchek, David","Standard - Speaker; Hazleton, Pa.","May 1, 2009","Hazleton, Pa.",D.1,,https://www.proquest.com/newspapers/gas-tax-would-shelter-public/docview/440795660/se-2?accountid=13360,PA
8906,gas_tax,A Tri-State Gas Tax,,"Intelligencer Journal / Lancaster New Era; Lancaster, Pa.","Mar 11, 2014","Lancaster, Pa.",A.10,A,https://www.proquest.com/newspapers/tri-state-gas-tax/docview/1506142399/se-2?accountid=13360,PA
8908,gas_tax,Pennsylvania Residents Favor Gas Tax,"Krawczeniuk, Borys","Citizens' Voice; Wilkes-Barre, Pa.","Aug 31, 2011","Wilkes-Barre, Pa.",,News,https://www.proquest.com/newspapers/pennsylvania-residents-favor-gas-tax/docview/886832273/se-2?accountid=13360,PA
8911,gas_tax,Gas Tax Stifles Growth,"Spigelmyer, David","The Times - Tribune; Scranton, Pa.","Sep 25, 2017","Scranton, Pa.",,Opinion,https://www.proquest.com/newspapers/gas-tax-stifles-growth/docview/1942307497/se-2?accountid=13360,PA
8913,gas_tax,Time For A Gas Tax,Standard-Speaker,"Standard - Speaker; Hazleton, Pa.","Nov 24, 2017","Hazleton, Pa.",,Opinion,https://www.proquest.com/newspapers/time-gas-tax/docview/1967943545/se-2?accountid=13360,PA
8917,gas_tax,"BUNT SURVEYS DISTRICT ON ISSUES CONSTITUENTS DISSATISFIED WITH ENVIRONMENT, EDUCATION, PRISONS: [SECOND Edition]","LESLIE KLEIN FUNK, The Morning Call","Morning Call; Allentown, Pa.","Apr 10, 1991","Allentown, Pa.",,LOCAL/REGION,https://www.proquest.com/newspapers/bunt-surveys-district-on-issues-constituents/docview/392448322/se-2?accountid=13360,PA
8936,gas_tax,RENDELL DECLARES SHALE GAS TAX DEAD,"Barnes, Tom","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Oct 22, 2010","Pittsburgh, Pa.",B.1,STATE,https://www.proquest.com/newspapers/rendell-declares-shale-gas-tax-dead/docview/759512343/se-2?accountid=13360,PA
8944,gas_tax,"Gas Tax Would Protect Air, Water",Anonymous,"Intelligencer Journal / Lancaster New Era; Lancaster, Pa.","Sep 12, 2011","Lancaster, Pa.",A.7,A,https://www.proquest.com/newspapers/gas-tax-would-protect-air-water/docview/888460575/se-2?accountid=13360,PA
8947,gas_tax,"Rendell, GOP still split on gas tax","Bumsted, Brad","Tribune - Review / Pittsburgh Tribune - Review; Greensburg, Pa.","Oct 13, 2010","Greensburg, Pa.",,,https://www.proquest.com/newspapers/rendell-gop-still-split-on-gas-tax/docview/757741193/se-2?accountid=13360,PA
8948,gas_tax,"Rendell, GOP still split on gas tax","Bumsted, Brad","Tribune - Review / Pittsburgh Tribune - Review; Greensburg, Pa.","Oct 12, 2010","Greensburg, Pa.",,,https://www.proquest.com/newspapers/rendell-gop-still-split-on-gas-tax/docview/757383170/se-2?accountid=13360,PA
8952,gas_tax,GOV. RENDELL PUSHES FOR SHALE GAS TAX,"Barnes, Tom","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Aug 28, 2010","Pittsburgh, Pa.",A.1,STATE,https://www.proquest.com/newspapers/gov-rendell-pushes-shale-gas-tax/docview/747866573/se-2?accountid=13360,PA
