,Keyword,Title,Author,Publication_title,Publication_date,Place_of_publication,First_page,Section,Document_URL,State
4690,cap_and_trade,READERS' LETTERS,,"Contra Costa Times; Walnut Creek, Calif.","Apr 10, 2012","Walnut Creek, Calif.",A.7,Opinion,https://www.proquest.com/newspapers/readers-letters/docview/993141592/se-2?accountid=13360,CA
4691,cap_and_trade,READERS' LETTERS,readers,"San Jose Mercury News; San Jose, Calif.","Oct 30, 2015","San Jose, Calif.",A.14,Editorial,https://www.proquest.com/newspapers/readers-letters/docview/1728392973/se-2?accountid=13360,CA
4701,cap_and_trade,"Compost as climate aid?: Ranch near Petaluma part of 'carbon-farming' project that seeks to capture, curb emissions from state's agricultural industries","Moore, Derek","The Press Democrat; Santa Rosa, Calif.","Mar 2, 2015","Santa Rosa, Calif.",A.1,News,https://www.proquest.com/newspapers/compost-as-climate-aid/docview/1674564416/se-2?accountid=13360,CA
4709,cap_and_trade,"L.A.'s carbon footprint called lighter than most; The metro area ranks as the second-greenest in the U.S., study says, but with some caveats.","Roosevelt, Margot","Los Angeles Times; Los Angeles, Calif.","May 29, 2008","Los Angeles, Calif.",,California; Part B; Metro Desk,https://www.proquest.com/newspapers/l-s-carbon-footprint-called-lighter-than-most/docview/422197080/se-2?accountid=13360,CA
4718,cap_and_trade,IN A CLOUD OVER OZONE EUGENE ROBINSON: IN A CLOUD OVER OZONE,Anonymous,"Tri - Valley Herald; Pleasanton, Calif.","Sep 4, 2011","Pleasanton, Calif.",A.14,,https://www.proquest.com/newspapers/cloud-over-ozone-eugene-robinson/docview/887461509/se-2?accountid=13360,CA
4723,cap_and_trade,Governor signs global warming law,"Richman, Josh","Oakland Tribune; Oakland, Calif.","Sep 27, 2006","Oakland, Calif.",,Local,https://www.proquest.com/newspapers/governor-signs-global-warming-law/docview/352149020/se-2?accountid=13360,CA
4725,cap_and_trade,LET THE PUBLIC SPEAK,,"The Press Democrat; Santa Rosa, Calif.","Feb 2, 2015","Santa Rosa, Calif.",B.4,Opinion,https://www.proquest.com/newspapers/let-public-speak/docview/1656484666/se-2?accountid=13360,CA
4728,cap_and_trade,Blue state Republican success stops at the California border,"Phillips, John","Inland Valley Daily Bulletin; Ontario, Calif.","Oct 5, 2017","Ontario, Calif.",,Opinion,https://www.proquest.com/newspapers/blue-state-republican-success-stops-at-california/docview/1965411872/se-2?accountid=13360,CA
4732,cap_and_trade,"Them versus us; Thomas Jefferson's anti-government vision is part of the American mind-set, but now it's time to think another way.","Ellis, Joseph J","Los Angeles Times; Los Angeles, Calif.","Aug 9, 2009","Los Angeles, Calif.",,Main News; Part A; Editorial Pages Desk,https://www.proquest.com/newspapers/them-versus-us-thomas-jeffersons-anti-government/docview/422229280/se-2?accountid=13360,CA
4735,cap_and_trade,"Vilsack offers energy plan, knocks House Dems on Iraq","Richman, Josh","Oakland Tribune; Oakland, Calif.","Feb 13, 2007","Oakland, Calif.",,Local,https://www.proquest.com/newspapers/vilsack-offers-energy-plan-knocks-house-dems-on/docview/352171329/se-2?accountid=13360,CA
4745,cap_and_trade,Be very quiet - we're governing by regulation,"Krauthammer, Charles","Daily Breeze; Torrance, Calif.","Dec 30, 2010","Torrance, Calif.",,Opinion,https://www.proquest.com/newspapers/be-very-quiet-were-governing-regulation/docview/822374740/se-2?accountid=13360,CA
4749,cap_and_trade,California is still a Republican state: Joe Mathews,"Mathews, Joe","San Gabriel Valley Tribune; West Covina, Calif.","Oct 26, 2019","West Covina, Calif.",,Opinion,https://www.proquest.com/newspapers/california-is-still-republican-state-joe-mathews/docview/2308989409/se-2?accountid=13360,CA
4751,cap_and_trade,California is still a Republican state: Joe Mathews,"Mathews, Joe","Daily News; Los Angeles, Calif.","Oct 26, 2019","Los Angeles, Calif.",,Opinion,https://www.proquest.com/newspapers/california-is-still-republican-state-joe-mathews/docview/2308900421/se-2?accountid=13360,CA
4757,cap_and_trade,Dems: Bush doctoring climate change studies,,"Oakland Tribune; Oakland, Calif.","Jan 31, 2007","Oakland, Calif.",,Argus,https://www.proquest.com/newspapers/dems-bush-doctoring-climate-change-studies/docview/352141057/se-2?accountid=13360,CA
4763,cap_and_trade,Op-ed: Mother Nature will not suffer fools gladly,"Freed, Jan","San Gabriel Valley Tribune; West Covina, Calif.","Dec 1, 2012","West Covina, Calif.",,Opinion,https://www.proquest.com/newspapers/op-ed-mother-nature-will-not-suffer-fools-gladly/docview/1221026353/se-2?accountid=13360,CA
4769,cap_and_trade,California is still a Republican state: Joe Mathews,"Mathews, Joe","Press - Telegram; Long Beach, Calif.","Oct 26, 2019","Long Beach, Calif.",,Opinion,https://www.proquest.com/newspapers/california-is-still-republican-state-joe-mathews/docview/2308981829/se-2?accountid=13360,CA
4771,cap_and_trade,California is still a Republican state: Joe Mathews,"Mathews, Joe","Redlands Daily Facts; Redlands, Calif.","Oct 26, 2019","Redlands, Calif.",,Opinion,https://www.proquest.com/newspapers/california-is-still-republican-state-joe-mathews/docview/2308979298/se-2?accountid=13360,CA
4787,cap_and_trade,Thursday’s Letters to the Editor,,"The Press Democrat; Santa Rosa, Calif.","Mar 29, 2018","Santa Rosa, Calif.",,Opinion,https://www.proquest.com/newspapers/thursday-s-letters-editor/docview/2019637418/se-2?accountid=13360,CA
4788,cap_and_trade,Landmark energy bill is put on hold: Investor-owned utilities' unexpectedly strong opposition moves it to back burner,"Roth, Sammy","The Desert Sun; Palm Springs, Calif.","Sep 18, 2017","Palm Springs, Calif.",A.6,News,https://www.proquest.com/newspapers/landmark-energy-bill-is-put-on-hold/docview/1939704222/se-2?accountid=13360,CA
4789,cap_and_trade,California takes the prize for environmental virtue signaling — but not much else,"Kotkin, Joel","San Gabriel Valley Tribune; West Covina, Calif.","Aug 18, 2018","West Covina, Calif.",,Opinion,https://www.proquest.com/newspapers/california-takes-prize-environmental-virtue/docview/2090486939/se-2?accountid=13360,CA
4790,cap_and_trade,California is still a Republican state: Joe Mathews,"Mathews, Joe","The Sun; San Bernardino, Calif.","Oct 26, 2019","San Bernardino, Calif.",,Opinion,https://www.proquest.com/newspapers/california-is-still-republican-state-joe-mathews/docview/2308991381/se-2?accountid=13360,CA
4798,cap_and_trade,Sunday's Letters to the Editor,Anonymous,"Press - Telegram; Long Beach, Calif.","Jul 26, 2010","Long Beach, Calif.",,Opinion,https://www.proquest.com/newspapers/sundays-letters-editor/docview/721360467/se-2?accountid=13360,CA
4804,cap_and_trade,"[ Britain and California formed a trans-Atlantic partnership Monday to address global warming, bypassing the Bush administration to explore ways to curb greenhouse gas emissions and promote clean- burning fuels.... ]",Michael R. Blood THE ASSOCIATED PRESS,"Daily Breeze; Torrance, Calif.","Aug 1, 2006","Torrance, Calif.",,,https://www.proquest.com/newspapers/britain-california-formed-trans-atlantic/docview/338831673/se-2?accountid=13360,CA
4810,cap_and_trade,California takes the prize for environmental virtue signaling — but not much else,"Kotkin, Joel","The Sun; San Bernardino, Calif.","Aug 18, 2018","San Bernardino, Calif.",,Opinion,https://www.proquest.com/newspapers/california-takes-prize-environmental-virtue/docview/2090492675/se-2?accountid=13360,CA
4817,cap_and_trade,Dave Newhouse: Oaklander's quilt for Obama,"Newhouse, Dave","Oakland Tribune; Oakland, Calif.","Nov 30, 2008","Oakland, Calif.",,My Town,https://www.proquest.com/newspapers/dave-newhouse-oaklanders-quilt-obama/docview/352307598/se-2?accountid=13360,CA
4820,cap_and_trade,Do we need another bureaucracy?,"Stewart, Jill","Press - Telegram; Long Beach, Calif.","Aug 5, 2006","Long Beach, Calif.",,Columnists,https://www.proquest.com/newspapers/do-we-need-another-bureaucracy/docview/382070280/se-2?accountid=13360,CA
4836,cap_and_trade,HYPERLOOP HOOPLA: Pipe dream? Experts say Tesla CEO's concept of tubes carrying air-propelled pods at 700 mph just might be feasible,"Hull, Dana","Contra Costa Times; Walnut Creek, Calif.","Aug 13, 2013","Walnut Creek, Calif.",A.1,News,https://www.proquest.com/newspapers/hyperloop-hoopla/docview/1420159998/se-2?accountid=13360,CA
4846,cap_and_trade,California takes the prize for environmental virtue signaling — but not much else,"Kotkin, Joel","Whittier Daily News; Whittier, Calif.","Aug 18, 2018","Whittier, Calif.",,Opinion,https://www.proquest.com/newspapers/california-takes-prize-environmental-virtue/docview/2090498062/se-2?accountid=13360,CA
4852,cap_and_trade,David Hadley: Green lawsuit threatens to ground private planes,"Hadley, David","Daily Breeze; Torrance, Calif.","Sep 1, 2011","Torrance, Calif.",,Opinion,https://www.proquest.com/newspapers/david-hadley-green-lawsuit-threatens-ground/docview/887763627/se-2?accountid=13360,CA
4854,cap_and_trade,SUPPORT FOR OFFSHORE OILDRILLING INCREASES: Californians remain green-minded; nuclear power's popularity drops,"Richman, Josh","Contra Costa Times; Walnut Creek, Calif.","Jul 28, 2011","Walnut Creek, Calif.",A.1,News,https://www.proquest.com/newspapers/support-offshore-oildrilling-increases/docview/879685195/se-2?accountid=13360,CA
4874,cap_and_trade,Governor signs historic bill to reduce greenhouse gases,"Richman, Josh","Oakland Tribune; Oakland, Calif.","Sep 28, 2006","Oakland, Calif.",,Local,https://www.proquest.com/newspapers/governor-signs-historic-bill-reduce-greenhouse/docview/352154962/se-2?accountid=13360,CA
4876,cap_and_trade,"ENDORSEMENTS 2010; Boxer for U.S. Senate; On the issues, the Democratic senator is right and her Republican challenger, Carly Fiorina, is wrong.",Anonymous,"Los Angeles Times; Los Angeles, Calif.","Oct 4, 2010","Los Angeles, Calif.",,Main News; Part A; Editorial Desk,https://www.proquest.com/newspapers/endorsements-2010-boxer-u-s-senate-on-issues/docview/756167409/se-2?accountid=13360,CA
4878,cap_and_trade,Governor signs law battling pollution,"Richman, Josh","Oakland Tribune; Oakland, Calif.","Sep 28, 2006","Oakland, Calif.",,San Mateo,https://www.proquest.com/newspapers/governor-signs-law-battling-pollution/docview/352155502/se-2?accountid=13360,CA
4884,cap_and_trade,California takes the prize for environmental virtue signaling — but not much else,"Kotkin, Joel","Redlands Daily Facts; Redlands, Calif.","Aug 18, 2018","Redlands, Calif.",,Opinion,https://www.proquest.com/newspapers/california-takes-prize-environmental-virtue/docview/2090515040/se-2?accountid=13360,CA
4887,cap_and_trade,"Regressive carbon taxes a non-starter, even in blue states","Roper, Rob; Gleason, Patrick M","Daily Breeze; Torrance, Calif.","Sep 1, 2018","Torrance, Calif.",,Opinion,https://www.proquest.com/newspapers/regressive-carbon-taxes-non-starter-even-blue/docview/2127894434/se-2?accountid=13360,CA
4889,cap_and_trade,Blue state Republican success stops at the California border,"Phillips, John","Redlands Daily Facts; Redlands, Calif.","Oct 5, 2017","Redlands, Calif.",,Opinion,https://www.proquest.com/newspapers/blue-state-republican-success-stops-at-california/docview/1965401080/se-2?accountid=13360,CA
4893,cap_and_trade,"Elon Musk unveils plans for the Hyperloop, a futuristic transportation system","Hull, Dana","Oakland Tribune; Oakland, Calif.","Aug 12, 2013","Oakland, Calif.",,Breaking,https://www.proquest.com/newspapers/elon-musk-unveils-plans-hyperloop-futuristic/docview/1419490702/se-2?accountid=13360,CA
4902,cap_and_trade,Political Insider: Friendly pair still at odds on parkway,"Felci, Erica","The Desert Sun; Palm Springs, Calif.","Jul 22, 2012","Palm Springs, Calif.",,Local Elections,https://www.proquest.com/newspapers/political-insider-friendly-pair-still-at-odds-on/docview/1027310267/se-2?accountid=13360,CA
4906,cap_and_trade,"Governor, Blair Reach Environmental Accord; Schwarzenegger, saying the state `will not wait' for federal government to act on global warming, signs pact with Britain's prime minister.: [HOME EDITION]",Deborah Schoch and Janet Wilson,"Los Angeles Times; Los Angeles, Calif.","Aug 1, 2006","Los Angeles, Calif.",,California Metro; Part B; Metro Desk,https://www.proquest.com/newspapers/governor-blair-reach-environmental-accord/docview/422082486/se-2?accountid=13360,CA
4908,cap_and_trade,READERS' LETTERS,,"San Jose Mercury News; San Jose, Calif.","Nov 15, 2014","San Jose, Calif.",A.13,Editorial,https://www.proquest.com/newspapers/readers-letters/docview/1628648815/se-2?accountid=13360,CA
4909,cap_and_trade,California takes the prize for environmental virtue signaling — but not much else,"Kotkin, Joel","Daily Breeze; Torrance, Calif.","Aug 18, 2018","Torrance, Calif.",,Opinion,https://www.proquest.com/newspapers/california-takes-prize-environmental-virtue/docview/2090481291/se-2?accountid=13360,CA
4911,cap_and_trade,CAPITOL JOURNAL; No easy fix for state's affordable housing problem; Lawmakers have no power to curb the big demand for desirable land,"Skelton, George","Los Angeles Times; Los Angeles, Calif.","Aug 24, 2017","Los Angeles, Calif.",,California; Part B; Local Desk,https://www.proquest.com/newspapers/capitol-journal-no-easy-fix-states-affordable/docview/1931500468/se-2?accountid=13360,CA
4929,cap_and_trade,"Keep oil in the ground? It won't pencil out; The result: A tiny cut in emissions, a huge windfall for oligarchs and autocrats.","Borenstein, Severin","Los Angeles Times; Los Angeles, Calif.","Aug 16, 2018","Los Angeles, Calif.",,Main News; Part A; Opinion Desk,https://www.proquest.com/newspapers/keep-oil-ground-wont-pencil-out-result-tiny-cut/docview/2088566645/se-2?accountid=13360,CA
4934,cap_and_trade,"Poll: Californians say no nukes, but maybe oil drilling","Richman, Josh","Oakland Tribune; Oakland, Calif.","Jul 27, 2011","Oakland, Calif.",,Breaking,https://www.proquest.com/newspapers/poll-californians-say-no-nukes-maybe-oil-drilling/docview/879458739/se-2?accountid=13360,CA
4938,cap_and_trade,The Nation; Ronald Brownstein / WASHINGTON OUTLOOK; California's Energy Strategy Holds Lessons for Bush: [HOME EDITION],"Brownstein, Ronald","Los Angeles Times; Los Angeles, Calif.","Apr 23, 2006","Los Angeles, Calif.",,Main News; Part A; National Desk,https://www.proquest.com/newspapers/nation-ronald-brownstein-washington-outlook/docview/422087398/se-2?accountid=13360,CA
4957,cap_and_trade,Curbing emissions to affect economy,"Hoffman, Ian","Oakland Tribune; Oakland, Calif.","Apr 5, 2006","Oakland, Calif.",,Local,https://www.proquest.com/newspapers/curbing-emissions-affect-economy/docview/352064634/se-2?accountid=13360,CA
4960,cap_and_trade,Letters to the Editor: [1],Anonymous,"Oakland Tribune; Oakland, Calif.","Jul 8, 2010","Oakland, Calif.",,My Town,https://www.proquest.com/newspapers/letters-editor/docview/594952036/se-2?accountid=13360,CA
4961,cap_and_trade,Opponents: Global warming legislation will hurt economy,"Hoffman, Ian","Oakland Tribune; Oakland, Calif.","Apr 5, 2006","Oakland, Calif.",,Tri-Valley,https://www.proquest.com/newspapers/opponents-global-warming-legislation-will-hurt/docview/352075442/se-2?accountid=13360,CA
4962,cap_and_trade,Berkeley Voice letters: Governor's environmental initiatives defended,,"Oakland Tribune; Oakland, Calif.","Jul 1, 2015","Oakland, Calif.",,My Town,https://www.proquest.com/newspapers/berkeley-voice-letters-governors-environmental/docview/1692608535/se-2?accountid=13360,CA
4963,cap_and_trade,The GOP's climate change dance,"McMANUS, DOYLE","Los Angeles Times; Los Angeles, Calif.","May 11, 2014","Los Angeles, Calif.",,Main News; Part A; Opinion Desk,https://www.proquest.com/newspapers/gops-climate-change-dance/docview/1522996846/se-2?accountid=13360,CA
4964,cap_and_trade,"Shopping values; Black Friday still brings out the crowds, but there has been a profound shift in how, when and why we buy.","D'Antonio, Michael; Gerzema, John","Los Angeles Times; Los Angeles, Calif.","Nov 26, 2010","Los Angeles, Calif.",,Main News; Part A; Editorial Desk,https://www.proquest.com/newspapers/shopping-values-black-friday-still-brings-out/docview/811962994/se-2?accountid=13360,CA
4968,cap_and_trade,Broad plan takes aim at wildfires; State legislators and the governor unveil $536-million proposal to boost firefighting and prevention.,"Myers, John","Los Angeles Times; Los Angeles, Calif.","Apr 9, 2021","Los Angeles, Calif.",,Main News; Part A; Local Desk,https://www.proquest.com/newspapers/broad-plan-takes-aim-at-wildfires-state/docview/2509979496/se-2?accountid=13360,CA
4969,cap_and_trade,Bribery scandals haven't curbed lavish gift-giving; Lawmakers continue to be showered with freebies by special interests.,"McGreevy, Patrick","Los Angeles Times; Los Angeles, Calif.","Mar 4, 2018","Los Angeles, Calif.",,California; Part B; Local Desk,https://www.proquest.com/newspapers/bribery-scandals-havent-curbed-lavish-gift-giving/docview/2010008024/se-2?accountid=13360,CA
4978,cap_and_trade,"CALIFORNIA POLITICS; Minus Trump, still an uphill fight; In recent debate, some hopefuls sounded as though they could appeal to Californians.","Decker, Cathleen","Los Angeles Times; Los Angeles, Calif.","Jan 31, 2016","Los Angeles, Calif.",,California; Part B; Local Desk,https://www.proquest.com/newspapers/california-politics-minus-trump-still-uphill/docview/1761278199/se-2?accountid=13360,CA
4982,cap_and_trade,Opponents blast capping emissions,"Hoffman, Ian","Oakland Tribune; Oakland, Calif.","Apr 5, 2006","Oakland, Calif.",,San Mateo,https://www.proquest.com/newspapers/opponents-blast-capping-emissions/docview/352063589/se-2?accountid=13360,CA
4983,cap_and_trade,Opponents warn global warming legislation will hurt economy,Ian Hoffman - STAFF WRITER,"Oakland Tribune; Oakland, Calif.","Apr 4, 2006","Oakland, Calif.",,Local,https://www.proquest.com/newspapers/opponents-warn-global-warming-legislation-will/docview/352060410/se-2?accountid=13360,CA
4988,cap_and_trade,34th CONGRESSIONAL DISTRICT RACE; An unlikely path to the U.S. Capitol; Congressman-elect muses on humble roots,"Mai-Duc, Christine","Los Angeles Times; Los Angeles, Calif.","Jun 8, 2017","Los Angeles, Calif.",,California; Part B; Local Desk,https://www.proquest.com/newspapers/34th-congressional-district-race-unlikely-path-u/docview/1906786422/se-2?accountid=13360,CA
5008,cap_and_trade,"New air-board chief says he’s been tough on air pollution, polluters","Danelski, David","Pasadena Star - News; Pasadena, Calif.","Apr 29, 2017","Pasadena, Calif.",,News,https://www.proquest.com/newspapers/new-air-board-chief-says-he-s-been-tough-on/docview/2131275304/se-2?accountid=13360,CA
5019,cap_and_trade,State to curb greenhouse gases Governor breaks from Bush to sign global warming law,"Richman, Josh","Oakland Tribune; Oakland, Calif.","Sep 28, 2006","Oakland, Calif.",,Tri-Valley,https://www.proquest.com/newspapers/state-curb-greenhouse-gases-governor-breaks-bush/docview/352121753/se-2?accountid=13360,CA
5039,cap_and_trade,El Cerrito Journal letters: Albany police oversight needed,,"Oakland Tribune; Oakland, Calif.","Jul 1, 2015","Oakland, Calif.",,My Town,https://www.proquest.com/newspapers/el-cerrito-journal-letters-albany-police/docview/1692608407/se-2?accountid=13360,CA
5042,cap_and_trade,around california: Lawsuit contests high-speed rail air quality plans,,"The Salinas Californian; Salinas, Calif.","Jun 24, 2014","Salinas, Calif.",6,A,https://www.proquest.com/newspapers/around-california/docview/1539437335/se-2?accountid=13360,CA
5044,cap_and_trade,Expert: 'Private sector must drive recovery',"Gruszecki, Debra","The Desert Sun; Palm Springs, Calif.","Dec 13, 2009","Palm Springs, Calif.",,BUSINESS,https://www.proquest.com/newspapers/expert-private-sector-must-drive-recovery/docview/439856677/se-2?accountid=13360,CA
5048,cap_and_trade,"LOGGING GUIDELINES MAY BE CHANGING: GOVERNOR PROPOSES ALLOWING LANDOWNERS TO CLEAR LARGER TREES, BUILD ROADS TO THIN STATE'S FORESTS","Rogers, Paul","The Mercury News; San Jose, Calif.","Aug 24, 2018","San Jose, Calif.",A.1,Front,https://www.proquest.com/newspapers/logging-guidelines-may-be-changing/docview/2092820365/se-2?accountid=13360,CA
5050,cap_and_trade,RESISTING TRUMP: REPUBLICANS RACK UP LOSSES ACROSS US IN FIRST BIG CONTEST SINCE PRESIDENTIAL ELECTION NEW OPTIMISM: STATE'S DEMOCRATS GET A BOOST AS THEY LOOK TO GAIN IN 2018 MIDTERMS,"Tolan, Casey","East Bay Times; Walnut Creek, Calif.","Nov 9, 2017","Walnut Creek, Calif.",A.1,News,https://www.proquest.com/newspapers/resisting-trump/docview/1962210275/se-2?accountid=13360,CA
5058,cap_and_trade,Governor signs historic global warming bill,"Richman, Josh","Oakland Tribune; Oakland, Calif.","Sep 28, 2006","Oakland, Calif.",,Argus,https://www.proquest.com/newspapers/governor-signs-historic-global-warming-bill/docview/352121970/se-2?accountid=13360,CA
5070,cap_and_trade,"Regressive carbon taxes a non-starter, even in blue states","Roper, Rob; Gleason, Patrick M","Redlands Daily Facts; Redlands, Calif.","Sep 1, 2018","Redlands, Calif.",,Opinion,https://www.proquest.com/newspapers/regressive-carbon-taxes-non-starter-even-blue/docview/2127855484/se-2?accountid=13360,CA
5076,cap_and_trade,President asks feds to regulate emissions,,"Oakland Tribune; Oakland, Calif.","May 15, 2007","Oakland, Calif.",1,Tri-Valley,https://www.proquest.com/newspapers/president-asks-feds-regulate-emissions/docview/352158837/se-2?accountid=13360,CA
5077,cap_and_trade,Conservative group: Rep. Mary Bono Mack moved right in 2010,"Barton, Paul C","The Desert Sun; Palm Springs, Calif.","Feb 17, 2011","Palm Springs, Calif.",,LOCAL,https://www.proquest.com/newspapers/conservative-group-rep-mary-bono-mack-moved-right/docview/852662495/se-2?accountid=13360,CA
5084,cap_and_trade,Bush asks feds to draft emissions laws,,"Oakland Tribune; Oakland, Calif.","May 15, 2007","Oakland, Calif.",1,Argus,https://www.proquest.com/newspapers/bush-asks-feds-draft-emissions-laws/docview/352157692/se-2?accountid=13360,CA
5086,cap_and_trade,ENVIRONMENTAL CAUSES BOOSTED BY STATEWIDE ELECTION RESULTS,"Rogers, Paul","East Bay Times; Walnut Creek, Calif.","Jun 11, 2018","Walnut Creek, Calif.",A.1,News,https://www.proquest.com/newspapers/environmental-causes-boosted-statewide-election/docview/2076294648/se-2?accountid=13360,CA
5089,cap_and_trade,"New air-board chief says he’s been tough on air pollution, polluters","Danelski, David","Daily Breeze; Torrance, Calif.","Apr 29, 2017","Torrance, Calif.",,News,https://www.proquest.com/newspapers/new-air-board-chief-says-he-s-been-tough-on/docview/2131237698/se-2?accountid=13360,CA
5107,cap_and_trade,Letters to the Editor,Anonymous,"The Press Democrat; Santa Rosa, Calif.","Aug 8, 2009","Santa Rosa, Calif.",B.6,LOCAL,https://www.proquest.com/newspapers/letters-editor/docview/280972890/se-2?accountid=13360,CA
5120,cap_and_trade,Emissions cuts to impact economy,"Hoffman, Ian","Oakland Tribune; Oakland, Calif.","Apr 5, 2006","Oakland, Calif.",,Argus,https://www.proquest.com/newspapers/emissions-cuts-impact-economy/docview/352064833/se-2?accountid=13360,CA
5123,cap_and_trade,Smog Credit Trader Held in Fraud Case; The suspect helped design a program to cut pollution. She allegedly used it to steal millions from energy firms.: [HOME EDITION],Miguel Bustillo and David Rosenzweig,"Los Angeles Times; Los Angeles, Calif.","Jun 17, 2004","Los Angeles, Calif.",,California Metro; Part B; Metro Desk,https://www.proquest.com/newspapers/smog-credit-trader-held-fraud-case-suspect-helped/docview/422091624/se-2?accountid=13360,CA
5126,cap_and_trade,A battle over climate strategy; Becerra blasts plan to use carbon offsets to build housing in San Diego County.,Joshua Emerson Smith,"Los Angeles Times; Los Angeles, Calif.","Nov 12, 2019","Los Angeles, Calif.",,California; Part B; Metro Desk,https://www.proquest.com/newspapers/battle-over-climate-strategy-becerra-blasts-plan/docview/2313476486/se-2?accountid=13360,CA
5146,cap_and_trade,"5 days, 623 bills to clear by deadline; In California, monumental decisions affecting millions are given about as much time as a Taylor Swift song.","Dayen, David","Los Angeles Times; Los Angeles, Calif.","Sep 17, 2017","Los Angeles, Calif.",,Main News; Part A; Opinion Desk,https://www.proquest.com/newspapers/5-days-623-bills-clear-deadline-california/docview/1939403498/se-2?accountid=13360,CA
5149,cap_and_trade,"Backers, foes of IID bill revealed: Key players on both sides have financial, political ties","Wilson, Janet","The Desert Sun; Palm Springs, Calif.","Mar 27, 2019","Palm Springs, Calif.",A.1,News,https://www.proquest.com/newspapers/backers-foes-iid-bill-revealed/docview/2197842757/se-2?accountid=13360,CA
5155,cap_and_trade,ENVIRONMENTAL CAUSES BOOSTED BY STATEWIDE ELECTION RESULTS,"Rogers, Paul","The Mercury News; San Jose, Calif.","Jun 11, 2018","San Jose, Calif.",A.1,Front,https://www.proquest.com/newspapers/environmental-causes-boosted-statewide-election/docview/2076202322/se-2?accountid=13360,CA
5161,cap_and_trade,Albany/El Cerrito/Kensington Letters to the Editor,,"Oakland Tribune; Oakland, Calif.","Nov 20, 2013","Oakland, Calif.",,My Town,https://www.proquest.com/newspapers/albany-el-cerrito-kensington-letters-editor/docview/1459813217/se-2?accountid=13360,CA
5162,cap_and_trade,"THE NATION; Critics Swift to Jump on Rule to Reduce Mercury Emissions; The market-based plan will cut output of the pollutant by almost 70% by 2018, the EPA says, in the first such effort by the federal government.: [HOME EDITION]",Alan C. Miller and Tom Hamburger,"Los Angeles Times; Los Angeles, Calif.","Mar 15, 2005","Los Angeles, Calif.",,Main News; Part A; National Desk,https://www.proquest.com/newspapers/nation-critics-swift-jump-on-rule-reduce-mercury/docview/421956396/se-2?accountid=13360,CA
5163,cap_and_trade,"CALIFORNIA; A crowded field in state Senate race; Sandra Fluke, thrust into spotlight after testimony, is one of eight running in 26th District primary.","McGreevy, Patrick","Los Angeles Times; Los Angeles, Calif.","May 26, 2014","Los Angeles, Calif.",,LATExtra; Part AA; Metro Desk,https://www.proquest.com/newspapers/california-crowded-field-state-senate-race-sandra/docview/1528302282/se-2?accountid=13360,CA
5164,cap_and_trade,"LOGGING GUIDELINES MAY BE CHANGING: GOVERNOR PROPOSES ALLOWING LANDOWNERS TO CLEAR LARGER TREES, BUILD ROADS TO THIN STATE'S FORESTS","Rogers, Paul","East Bay Times; Walnut Creek, Calif.","Aug 24, 2018","Walnut Creek, Calif.",A.1,News,https://www.proquest.com/newspapers/logging-guidelines-may-be-changing/docview/2092825158/se-2?accountid=13360,CA
5166,cap_and_trade,LET THE PUBLIC SPEAK,,"The Press Democrat; Santa Rosa, Calif.","May 13, 2015","Santa Rosa, Calif.",B.6,Opinion,https://www.proquest.com/newspapers/let-public-speak/docview/1684645650/se-2?accountid=13360,CA
5179,cap_and_trade,around california: Lawsuit contests high-speed rail air quality plans,,"Visalia Times - Delta / Tulare Advance - Register; Visalia, Calif.","Jun 24, 2014","Visalia, Calif.",7,A,https://www.proquest.com/newspapers/around-california/docview/1539437306/se-2?accountid=13360,CA
5182,cap_and_trade,"CAPITOL JOURNAL; Brown has lock on budget; The governor, a veteran in Sacramento's battles over spending, will have little trouble with the Legislature in getting the plan he wants","Skelton, George","Los Angeles Times; Los Angeles, Calif.","May 15, 2014","Los Angeles, Calif.",,Main News; Part A; Metro Desk,https://www.proquest.com/newspapers/capitol-journal-brown-has-lock-on-budget-governor/docview/1524320637/se-2?accountid=13360,CA
5209,cap_and_trade,RESISTING TRUMP: NEW OPTIMISM: STATE'S DEMOCRATS GET A BOOST AS THEY LOOK TO GAIN IN 2018 MIDTERMS,"Tolan, Casey","The Mercury News; San Jose, Calif.","Nov 9, 2017","San Jose, Calif.",A.1,Front,https://www.proquest.com/newspapers/resisting-trump/docview/1962600832/se-2?accountid=13360,CA
5224,cap_and_trade,Fighting hate,Anonymous,"Los Angeles Times; Los Angeles, Calif.","Apr 21, 2010","Los Angeles, Calif.",,Main News; Part A; Letters Desk,https://www.proquest.com/newspapers/fighting-hate/docview/422351785/se-2?accountid=13360,CA
5232,cap_and_trade,California Sen. Barbara Boxer won't seek re-election,"Richman, Josh","Oakland Tribune; Oakland, Calif.","Jan 8, 2015","Oakland, Calif.",,Breaking,https://www.proquest.com/newspapers/california-sen-barbara-boxer-wont-seek-re/docview/1643254974/se-2?accountid=13360,CA
5236,cap_and_trade,President asks feds to regulate emissions: [1],,"Oakland Tribune; Oakland, Calif.","May 15, 2007","Oakland, Calif.",1,San Mateo,https://www.proquest.com/newspapers/president-asks-feds-regulate-emissions/docview/352158977/se-2?accountid=13360,CA
