previous_index,Keyword,Title,Author,Publication_title,Publication_date,Place_of_publication,First_page,Section,Document_URL,State
10741,gas_tax,"RESOURCES CHANGES IN ENERGY, ENVIRONMENTAL POLICIES WILL BE SUBSTANTIAL, IF NOT DRAMATIC Series: CLINTON: TOUGH CHOICES RESOURCES Second of five parts: [FIVE STAR Edition]",Bill Lambrecht Post-Dispatch Washington,"St. Louis Post - Dispatch (pre-1997 Fulltext); St. Louis, Mo.","Jan 14, 1993","St. Louis, Mo.",,WAR PAGE,https://www.proquest.com/newspapers/resources-changes-energy-environmental-policies/docview/303697600/se-2?accountid=13360,MO
10809,gas_tax,Rebuild America From The Inside Out United States Can And Must Rebuild So Economy Can Grow: [5* Edition],"Rohatyn, Felix","St. Louis Post - Dispatch (pre-1997 Fulltext); St. Louis, Mo.","Aug 28, 1992","St. Louis, Mo.",,EDITORIAL,https://www.proquest.com/newspapers/rebuild-america-inside-out-united-states-can-must/docview/303621093/se-2?accountid=13360,MO
10886,gas_tax,"Your views -- Letters to the editor, July 10",,"St. Louis Post - Dispatch; St. Louis, Mo.","Jul 10, 2015","St. Louis, Mo.",,Editorial,https://www.proquest.com/newspapers/your-views-letters-editor-july-10/docview/1695269100/se-2?accountid=13360,MO
10935,gas_tax,(GRAPHIC ONLY) VOTES IN CONGRESS: [FIVE STAR LIFT Edition],,"St. Louis Post - Dispatch; St. Louis, Mo.","Apr 16, 2000","St. Louis, Mo.",,METRO,https://www.proquest.com/newspapers/graphic-only-votes-congress/docview/403995551/se-2?accountid=13360,MO
10950,gas_tax,"It's your call, Aug. 19",,"St. Joseph News - Press; St. Joseph, Mo.","Aug 18, 2018","St. Joseph, Mo.",,It's Your Call,https://www.proquest.com/newspapers/your-call-aug-19/docview/2193219307/se-2?accountid=13360,MO
11270,gas_tax,Missouri lawmakers launch 2018 session,"Schmitt, Will","Springfield News Leader; Springfield, Mo.","Jan 4, 2018","Springfield, Mo.",A.6,News,https://www.proquest.com/newspapers/missouri-lawmakers-launch-2018-session/docview/1984038530/se-2?accountid=13360,MO
11301,gas_tax,LETTERS FROM READERS: [Third Edition],,"St. Louis Post - Dispatch; St. Louis, Mo.","Nov 15, 2005","St. Louis, Mo.",,Editorial,https://www.proquest.com/newspapers/letters-readers/docview/402664887/se-2?accountid=13360,MO
11310,gas_tax,LETTERS FROM OUR READERS,Anonymous,"St. Louis Post - Dispatch; St. Louis, Mo.","Nov 18, 2010","St. Louis, Mo.",,Editorial,https://www.proquest.com/newspapers/letters-our-readers/docview/804785594/se-2?accountid=13360,MO
11312,gas_tax,Readers' Letters,,"Springfield News Leader; Springfield, Mo.","Apr 27, 2014","Springfield, Mo.",E.7,Opinion,https://www.proquest.com/newspapers/readers-letters/docview/1555281955/se-2?accountid=13360,MO
11410,gas_tax,YOUR VIEWS - LETTERS FROM OUR READERS,,"St. Louis Post - Dispatch; St. Louis, Mo.","Dec 3, 2011","St. Louis, Mo.",,Editorial,https://www.proquest.com/newspapers/your-views-letters-our-readers/docview/907714333/se-2?accountid=13360,MO
11454,gas_tax,"MAJORITY LEADER ARMEY SAYS HOUSE WILL LIKELY FOLLOW SENATE IF IT VOTES TO SUSPEND FEDERAL TAX ON GASOLINE BUT REPLACEMENT MONEY FOR HIGHWAY FUND MUST BE CONSIDERED FIRST, HE SAYS: [FIVE STAR LIFT Edition]",The Associated Press,"St. Louis Post - Dispatch; St. Louis, Mo.","Jul 3, 2000","St. Louis, Mo.",,NEWS,https://www.proquest.com/newspapers/majority-leader-armey-says-house-will-likely/docview/404056023/se-2?accountid=13360,MO
11567,gas_tax,Pelosi pledges swift work on major infrastructure package,,"St. Joseph News - Press; St. Joseph, Mo.","Mar 14, 2021","St. Joseph, Mo.",,News,https://www.proquest.com/newspapers/pelosi-pledges-swift-work-on-major-infrastructure/docview/2504382544/se-2?accountid=13360,MO
11645,gas_tax,CNN Wire Overnight Outlook,Anonymous,"St. Joseph News - Press; St. Joseph, Mo.","Aug 4, 2011","St. Joseph, Mo.",,,https://www.proquest.com/newspapers/cnn-wire-overnight-outlook/docview/881290058/se-2?accountid=13360,MO
11868,gas_tax,"Your letters Aug. 18, 2001: [4]",,"St. Joseph News - Press; St. Joseph, Mo.","Aug 17, 2001","St. Joseph, Mo.",,Local News,https://www.proquest.com/newspapers/your-letters-aug-18-2001/docview/379787826/se-2?accountid=13360,MO
11870,gas_tax,"Congress to tackle highways, education","Davis, Susan","Springfield News Leader; Springfield, Mo.","Jul 5, 2015","Springfield, Mo.",3,B,https://www.proquest.com/newspapers/congress-tackle-highways-education/docview/1693522446/se-2?accountid=13360,MO
11915,gas_tax,Energy-sapping lifestyles put us all at fault for spill,,"Springfield News Leader; Springfield, Mo.","Jun 24, 2010","Springfield, Mo.",,Opinion,https://www.proquest.com/newspapers/energy-sapping-lifestyles-put-us-all-at-fault/docview/519674877/se-2?accountid=13360,MO
12002,gas_tax,"Democrats Scrap In Illinois Debate ... Talk Turns Sharp On Taxes, Labor: [5* Edition]",The Associated Press,"St. Louis Post - Dispatch (pre-1997 Fulltext); St. Louis, Mo.","Mar 14, 1992","St. Louis, Mo.",,NEWS,https://www.proquest.com/newspapers/democrats-scrap-illinois-debate-talk-turns-sharp/docview/303558971/se-2?accountid=13360,MO
12005,gas_tax,Statewide ballot issues deserve 5 'no' votes,,"St. Joseph News - Press; St. Joseph, Mo.","Jul 14, 2014","St. Joseph, Mo.",,Opinion,https://www.proquest.com/newspapers/statewide-ballot-issues-deserve-5-no-votes/docview/1545113890/se-2?accountid=13360,MO
12135,gas_tax,WHEN WILL WE GET SERIOUS?: [FIVE STAR LIFT Edition],,"St. Louis Post - Dispatch; St. Louis, Mo.","Mar 7, 2000","St. Louis, Mo.",,EDITORIAL,https://www.proquest.com/newspapers/when-will-we-get-serious/docview/404000880/se-2?accountid=13360,MO
12276,gas_tax,"Like it or not, roads pave way for our future","Long, Thomas","Springfield News Leader; Springfield, Mo.","May 15, 2014","Springfield, Mo.",E.2,Opinion,https://www.proquest.com/newspapers/like-not-roads-pave-way-our-future/docview/1561307488/se-2?accountid=13360,MO
12530,gas_tax,"Your views -- Letters to the editor, May 23",,"St. Louis Post - Dispatch; St. Louis, Mo.","May 23, 2014","St. Louis, Mo.",,Editorial,https://www.proquest.com/newspapers/your-views-letters-editor-may-23/docview/1527516069/se-2?accountid=13360,MO
12588,gas_tax,THE VOODOO THAT YOU DO SO WELL: [FIVE STAR LIFT Edition],"Eagleton, Thomas","St. Louis Post - Dispatch (pre-1997 Fulltext); St. Louis, Mo.","Jul 28, 1996","St. Louis, Mo.",,EDITORIAL,https://www.proquest.com/newspapers/voodoo-that-you-do-so-well/docview/305194704/se-2?accountid=13360,MO
12595,gas_tax,Tsongas Launches Assault In Florida To Break Clinton's Hold On Region: [3* Edition],Bill Lambrecht Post-Dispatch Washington Bureau,"St. Louis Post - Dispatch (pre-1997 Fulltext); St. Louis, Mo.","Mar 8, 1992","St. Louis, Mo.",,NEWS,https://www.proquest.com/newspapers/tsongas-launches-assault-florida-break-clintons/docview/303452276/se-2?accountid=13360,MO
12598,gas_tax,"Our money's worth: At tax time, it's good to take a look at where the dollars are going.","Riedl, Brian","Columbia Daily Tribune; Columbia, Mo.","Apr 15, 2008","Columbia, Mo.",,,https://www.proquest.com/newspapers/our-moneys-worth/docview/379239157/se-2?accountid=13360,MO
12863,gas_tax,Obama Derides Energy Critics In Miami Speech,"Cohen, Tom; YellinCNN, Jessica","St. Joseph News - Press; St. Joseph, Mo.","Feb 23, 2012","St. Joseph, Mo.",,,https://www.proquest.com/newspapers/obama-derides-energy-critics-miami-speech/docview/923211198/se-2?accountid=13360,MO
12876,gas_tax,BRIEFS COLUMN BOLIVIA RAIN HALTS LANDSLIDE RESCUE EFFORT: [FIVE STAR Edition],"By Reuters, AP and the LA Times","St. Louis Post - Dispatch (pre-1997 Fulltext); St. Louis, Mo.","Dec 11, 1992","St. Louis, Mo.",,NEWS,https://www.proquest.com/newspapers/briefs-column-bolivia-rain-halts-landslide-rescue/docview/303658407/se-2?accountid=13360,MO
12901,gas_tax,Lawmakers hope for better math in gasoline-tax equation,"Newton, Ken","St. Joseph News - Press; St. Joseph, Mo.","Nov 16, 2002","St. Joseph, Mo.",,Local News,https://www.proquest.com/newspapers/lawmakers-hope-better-math-gasoline-tax-equation/docview/379718587/se-2?accountid=13360,MO
12924,gas_tax,"Letters to the editor, Oct. 29",,"St. Louis Post - Dispatch; St. Louis, Mo.","Oct 29, 2018","St. Louis, Mo.",A.11,Editorial,https://www.proquest.com/newspapers/letters-editor-oct-29/docview/2126555946/se-2?accountid=13360,MO
12983,gas_tax,"House approves $284 billion for highway, transit projects: [Five Star Late Lift Edition]",THE ASSOCIATED PRESS,"St. Louis Post - Dispatch; St. Louis, Mo.","Mar 11, 2005","St. Louis, Mo.",,News,https://www.proquest.com/newspapers/house-approves-284-billion-highway-transit/docview/402552778/se-2?accountid=13360,MO
13135,gas_tax,VOTERS STAND PAT : MISSOURI: CARNAHAN LEADS STATE SWEEP GOVERNOR SAYS WIN VINDICATES HIS PLAN TO REFORM SCHOOLS DEMOCRATS HOLD MISSOURI: [FIVE STAR Edition],"Jo Mannies Post-Dispatch Political Correspondent Chris Carey, Virginia Young And Phyllis Brasch Librach Of The Post-Dispatch Staff Contributed Information For This Story.","St. Louis Post - Dispatch (pre-1997 Fulltext); St. Louis, Mo.","Nov 6, 1996","St. Louis, Mo.",,NEWS,https://www.proquest.com/newspapers/voters-stand-pat-missouri-carnahan-leads-state/docview/305254741/se-2?accountid=13360,MO
13190,gas_tax,Taking positions on November ballot issues,,"Springfield News Leader; Springfield, Mo.","Oct 28, 2018","Springfield, Mo.",I.1,News,https://www.proquest.com/newspapers/taking-positions-on-november-ballot-issues/docview/2126083875/se-2?accountid=13360,MO
13198,gas_tax,VOTERS STAND PAT : MISSOURI: CARNAHAN LEADS STATE SWEEP GOVERNOR SAYS WIN VINDICATES HIS PLAN TO REFORM SCHOOLS DEMOCRATS HOLD MISSOURI: [FIVE STAR LIFT Edition 1],"Jo Mannies Post-Dispatch Political Correspondent Virginia Young, Christopher Carey And Phyllis Brasch Librach Of The Post-Dispatch Staff Contributed Information For This Story.","St. Louis Post - Dispatch (pre-1997 Fulltext); St. Louis, Mo.","Nov 6, 1996","St. Louis, Mo.",,NEWS,https://www.proquest.com/newspapers/voters-stand-pat-missouri-carnahan-leads-state/docview/305259170/se-2?accountid=13360,MO
13231,gas_tax,"On a drizzly Saturday in Bolivar, Missouri's new governor marks 100 days in office","Erickson, Kurt","St. Louis Post - Dispatch; St. Louis, Mo.","Sep 10, 2018","St. Louis, Mo.",A.1,News,https://www.proquest.com/newspapers/on-drizzly-saturday-bolivar-missouris-new/docview/2102343625/se-2?accountid=13360,MO
13292,gas_tax,LETTERS FROM OUR READERS; YOUR VIEWS; OPINION,Anonymous,"St. Louis Post - Dispatch; St. Louis, Mo.","Apr 3, 2011","St. Louis, Mo.",,Editorial,https://www.proquest.com/newspapers/letters-our-readers-your-views-opinion/docview/859689960/se-2?accountid=13360,MO
13355,gas_tax,CITIES URGE EAST-WEST TO SCRAP PAGE EXTENSION THEY WANT TO FIX ROADS AND BRIDGES: [FIVE STAR LIFT Edition],Kathie Sutin Special To The Post-Dispatch,"St. Louis Post - Dispatch; St. Louis, Mo.","Aug 10, 1998","St. Louis, Mo.",,NORTH POST,https://www.proquest.com/newspapers/cities-urge-east-west-scrap-page-extension-they/docview/403835258/se-2?accountid=13360,MO
13372,gas_tax,LETTERS FROM THE PEOPLE: [FIVE STAR LIFT Edition],,"St. Louis Post - Dispatch; St. Louis, Mo.","Jul 30, 1997","St. Louis, Mo.",,EDITORIAL,https://www.proquest.com/newspapers/letters-people/docview/403678053/se-2?accountid=13360,MO
13405,gas_tax,Elbow Room: 'Unknown Candidates' Seek Exposure: [5* Edition],Jo Mannies Post-Dispatch Political Correspondent,"St. Louis Post - Dispatch (pre-1997 Fulltext); St. Louis, Mo.","Jun 27, 1992","St. Louis, Mo.",,WAR PAGE,https://www.proquest.com/newspapers/elbow-room-unknown-candidates-seek-exposure/docview/303488720/se-2?accountid=13360,MO
13470,gas_tax,"In 'Ozark,' Missouri politics resemble reality","Schmitt, Will","Springfield News Leader; Springfield, Mo.","Sep 27, 2018","Springfield, Mo.",A.6,News,https://www.proquest.com/newspapers/ozark-missouri-politics-resemble-reality/docview/2112486434/se-2?accountid=13360,MO
13487,gas_tax,LETTERS FROM THE PEOPLE: [FIVE STAR Edition],,"St. Louis Post - Dispatch (pre-1997 Fulltext); St. Louis, Mo.","Feb 1, 1993","St. Louis, Mo.",,EDITORIAL,https://www.proquest.com/newspapers/letters-people/docview/303733099/se-2?accountid=13360,MO
13489,gas_tax,"Dog Breeders, Mills Are Not The Same: [5* Edition]",,"St. Louis Post - Dispatch (pre-1997 Fulltext); St. Louis, Mo.","Feb 17, 1992","St. Louis, Mo.",,EDITORIAL,https://www.proquest.com/newspapers/dog-breeders-mills-are-not-same/docview/303542244/se-2?accountid=13360,MO
13522,gas_tax,"New laws OK wine shipments, ban tiger selfies","Welsh-Huggins, Andrew","St. Louis Post - Dispatch; St. Louis, Mo.","Jan 1, 2015","St. Louis, Mo.",,News,https://www.proquest.com/newspapers/new-laws-ok-wine-shipments-ban-tiger-selfies/docview/1641261499/se-2?accountid=13360,MO
13656,gas_tax,CLINTON'S BUDGET PLAN: [FIVE STAR LIFT Edition],,"St. Louis Post - Dispatch; St. Louis, Mo.","Feb 2, 1999","St. Louis, Mo.",,NEWS,https://www.proquest.com/newspapers/clintons-budget-plan/docview/403902640/se-2?accountid=13360,MO
13749,gas_tax,Candidate surveys: HD 131 Republican primary,Austin Huguelet,"Springfield News Leader; Springfield, Mo.","Jul 26, 2020","Springfield, Mo.",A.5,News,https://www.proquest.com/newspapers/candidate-surveys-hd-131-republican-primary/docview/2426877727/se-2?accountid=13360,MO
13758,gas_tax,EXCERPTS FROM CLINTON'S ADDRESS `ADMIT FRANKLY WE ARE ALL IN THIS TOGETHER': [FIVE STAR Edition],,"St. Louis Post - Dispatch (pre-1997 Fulltext); St. Louis, Mo.","Feb 18, 1993","St. Louis, Mo.",,WAR PAGE,https://www.proquest.com/newspapers/excerpts-clintons-address-admit-frankly-we-are/docview/303551494/se-2?accountid=13360,MO
13852,gas_tax,Meet the candidates for MO House District 134,Austin Huguelet,"Springfield News Leader; Springfield, Mo.","Aug 27, 2020","Springfield, Mo.",A.9,News,https://www.proquest.com/newspapers/meet-candidates-mo-house-district-134/docview/2437334666/se-2?accountid=13360,MO
13860,gas_tax,"HOUSE RACES INCLUDE SOME LIBERTARIANS, TAXPAYERS MANY CANDIDATES RAISE ISSUES OF TAXES, SCHOOLS; TERMS ARE FOR TWO YEARS: [FIVE STAR LIFT Edition]",,"St. Louis Post - Dispatch; St. Louis, Mo.","Oct 31, 1998","St. Louis, Mo.",,VOTERS GUIDE,https://www.proquest.com/newspapers/house-races-include-some-libertarians-taxpayers/docview/403842146/se-2?accountid=13360,MO
13861,gas_tax,VOTERS IN THE ST. LOUIS REGION WILL ELECT MORE THAN 60 OFFICIALS: [FIVE STAR LIFT Edition],,"St. Louis Post - Dispatch; St. Louis, Mo.","Nov 3, 2000","St. Louis, Mo.",,VOTERS' GUIDE,https://www.proquest.com/newspapers/voters-st-louis-region-will-elect-more-than-60/docview/404064489/se-2?accountid=13360,MO
14080,net_metering,"Creating current NET METERING MORE JUICE: Solar, wind systems can yield surplus electricity. TANGLED WIRES: Selling power back to utilities is difficult.: [Third Edition]","Tomich, Jeffrey","St. Louis Post - Dispatch; St. Louis, Mo.","Apr 27, 2007","St. Louis, Mo.",,Business,https://www.proquest.com/newspapers/creating-current-net-metering-more-juice-solar/docview/403076263/se-2?accountid=13360,MO
14092,net_metering,"CUT YOUR UTILITY BILLS PV SYSTEM GIVES ELECTRICITY DURING UNEXPECTED OUTAGES, IS KIND TO THE ENVIRONMENT: [FIVE STAR LIFT Edition]","Dulley, James; Special To The Post-Dispatch","St. Louis Post - Dispatch; St. Louis, Mo.","Sep 13, 1999","St. Louis, Mo.",,NORTH POST,https://www.proquest.com/newspapers/cut-your-utility-bills-pv-system-gives/docview/403977081/se-2?accountid=13360,MO
14257,net_metering,"Roll-up sheets, floating panels: the future of solar energy","Sinha, Deepayan; Cullen Ecoffey; Erdenekhuyag, Erdenetungalag; Toms Orihuela","St. Louis Post - Dispatch; St. Louis, Mo.","Jun 16, 2017","St. Louis, Mo.",,Business,https://www.proquest.com/newspapers/roll-up-sheets-floating-panels-future-solar/docview/1910334941/se-2?accountid=13360,MO
14271,net_metering,Petition enlists Missouri abortion opponents in push for renewable energy,"Gray, Bryce","St. Louis Post - Dispatch; St. Louis, Mo.","Jul 31, 2016","St. Louis, Mo.",,News,https://www.proquest.com/newspapers/petition-enlists-missouri-abortion-opponents-push/docview/1807755969/se-2?accountid=13360,MO
14518,net_metering,"Competitive marketplace for energy drives lower costs, cleaner air","Hescox, Mitch; Rorke, Catrina","St. Louis Post - Dispatch; St. Louis, Mo.","Aug 12, 2016","St. Louis, Mo.",,Editorial,https://www.proquest.com/newspapers/competitive-marketplace-energy-drives-lower-costs/docview/1810970893/se-2?accountid=13360,MO
14542,net_metering,Sierra Club marshals environmentalists for day of advocacy,"Schmitt, Will","Springfield News Leader; Springfield, Mo.","Apr 13, 2017","Springfield, Mo.",A.8,News,https://www.proquest.com/newspapers/sierra-club-marshals-environmentalists-day/docview/1886938155/se-2?accountid=13360,MO
14689,net_metering,CITY COUNCIL AGENDA,,"Columbia Daily Tribune; Columbia, Mo.","May 6, 2012","Columbia, Mo.",A.9,For The Record,https://www.proquest.com/newspapers/city-council-agenda/docview/1011171152/se-2?accountid=13360,MO
14935,net_metering,Why solar power is finally having its moment in the sun,"Gounley, Thomas","Springfield News Leader; Springfield, Mo.","Jan 3, 2016","Springfield, Mo.",A.1,News,https://www.proquest.com/newspapers/why-solar-power-is-finally-having-moment-sun/docview/1752883110/se-2?accountid=13360,MO
14936,net_metering,Why solar power is finally having its moment in the sun,"Gounley, Thomas","Springfield News Leader; Springfield, Mo.","Jan 6, 2016","Springfield, Mo.",A.2,News,https://www.proquest.com/newspapers/why-solar-power-is-finally-having-moment-sun/docview/1753437626/se-2?accountid=13360,MO
14949,net_metering,Energy a common theme for races,,"Springfield News Leader; Springfield, Mo.","Mar 29, 2005","Springfield, Mo.",,Local,https://www.proquest.com/newspapers/energy-common-theme-races/docview/432533296/se-2?accountid=13360,MO
15006,RPS,8 ENVIRONMENTAL GROUPS WEIGH IN AGAINST PROPOSED CEMENT PLANT: [FIVE STAR LIFT Edition],Sara Shipley Of The Post-Dispatch,"St. Louis Post - Dispatch; St. Louis, Mo.","Sep 7, 2002","St. Louis, Mo.",,NEWS,https://www.proquest.com/newspapers/8-environmental-groups-weigh-against-proposed/docview/402205199/se-2?accountid=13360,MO
15156,RPS,ST. CLAIR COUNTY RACES: [FIVE STAR LIFT Edition],,"St. Louis Post - Dispatch; St. Louis, Mo.","Oct 31, 2002","St. Louis, Mo.",,ST. CLAIR-MONROE POST,https://www.proquest.com/newspapers/st-clair-county-races/docview/402145039/se-2?accountid=13360,MO
