previous_index,Keyword,Title,Author,Publication_title,Publication_date,Place_of_publication,First_page,Section,Document_URL,State
10897,gas_tax,"INSLEE ISSUES EARTH DAY WISHLIST Governor: Legislators must address carbon pollution, oil trains","Camden, Jim","Spokesman Review; Spokane, Wash.","Apr 23, 2015","Spokane, Wash.",A.6,,https://www.proquest.com/newspapers/inslee-issues-earth-day-wishlist-governor/docview/1675604166/se-2?accountid=13360,WA
10908,gas_tax,LAWMAKERS LIKELY TO SEND NEW TAX PROPOSALS TO BALLOT,"Herrington, Gregg","Columbian; Vancouver, Wash.","Nov 18, 1999","Vancouver, Wash.",,Clark County/region,https://www.proquest.com/newspapers/lawmakers-likely-send-new-tax-proposals-ballot/docview/253003123/se-2?accountid=13360,WA
10939,gas_tax,Transportation revenue talks stall in Olympia,RACHEL LA CORTE,"Yakima Herald - Republic; Yakima, Wash.","Jun 18, 2015","Yakima, Wash.",B.1,,https://www.proquest.com/newspapers/transportation-revenue-talks-stall-olympia/docview/1691125645/se-2?accountid=13360,WA
10974,gas_tax,LAWMAKERS NEED TO GET BUSY FIXING BIG PROBLEMS,,"Spokesman Review; Spokane, Wash.","Jan 14, 2015","Spokane, Wash.",A.9,,https://www.proquest.com/newspapers/lawmakers-need-get-busy-fixing-big-problems/docview/1645846145/se-2?accountid=13360,WA
11086,gas_tax,Environmentalists plot priorities,"RACHEL La CORTE, Associated Press writer","Columbian; Vancouver, Wash.","Jan 2, 2006","Vancouver, Wash.",,Clark County/region,https://www.proquest.com/newspapers/environmentalists-plot-priorities/docview/253307588/se-2?accountid=13360,WA
11126,gas_tax,"Gregoire gives nod to budget, tax package ; $26 billion plan boosts education, health care","Ammons, David","Columbian; Vancouver, Wash.","May 18, 2005","Vancouver, Wash.",,Front Page,https://www.proquest.com/newspapers/gregoire-gives-nod-budget-tax-package-26-billion/docview/253224057/se-2?accountid=13360,WA
11226,gas_tax,Letters to the Editor,,"Yakima Herald - Republic; Yakima, Wash.","Nov 1, 2005","Yakima, Wash.",,,https://www.proquest.com/newspapers/letters-editor/docview/371921250/se-2?accountid=13360,WA
11240,gas_tax,"Lawmakers put transportation, schools, housing on wish list",KATHIE DURBIN Columbian staff writer,"Columbian; Vancouver, Wash.","Dec 16, 2006","Vancouver, Wash.",,Front Page,https://www.proquest.com/newspapers/lawmakers-put-transportation-schools-housing-on/docview/253334325/se-2?accountid=13360,WA
11244,gas_tax,HOUSE 2: CHALLENGER SCHMIDT HAS GROUND TO MAKE UP AFTER LOPSIDED PRIMARY VOTE $%49TH LEGISLATIVE DISTRICT,"Mize, Jeff","Columbian; Vancouver, Wash.","Oct 23, 2000","Vancouver, Wash.",,Clark County/region,https://www.proquest.com/newspapers/house-2-challenger-schmidt-has-ground-make-up/docview/253037617/se-2?accountid=13360,WA
11272,gas_tax,LITTLE IN COMMON FOR 4TH DISTRICT HOPEFULS: [SPOKANE Edition],Pat Sciuchetti Staff writer,"Spokesman Review; Spokane, Wash.","Oct 21, 1998","Spokane, Wash.",,THE REGION,https://www.proquest.com/newspapers/little-common-4th-district-hopefuls/docview/394855263/se-2?accountid=13360,WA
11297,gas_tax,Blazing a path,"Andersen, Michael","Columbian; Vancouver, Wash.","Sep 7, 2008","Vancouver, Wash.",A.1,Front Page,https://www.proquest.com/newspapers/blazing-path/docview/253355967/se-2?accountid=13360,WA
11355,gas_tax,OUR READERS' VIEWS,THE COLUMBIAN,"Columbian; Vancouver, Wash.","May 19, 1996","Vancouver, Wash.",,Opinion,https://www.proquest.com/newspapers/our-readers-views/docview/252747737/se-2?accountid=13360,WA
11369,gas_tax,LETTERS TO THE EDITOR,,"Spokesman Review; Spokane, Wash.","Jul 13, 2014","Spokane, Wash.",B.9,,https://www.proquest.com/newspapers/letters-editor/docview/1545177477/se-2?accountid=13360,WA
11387,gas_tax,"INSLEE SAYS HE HAS NEVER SEEN A SESSION 'SO PRODUCTIVE,' AFTER TOP AGENDA FINALLY PASSES Capital gains tax, climate change fight both passed by Legislature","Demkovich, Laurel","Spokesman Review; Spokane, Wash.","Apr 27, 2021","Spokane, Wash.",A.1,,https://www.proquest.com/newspapers/inslee-says-he-has-never-seen-session-so/docview/2522402672/se-2?accountid=13360,WA
11388,gas_tax,"6 key issues in the 3rd District Incumbent Herrera Beutler, challenger Long outline their positions as Election Day looms","Hair, Calley","Columbian; Vancouver, Wash.","Nov 1, 2020","Vancouver, Wash.",A.1,Politics Local,https://www.proquest.com/newspapers/6-key-issues-3rd-district-incumbent-herrera/docview/2456884133/se-2?accountid=13360,WA
11400,gas_tax,"ELECTION 10/21/05 Marshall Rocha Letter, Krt",,"Yakima Herald - Republic; Yakima, Wash.","Oct 29, 2005","Yakima, Wash.",,,https://www.proquest.com/newspapers/election-10-21-05-marshall-rocha-letter-krt/docview/371943628/se-2?accountid=13360,WA
11443,gas_tax,SPEECH GETS BOTH PRAISE AND CRITICISM: [IDAHO Edition],Betsy Z. Russell Lindsay Woodcock,"Spokesman Review; Spokane, Wash.","Jan 9, 1996","Spokane, Wash.",,MAIN NEWS,https://www.proquest.com/newspapers/speech-gets-both-praise-criticism/docview/394792077/se-2?accountid=13360,WA
11449,gas_tax,Letters to the Editor,,"Yakima Herald - Republic; Yakima, Wash.","Oct 29, 2005","Yakima, Wash.",,,https://www.proquest.com/newspapers/letters-editor/docview/371890041/se-2?accountid=13360,WA
11485,gas_tax,Panel seeks new ways to make state competitive,"Ammons, David","Columbian; Vancouver, Wash.","Jan 2, 2004","Vancouver, Wash.",,Clark County/region,https://www.proquest.com/newspapers/panel-seeks-new-ways-make-state-competitive/docview/253227249/se-2?accountid=13360,WA
11501,gas_tax,PROPOSED FEE DIMS SPARK TO GO GREEN,"Babcock, Sandra","Spokesman Review; Spokane, Wash.","May 7, 2011","Spokane, Wash.",V.1,,https://www.proquest.com/newspapers/proposed-fee-dims-spark-go-green/docview/866018957/se-2?accountid=13360,WA
11523,gas_tax,King to lead transportation committee alone in 2015: Yakima state senator hoping he can push long-stalled projects through Legislature,"Faulk, Mike","Yakima Herald - Republic; Yakima, Wash.","Dec 13, 2014","Yakima, Wash.",A.1,,https://www.proquest.com/newspapers/king-lead-transportation-committee-alone-2015/docview/1638623404/se-2?accountid=13360,WA
11561,gas_tax,Move! Maintain! Make Our Money Work! -- Blue Ribbon Panel Offers 64 Ways to Improve Transportation,BETTIE INGHAM AND DOUG BEIGHLE,"Yakima Herald - Republic; Yakima, Wash.","Aug 13, 2000","Yakima, Wash.",,,https://www.proquest.com/newspapers/move-maintain-make-our-money-work-blue-ribbon/docview/372097152/se-2?accountid=13360,WA
11606,gas_tax,"49th District candidates, board meet","Hair, Calley","Columbian; Vancouver, Wash.","Jul 15, 2020","Vancouver, Wash.",A.7,Politics Local,https://www.proquest.com/newspapers/49th-district-candidates-board-meet/docview/2424131234/se-2?accountid=13360,WA
11631,gas_tax,"CLEAN FUEL STANDARD, 'CAP-AND-TRADE' PROPOSALS PASS STATE SENATE LATE THURSDAY Some senators see laws as controversial","Demkovich, Laurel","Spokesman Review; Spokane, Wash.","Apr 10, 2021","Spokane, Wash.",C.1,,https://www.proquest.com/newspapers/clean-fuel-standard-cap-trade-proposals-pass/docview/2512752733/se-2?accountid=13360,WA
11769,gas_tax,CANDIDATE Q+A;,"Brunt, Jonathan","Spokesman Review; Spokane, Wash.","Jul 24, 2011","Spokane, Wash.",A.6,,https://www.proquest.com/newspapers/candidate-q/docview/879108359/se-2?accountid=13360,WA
11800,gas_tax,Four-decade transportation career ends,"Florip, Eric","Columbian; Vancouver, Wash.","May 24, 2015","Vancouver, Wash.",C.1,Metro,https://www.proquest.com/newspapers/four-decade-transportation-career-ends/docview/1683371304/se-2?accountid=13360,WA
11824,gas_tax,Letters to the Editor,"Troianello, Karen","Yakima Herald - Republic; Yakima, Wash.","Feb 7, 2012","Yakima, Wash.",A.4,,https://www.proquest.com/newspapers/letters-editor/docview/920247453/se-2?accountid=13360,WA
11986,gas_tax,"I-5, 219th proposal applauded","MIDDLEWOOD, ERIN","Columbian; Vancouver, Wash.","Oct 17, 2003","Vancouver, Wash.",,Front Page,https://www.proquest.com/newspapers/i-5-219th-proposal-applauded/docview/253184708/se-2?accountid=13360,WA
11996,gas_tax,INSLEE UNVEILS TAX ON CARBON House panel weighs governor's proposal,"Camden, Jim","Spokesman Review; Spokane, Wash.","Mar 13, 2015","Spokane, Wash.",A.5,,https://www.proquest.com/newspapers/inslee-unveils-tax-on-carbon-house-panel-weighs/docview/1663411612/se-2?accountid=13360,WA
12058,gas_tax,"United They Stand a Better Chance, Valley Leaders Decide -- City and county officials, businessmen will work together, backing 3 road projects",DAVID LESTER YAKIMA HERALD-REPUBLIC,"Yakima Herald - Republic; Yakima, Wash.","Jul 27, 2002","Yakima, Wash.",,,https://www.proquest.com/newspapers/united-they-stand-better-chance-valley-leaders/docview/372010504/se-2?accountid=13360,WA
12063,gas_tax,Hot race for the city's hot seat,Anonymous,"Spokesman Review; Spokane, Wash.","Oct 28, 2007","Spokane, Wash.",B.8,,https://www.proquest.com/newspapers/hot-race-citys-seat/docview/395056803/se-2?accountid=13360,WA
12074,gas_tax,OUR READERS' VIEWS,compiled by Columbian editorial staff,"Columbian; Vancouver, Wash.","Jan 27, 1998","Vancouver, Wash.",,B,https://www.proquest.com/newspapers/our-readers-views/docview/252843853/se-2?accountid=13360,WA
12075,gas_tax,"In Our View - Slow, Steady Growth; Voters retain Stuart to county board; Vancouver incumbents returned to office",Columbian editorial writers,"Columbian; Vancouver, Wash.","Nov 9, 2005","Vancouver, Wash.",,Opinion,https://www.proquest.com/newspapers/our-view-slow-steady-growth-voters-retain-stuart/docview/253279680/se-2?accountid=13360,WA
12076,gas_tax,"Safer I-90 for traffic, wildlife","Lester, David","Yakima Herald - Republic; Yakima, Wash.","Jun 17, 2006","Yakima, Wash.",,,https://www.proquest.com/newspapers/safer-i-90-traffic-wildlife/docview/371901013/se-2?accountid=13360,WA
12093,gas_tax,Spokane Valley incumbents file as a team: [SPOKANE Edition],Lorie Hutson Staff writer,"Spokesman Review; Spokane, Wash.","Jul 26, 2000","Spokane, Wash.",,THE REGION,https://www.proquest.com/newspapers/spokane-valley-incumbents-file-as-team/docview/394894261/se-2?accountid=13360,WA
12103,gas_tax,State Republicans bask in their success,"Queary, Paul","Columbian; Vancouver, Wash.","Jun 13, 2003","Vancouver, Wash.",,Clark County/region,https://www.proquest.com/newspapers/state-republicans-bask-their-success/docview/253166095/se-2?accountid=13360,WA
12116,gas_tax,"REP. RICCELLI A BETTER FIT, CLEAR CHOICE IN 3RD DISTRICT",,"Spokesman Review; Spokane, Wash.","Sep 23, 2016","Spokane, Wash.",A.13,,https://www.proquest.com/newspapers/rep-riccelli-better-fit-clear-choice-3rd-district/docview/1824187911/se-2?accountid=13360,WA
12121,gas_tax,"KELLOGG HAS CHALLENGER NEW TO POLITICS, REGION FIRST-YEAR GU LAW STUDENT TO FACE SIX-TERM LAWMAKER IN GOP PRIMARY: [IDAHO Edition]",Susan Drumheller Staff writer,"Spokesman Review; Spokane, Wash.","May 10, 1996","Spokane, Wash.",,THE HANDLE,https://www.proquest.com/newspapers/kellogg-has-challenger-new-politics-region-first/docview/394814487/se-2?accountid=13360,WA
12147,gas_tax,"Senate Republicans split with Bush on highway spending; Lawmakers say roads, economy need more money","Abrams, Jim","Columbian; Vancouver, Wash.","May 12, 2005","Vancouver, Wash.",,World/Nation,https://www.proquest.com/newspapers/senate-republicans-split-with-bush-on-highway/docview/253258228/se-2?accountid=13360,WA
12176,gas_tax,"In Our View: Governor Rossi ; In a race of two highly qualified and capable candidates, Rossi shines",Columbian editorial writers,"Columbian; Vancouver, Wash.","Oct 11, 2004","Vancouver, Wash.",,Clark County/region,https://www.proquest.com/newspapers/our-view-governor-rossi-race-two-highly-qualified/docview/253232077/se-2?accountid=13360,WA
12222,gas_tax,Giving him a run for his money: [SPOKANE Edition],Amy Cannata Staff writer,"Spokesman Review; Spokane, Wash.","Oct 31, 2002","Spokane, Wash.",,THE REGION,https://www.proquest.com/newspapers/giving-him-run-his-money/docview/394952186/se-2?accountid=13360,WA
12274,gas_tax,Lawmakers finish a taxing session; Adjournment: Majority Democrats leave mark on nearly every major issue,"Ammons, David","Columbian; Vancouver, Wash.","Apr 25, 2005","Vancouver, Wash.",,Front Page,https://www.proquest.com/newspapers/lawmakers-finish-taxing-session-adjournment/docview/253205612/se-2?accountid=13360,WA
12304,gas_tax,"Pike gains a seat, has a light rail comment",,"Columbian; Vancouver, Wash.","Sep 23, 2013","Vancouver, Wash.",C.1,C Metro,https://www.proquest.com/newspapers/pike-gains-seat-has-light-rail-comment/docview/1436955499/se-2?accountid=13360,WA
12335,gas_tax,Progressives push their politics without moving: [ALL ZONES Edition],Frank Sennett Correspondent,"Spokesman Review; Spokane, Wash.","Apr 22, 2005","Spokane, Wash.",,,https://www.proquest.com/newspapers/progressives-push-their-politics-without-moving/docview/394997445/se-2?accountid=13360,WA
12355,gas_tax,Opinion - GOP official thinks Bush hurt Mielke,GREGG HERRINGTON Columbian staff writer,"Columbian; Vancouver, Wash.","Nov 11, 2005","Vancouver, Wash.",,Opinion,https://www.proquest.com/newspapers/opinion-gop-official-thinks-bush-hurt-mielke/docview/253294103/se-2?accountid=13360,WA
12393,gas_tax,Real estate tax increase considered Fees from Council plan would help guide growth,"Prager, Mike","Spokesman Review; Spokane, Wash.","Feb 19, 1994","Spokane, Wash.",,,https://www.proquest.com/newspapers/real-estate-tax-increase-considered-fees-council/docview/394765857/se-2?accountid=13360,WA
12407,gas_tax,"WITH 2 DAYS LEFT IN SESSION, WASHINGTON HOUSE PASSES 'CAP AND TRADE' PROPOSAL Bill goes back to Senate for approval","Demkovich, Laurel","Spokesman Review; Spokane, Wash.","Apr 24, 2021","Spokane, Wash.",C.1,,https://www.proquest.com/newspapers/with-2-days-left-session-washington-house-passes/docview/2521545567/se-2?accountid=13360,WA
12455,gas_tax,Republicans Have Many Reasons to Smile -- Democrats looking for a silver lining,PAUL QUEARY THE ASSOCIATED PRESS,"Yakima Herald - Republic; Yakima, Wash.","Jun 13, 2003","Yakima, Wash.",,,https://www.proquest.com/newspapers/republicans-have-many-reasons-smile-democrats/docview/371982510/se-2?accountid=13360,WA
12474,gas_tax,Local leaders had private meeting with Mica,"Rice, Stephanie; harshmans, Marissa","Columbian; Vancouver, Wash.","Feb 23, 2011","Vancouver, Wash.",C.1,Clark County,https://www.proquest.com/newspapers/local-leaders-had-private-meeting-with-mica/docview/853875024/se-2?accountid=13360,WA
12477,gas_tax,"Abandoned but not forgotten: Yakima's Boise Cascade Mill site has been in disrepair since 2010, but the city, state and the land's owners are working on fixing that","Bain, Kaitlin","Yakima Herald - Republic; Yakima, Wash.","Jan 23, 2017","Yakima, Wash.",A.1,,https://www.proquest.com/newspapers/abandoned-not-forgotten/docview/1863420959/se-2?accountid=13360,WA
12482,gas_tax,"Read Congress' lips: Most-uttered nouns include oil, energy, water","Russell, Betsy","Spokesman Review; Spokane, Wash.","Jun 21, 2009","Spokane, Wash.",I.1,,https://www.proquest.com/newspapers/read-congress-lips-most-uttered-nouns-include-oil/docview/395081737/se-2?accountid=13360,WA
12508,gas_tax,"GETTING TOUGHER ON CRIME LEADS TO 300 MEASURES, /HARDBALL FOR HANFORD DISTURBINGLY OVERDUE",Columbian editorial staff,"Columbian; Vancouver, Wash.","Feb 25, 1998","Vancouver, Wash.",,B,https://www.proquest.com/newspapers/getting-tougher-on-crime-leads-300-measures/docview/252911695/se-2?accountid=13360,WA
12509,gas_tax,SPOKANE AREA GAINS CLOUT LOCAL LAWMAKERS CONTROL 7 PANELS AS POWER SWINGS EAST: [SPOKANE Edition],Lynda V. Mapes Staff writer,"Spokesman Review; Spokane, Wash.","Jan 12, 1997","Spokane, Wash.",,MAIN NEWS,https://www.proquest.com/newspapers/spokane-area-gains-clout-local-lawmakers-control/docview/394849389/se-2?accountid=13360,WA
12521,gas_tax,OPINION: OGDEN SET STANDARD FOR SUCCESSOR,"Tom Koenninger, editor emeritus of The Columbian e","Columbian; Vancouver, Wash.","Mar 20, 2002","Vancouver, Wash.",,Opinion,https://www.proquest.com/newspapers/opinion-ogden-set-standard-successor/docview/253145721/se-2?accountid=13360,WA
12679,gas_tax,Road Warriors Valley lawmakers ready to do battle to; continue highway work despite impact of Initiative 695: [SPOKANE Edition],Danielle Panush Staff writer,"Spokesman Review; Spokane, Wash.","Jan 20, 2000","Spokane, Wash.",,VALLEY VOICE,https://www.proquest.com/newspapers/road-warriors-valley-lawmakers-ready-do-battle/docview/394891704/se-2?accountid=13360,WA
12696,gas_tax,Our readers' views,,"Columbian; Vancouver, Wash.","Feb 21, 2015","Vancouver, Wash.",A.6,Letters To Editor,https://www.proquest.com/newspapers/our-readers-views/docview/1658051500/se-2?accountid=13360,WA
12698,gas_tax,BIKING BLUMENAUER PEDALS UP THE HILL,"Hughes, John","Columbian; Vancouver, Wash.","Nov 30, 1998","Vancouver, Wash.",,Clark County/region,https://www.proquest.com/newspapers/biking-blumenauer-pedals-up-hill/docview/252966401/se-2?accountid=13360,WA
12740,gas_tax,Breakfast meeting gives business leaders a summary Legislators preview 2013 session,"Mathieu, Stevie","Columbian; Vancouver, Wash.","Dec 15, 2012","Vancouver, Wash.",A.1,C Metro,https://www.proquest.com/newspapers/breakfast-meeting-gives-business-leaders-summary/docview/1240665737/se-2?accountid=13360,WA
12756,gas_tax,OTTER TRIES TO SWIM ABOVE DIVERSE GUBERNATORIAL POOL,"Russell, Betsy Z","Spokesman Review; Spokane, Wash.","May 23, 2010","Spokane, Wash.",I.1,,https://www.proquest.com/newspapers/otter-tries-swim-above-diverse-gubernatorial-pool/docview/346606651/se-2?accountid=13360,WA
12762,gas_tax,WE CAN AVOID THE NAYSAYERS' MANY POTHOLES: [SPOKANE Edition],Chris Peck The Spokesman-Review,"Spokesman Review; Spokane, Wash.","Sep 15, 1996","Spokane, Wash.",,THE REGION,https://www.proquest.com/newspapers/we-can-avoid-naysayers-many-potholes/docview/394826895/se-2?accountid=13360,WA
12799,gas_tax,On Politics: Governor candidates offer plenty of experience ; But differences are clear between Rossi and Gregoire,DAVID AMMONS The Associated Press,"Columbian; Vancouver, Wash.","Oct 9, 2004","Vancouver, Wash.",,Clark County/region,https://www.proquest.com/newspapers/on-politics-governor-candidates-offer-plenty/docview/253247054/se-2?accountid=13360,WA
12826,gas_tax,"Building a recovery: Inslee says state's deteriorating roads and bridges will harm ag industry, calls on Legislature to OK transportation package","Ross, Courtney","Yakima Herald - Republic; Yakima, Wash.","Nov 5, 2013","Yakima, Wash.",A.1,,https://www.proquest.com/newspapers/building-recovery/docview/1449291098/se-2?accountid=13360,WA
12847,gas_tax,"WINNERS, LOSERS: STATE'S VOTERS CHOSE A MODERATE APPROACH TUESDAY","Ammons, David","Columbian; Vancouver, Wash.","Nov 10, 1996","Vancouver, Wash.",,Region/Nation/World,https://www.proquest.com/newspapers/winners-losers-states-voters-chose-moderate/docview/252775376/se-2?accountid=13360,WA
12914,gas_tax,LAWMAKERS TRY FOR SOME PRIVACY AS THEY HASH OUT MAJOR LEGISLATION,"Spencer, Hal","Columbian; Vancouver, Wash.","Apr 7, 1997","Vancouver, Wash.",,A Section,https://www.proquest.com/newspapers/lawmakers-try-some-privacy-as-they-hash-out-major/docview/252908770/se-2?accountid=13360,WA
12989,gas_tax,Our Readers' Views,,"Columbian; Vancouver, Wash.","Mar 29, 2020","Vancouver, Wash.",B.4,Editorial,https://www.proquest.com/newspapers/our-readers-views/docview/2384568135/se-2?accountid=13360,WA
13000,gas_tax,LAWMAKERS BEGIN TO RACE CLOCK TO MEET ADJOURNMENT DEADLINE,"Ammons, David","Columbian; Vancouver, Wash.","Apr 14, 1997","Vancouver, Wash.",,A Section,https://www.proquest.com/newspapers/lawmakers-begin-race-clock-meet-adjournment/docview/252904462/se-2?accountid=13360,WA
13041,gas_tax,State's $1.4 billion surplus -- Save it or spend it?,"Ward, Leah","Yakima Herald - Republic; Yakima, Wash.","Jan 8, 2006","Yakima, Wash.",,,https://www.proquest.com/newspapers/states-1-4-billion-surplus-save-spend/docview/371911478/se-2?accountid=13360,WA
13100,gas_tax,Our readers' views,Anonymous,"Columbian; Vancouver, Wash.","Jan 14, 2009","Vancouver, Wash.",C.4,Opinion,https://www.proquest.com/newspapers/our-readers-views/docview/253388789/se-2?accountid=13360,WA
13116,gas_tax,Considering a Change -- Loosening the River -- Flood-hazard officials consider the worth of moving levees and letting the water reconnect with historical,,"Yakima Herald - Republic; Yakima, Wash.","Aug 25, 2002","Yakima, Wash.",,,https://www.proquest.com/newspapers/considering-change-loosening-river-flood-hazard/docview/371993137/se-2?accountid=13360,WA
13165,gas_tax,"INSLEE SIGNS MAJOR CLIMATE BILLS, BUT NOT WITHOUT PARTIAL VETOES Legislative leadership threatens lawsuit","Demkovich, Laurel","Spokesman Review; Spokane, Wash.","May 18, 2021","Spokane, Wash.",C.1,,https://www.proquest.com/newspapers/inslee-signs-major-climate-bills-not-without/docview/2536811459/se-2?accountid=13360,WA
13194,gas_tax,OLYMPIA OUTLOOK: IT'S RAINING CASH; Top lawmakers hope to save surplus for cloudy day;: [VALLEY Edition],Richard Roesler Staff writer,"Spokesman Review; Spokane, Wash.","Jan 8, 2006","Spokane, Wash.",,,https://www.proquest.com/newspapers/olympia-outlook-raining-cash-top-lawmakers-hope/docview/395012951/se-2?accountid=13360,WA
13219,gas_tax,Feds give green light to Columbia River Crossing,"Damewood, Andrea; florip, Eric","Columbian; Vancouver, Wash.","Dec 8, 2011","Vancouver, Wash.",A.1,Clark County,https://www.proquest.com/newspapers/feds-give-green-light-columbia-river-crossing/docview/910222590/se-2?accountid=13360,WA
13263,gas_tax,Letters to the Editor,"Troianello, Karen","Yakima Herald - Republic; Yakima, Wash.","Nov 30, 2008","Yakima, Wash.",D.3,,https://www.proquest.com/newspapers/letters-editor/docview/371798049/se-2?accountid=13360,WA
13382,gas_tax,Reaction to Sunday's congressional debate: [IDAHO Edition],,"Spokesman Review; Spokane, Wash.","Oct 16, 2000","Spokane, Wash.",,MAIN NEWS,https://www.proquest.com/newspapers/reaction-sundays-congressional-debate/docview/394900888/se-2?accountid=13360,WA
13414,gas_tax,2006 Legislative Preview: Short and sweet?; Climate for cooperation is brighter than in 2005,"Durbin, Kathie","Columbian; Vancouver, Wash.","Jan 8, 2006","Vancouver, Wash.",,Front Page,https://www.proquest.com/newspapers/2006-legislative-preview-short-sweet-climate/docview/253281109/se-2?accountid=13360,WA
13439,gas_tax,Our Readers' Views,Columbian editorial writers,"Columbian; Vancouver, Wash.","Oct 8, 2005","Vancouver, Wash.",,Opinion,https://www.proquest.com/newspapers/our-readers-views/docview/253291457/se-2?accountid=13360,WA
13476,gas_tax,NORM RICE COMFORTABLE WITH TRADITIONAL LIBERALISM: [SPOKANE Edition],Lynda V. Mapes Staff writer,"Spokesman Review; Spokane, Wash.","Sep 7, 1996","Spokane, Wash.",,MAIN NEWS,https://www.proquest.com/newspapers/norm-rice-comfortable-with-traditional-liberalism/docview/394816739/se-2?accountid=13360,WA
13504,gas_tax,OUR READERS' VIEW,compiled by Columbian staff,"Columbian; Vancouver, Wash.","Oct 27, 1998","Vancouver, Wash.",,Opinion,https://www.proquest.com/newspapers/our-readers-view/docview/252893922/se-2?accountid=13360,WA
13516,gas_tax,OUR READERS' VIEWS,compiled by Columbian editorial staff,"Columbian; Vancouver, Wash.","Sep 4, 1998","Vancouver, Wash.",,Opinion,https://www.proquest.com/newspapers/our-readers-views/docview/252987057/se-2?accountid=13360,WA
13545,gas_tax,Letters to the editor,,"Yakima Herald - Republic; Yakima, Wash.","Jan 17, 2006","Yakima, Wash.",,,https://www.proquest.com/newspapers/letters-editor/docview/371906164/se-2?accountid=13360,WA
13579,gas_tax,Letters to the Editor: [5],,"Yakima Herald - Republic; Yakima, Wash.","Oct 21, 2005","Yakima, Wash.",,,https://www.proquest.com/newspapers/letters-editor/docview/371916604/se-2?accountid=13360,WA
13607,gas_tax,Legislature wraps up Dems went for sweeping changes,"Hair, Calley","Columbian; Vancouver, Wash.","May 2, 2021","Vancouver, Wash.",A.1,Politics Local,https://www.proquest.com/newspapers/legislature-wraps-up-dems-went-sweeping-changes/docview/2522150025/se-2?accountid=13360,WA
13616,gas_tax,"I-205 project, 30 years ago A bridge without battles","Mize, Jeffrey","Columbian; Vancouver, Wash.","May 4, 2009","Vancouver, Wash.",A.1,Clark County,https://www.proquest.com/newspapers/i-205-project-30-years-ago-bridge-without-battles/docview/253391277/se-2?accountid=13360,WA
13649,gas_tax,LETTERS TO THE EDITOR,,"Spokesman Review; Spokane, Wash.","Oct 12, 2014","Spokane, Wash.",B.9,,https://www.proquest.com/newspapers/letters-editor/docview/1610915602/se-2?accountid=13360,WA
13679,gas_tax,THE RACE IS ON,"Hewitt, Scott","Columbian; Vancouver, Wash.","Oct 23, 1997","Vancouver, Wash.",,A Section,https://www.proquest.com/newspapers/race-is-on/docview/252832648/se-2?accountid=13360,WA
13698,gas_tax,REVOLT & REBIRTH $%TOP LOCAL STORIS OF '99,The Columbian staff,"Columbian; Vancouver, Wash.","Jan 1, 2000","Vancouver, Wash.",,World/Nation,https://www.proquest.com/newspapers/revolt-rebirth-top-local-storis-99/docview/252962922/se-2?accountid=13360,WA
13751,gas_tax,"What stories will we see in Spokane in the 2020s? A look ahead at at the city's and region's future: A crown for the Zags, Central City Line arrives","Hill, Kip","Spokesman Review; Spokane, Wash.","Jan 1, 2020","Spokane, Wash.",A.1,,https://www.proquest.com/newspapers/what-stories-will-we-see-spokane-2020s-look-ahead/docview/2331641364/se-2?accountid=13360,WA
13753,gas_tax,"CANDIDATES RESPOND; Robertson, Grafos, Pace, Foote give views on issues","Craig, John","Spokesman Review; Spokane, Wash.","Oct 10, 2009","Spokane, Wash.",V.1,,https://www.proquest.com/newspapers/candidates-respond-robertson-grafos-pace-foote/docview/395095000/se-2?accountid=13360,WA
13806,gas_tax,Letters to the editor: [5],,"Yakima Herald - Republic; Yakima, Wash.","Sep 19, 2002","Yakima, Wash.",,,https://www.proquest.com/newspapers/letters-editor/docview/371995596/se-2?accountid=13360,WA
13824,gas_tax,ARGUMENTS ON BOTH SIDES OF THE TRACK,THOMAS RYLL The Columbian,"Columbian; Vancouver, Wash.","Jan 29, 1995","Vancouver, Wash.",,A Section,https://www.proquest.com/newspapers/arguments-on-both-sides-track/docview/252704191/se-2?accountid=13360,WA
14131,net_metering,Solar power still isn't a shining energy source for most: [1],"Courtney, Ross A","Yakima Herald - Republic; Yakima, Wash.","Sep 7, 2006","Yakima, Wash.",,,https://www.proquest.com/newspapers/solar-power-still-isnt-shining-energy-source-most/docview/371903298/se-2?accountid=13360,WA
14132,net_metering,Solar power still isn't a shining energy source for most,"Courtney, Ross A","Yakima Herald - Republic; Yakima, Wash.","Sep 7, 2006","Yakima, Wash.",,,https://www.proquest.com/newspapers/solar-power-still-isnt-shining-energy-source-most/docview/371903136/se-2?accountid=13360,WA
14221,net_metering,SOLAR'S BRIGHT FUTURE IT WASN'T JUST A FAD OF THE '80S - SOLAR POWER MAY BE POISED TO GO BIG TIME: [SPOKANE Edition],Stories photos by Michael Guilfoil,"Spokesman Review; Spokane, Wash.","Apr 12, 1998","Spokane, Wash.",,IN LIFE,https://www.proquest.com/newspapers/solars-bright-future-wasnt-just-fad-80s-solar/docview/394859802/se-2?accountid=13360,WA
14479,net_metering,"Solar heat helps budget, Earth: [ALL ZONES Edition]",Rik Nelson Correspondent,"Spokesman Review; Spokane, Wash.","Nov 3, 2005","Spokane, Wash.",,,https://www.proquest.com/newspapers/solar-heat-helps-budget-earth/docview/395024278/se-2?accountid=13360,WA
