previous_index,Keyword,Title,Author,Publication_title,Publication_date,Place_of_publication,First_page,Section,Document_URL,State
13961,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Jul 28, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2265029744/se-2?accountid=13360,TX
13962,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Jul 14, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2257330601/se-2?accountid=13360,TX
13963,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Apr 11, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2207255613/se-2?accountid=13360,TX
13964,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Jul 9, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2254128771/se-2?accountid=13360,TX
13965,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Apr 23, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2212774922/se-2?accountid=13360,TX
13966,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Jul 23, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2262305801/se-2?accountid=13360,TX
13967,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Nov 26, 2018","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2137538050/se-2?accountid=13360,TX
13968,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Nov 18, 2018","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2134988085/se-2?accountid=13360,TX
13969,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Oct 18, 2018","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2122094634/se-2?accountid=13360,TX
13970,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Jun 11, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2238124559/se-2?accountid=13360,TX
13971,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Jun 10, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2237578430/se-2?accountid=13360,TX
13972,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Nov 28, 2018","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2138690103/se-2?accountid=13360,TX
13973,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Aug 8, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2269428498/se-2?accountid=13360,TX
13974,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Apr 8, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2204831974/se-2?accountid=13360,TX
13975,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Mar 28, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2198888791/se-2?accountid=13360,TX
13976,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Jan 3, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2162834174/se-2?accountid=13360,TX
13977,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Dec 26, 2018","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2160639484/se-2?accountid=13360,TX
13978,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Aug 6, 2017","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/1926394588/se-2?accountid=13360,TX
13979,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Feb 10, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2178017663/se-2?accountid=13360,TX
13980,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Jan 24, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2170591961/se-2?accountid=13360,TX
13981,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Oct 29, 2017","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/1957035600/se-2?accountid=13360,TX
13982,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Mar 13, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2190605975/se-2?accountid=13360,TX
13983,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Jan 25, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2171018992/se-2?accountid=13360,TX
13984,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Dec 30, 2018","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2161407134/se-2?accountid=13360,TX
13985,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"May 30, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2232233669/se-2?accountid=13360,TX
13986,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Mar 26, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2197669297/se-2?accountid=13360,TX
13987,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Jan 29, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2172367741/se-2?accountid=13360,TX
13988,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Jan 14, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2166824943/se-2?accountid=13360,TX
13989,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Jan 10, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2165786112/se-2?accountid=13360,TX
13990,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Jan 23, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2169851455/se-2?accountid=13360,TX
13991,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Dec 11, 2018","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2154374432/se-2?accountid=13360,TX
13992,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Mar 27, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2198059380/se-2?accountid=13360,TX
13993,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Mar 10, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2189305732/se-2?accountid=13360,TX
13994,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"May 10, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2222845474/se-2?accountid=13360,TX
13995,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Apr 17, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2210643350/se-2?accountid=13360,TX
13996,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Jul 8, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2253339831/se-2?accountid=13360,TX
13997,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Jul 7, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2252839684/se-2?accountid=13360,TX
13998,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Apr 2, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2204845095/se-2?accountid=13360,TX
13999,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Jan 28, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2171680910/se-2?accountid=13360,TX
14000,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Mar 18, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2193286416/se-2?accountid=13360,TX
14001,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Apr 22, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2212001438/se-2?accountid=13360,TX
14002,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Dec 23, 2018","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2159925347/se-2?accountid=13360,TX
14003,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Jun 9, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2237314241/se-2?accountid=13360,TX
14004,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"May 12, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2223303644/se-2?accountid=13360,TX
14005,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"May 1, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2217551463/se-2?accountid=13360,TX
14006,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Feb 21, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2184246809/se-2?accountid=13360,TX
14007,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Feb 11, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2178417310/se-2?accountid=13360,TX
14008,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Aug 5, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2268376917/se-2?accountid=13360,TX
14009,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Jan 16, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2167385459/se-2?accountid=13360,TX
14010,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Jul 30, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2266406176/se-2?accountid=13360,TX
14011,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Feb 12, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2178816384/se-2?accountid=13360,TX
14012,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Jan 6, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2163886111/se-2?accountid=13360,TX
14013,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Jun 26, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2246996158/se-2?accountid=13360,TX
14014,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Jun 4, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2234624455/se-2?accountid=13360,TX
14015,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"May 23, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2229258318/se-2?accountid=13360,TX
14016,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"May 16, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2225983270/se-2?accountid=13360,TX
14017,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Apr 21, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2211779141/se-2?accountid=13360,TX
14018,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Feb 18, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2182686875/se-2?accountid=13360,TX
14019,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Feb 5, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2175995006/se-2?accountid=13360,TX
14020,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Jun 25, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2246346019/se-2?accountid=13360,TX
14021,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Mar 17, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2192025090/se-2?accountid=13360,TX
14022,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Jun 14, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2239992995/se-2?accountid=13360,TX
14023,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Apr 10, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2206522239/se-2?accountid=13360,TX
14024,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Apr 28, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2215922875/se-2?accountid=13360,TX
14025,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Jun 6, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2236007223/se-2?accountid=13360,TX
14026,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Jun 5, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2235169680/se-2?accountid=13360,TX
14027,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Jul 18, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2259324468/se-2?accountid=13360,TX
14028,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"May 28, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2230975869/se-2?accountid=13360,TX
14029,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Jun 12, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2238697865/se-2?accountid=13360,TX
14030,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Jul 1, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2249909501/se-2?accountid=13360,TX
14031,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Jun 19, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2242873873/se-2?accountid=13360,TX
14032,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"May 9, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2221953152/se-2?accountid=13360,TX
14033,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Apr 29, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2216543734/se-2?accountid=13360,TX
14034,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"May 15, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2225325106/se-2?accountid=13360,TX
14035,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Jul 3, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2251201577/se-2?accountid=13360,TX
14036,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Jun 20, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2243712063/se-2?accountid=13360,TX
14037,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"May 21, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2228145014/se-2?accountid=13360,TX
14038,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"May 19, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2227115148/se-2?accountid=13360,TX
14039,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Jun 30, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2249543607/se-2?accountid=13360,TX
14040,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Jun 2, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2233511911/se-2?accountid=13360,TX
14041,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Jul 21, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2260765905/se-2?accountid=13360,TX
14042,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"May 13, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2223997276/se-2?accountid=13360,TX
14043,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"May 8, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2221315993/se-2?accountid=13360,TX
14044,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"May 31, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2233007211/se-2?accountid=13360,TX
14045,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"May 5, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2220021797/se-2?accountid=13360,TX
14046,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"May 14, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2224413395/se-2?accountid=13360,TX
14047,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Jun 7, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2236249158/se-2?accountid=13360,TX
14048,gas_tax,Corrections & Clarifications,,USA Today (Online); Arlington,"Jul 22, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/corrections-amp-clarifications/docview/2261525545/se-2?accountid=13360,TX
14623,net_metering,"Surfing Santas, endangered red wolves, who owns the letter ‘O’?: News from around our 50 states",From Network; wire reports,USA Today (Online); Arlington,"Dec 27, 2019","Arlington, Tex.",,News,https://www.proquest.com/newspapers/surfing-santas-endangered-red-wolves-who-owns/docview/2330722662/se-2?accountid=13360,TX
14645,net_metering,Climate Point: Another oil player bites the dust,"Olalde, Mark",USA Today (Online); Arlington,"Jul 17, 2020","Arlington, Tex.",,News,https://www.proquest.com/newspapers/climate-point-another-oil-player-bites-dust/docview/2424520165/se-2?accountid=13360,TX
14659,net_metering,Local representatives request Texas Legislature to 'Go Solar',"Olivarri, Jason P","La Prensa; San Antonio, Tex.","Mar 28, 2007","San Antonio, Tex.",,,https://www.proquest.com/newspapers/local-representatives-request-texas-legislature/docview/368678547/se-2?accountid=13360,TX
14697,net_metering,Solar allure brightens: [Final Edition],"Keefe, Bob","Austin American Statesman; Austin, Tex.","Apr 1, 2007","Austin, Tex.",,,https://www.proquest.com/newspapers/solar-allure-brightens/docview/256879537/se-2?accountid=13360,TX
14928,net_metering,"Climate Point: COVID-fighting-crabs, energy scams and a race to the red planet","Olalde, Mark",USA Today (Online); Arlington,"Feb 12, 2021","Arlington, Tex.",,News,https://www.proquest.com/newspapers/climate-point-covid-fighting-crabs-energy-scams/docview/2488429455/se-2?accountid=13360,TX
14967,net_metering,"Circular Sun House, Billie Jean King, Adnan Syed: News from around our 50 states",From USA TODAY Network;wire reports,USA Today (Online); Arlington,"Sep 23, 2019","Arlington, Tex.",,news,https://www.proquest.com/newspapers/circular-sun-house-billie-jean-king-adnan-syed/docview/2295339002/se-2?accountid=13360,TX
14969,net_metering,"VP Harris sets example, Bow Wow apologizes, vaccine shortages: News from around our 50 states",From Network; wire reports,USA Today (Online); Arlington,"Jan 21, 2021","Arlington, Tex.",,News,https://www.proquest.com/newspapers/vp-harris-sets-example-bow-wow-apologizes-vaccine/docview/2479336702/se-2?accountid=13360,TX
15077,RPS,Letters,,"Austin American Statesman; Austin, Tex.","Apr 26, 2005","Austin, Tex.",,,https://www.proquest.com/newspapers/letters/docview/255793382/se-2?accountid=13360,TX
15141,RPS,LETTERS,,"Austin American Statesman; Austin, Tex.","May 6, 2005","Austin, Tex.",,,https://www.proquest.com/newspapers/letters/docview/255753526/se-2?accountid=13360,TX
15284,system_benefit_fund,New Twist in Budget Deal Would End System Benefit Fund,"Batheja, Aman",The Texas Tribune; Austin,"May 24, 2013","Austin, Tex.",,,https://www.proquest.com/newspapers/new-twist-budget-deal-would-end-system-benefit/docview/1355301804/se-2?accountid=13360,TX
15285,system_benefit_fund,Electricity pact ends state budget dispute,"Schladen, Marty","El Paso Times; El Paso, Tex.","May 26, 2013","El Paso, Tex.",,News,https://www.proquest.com/newspapers/electricity-pact-ends-state-budget-dispute/docview/1355334042/se-2?accountid=13360,TX
15286,system_benefit_fund,Watson moves to halt fund diversion,"Alexander, Kate","Austin American Statesman; Austin, Tex.","Feb 1, 2013","Austin, Tex.",A.1,,https://www.proquest.com/newspapers/watson-moves-halt-fund-diversion/docview/1283769492/se-2?accountid=13360,TX
15287,system_benefit_fund,Interactive: Billions of Dedicated Funds Unspent,"Murphy, Ryan; Batheja, Aman",The Texas Tribune; Austin,"Dec 6, 2012","Austin, Tex.",,,https://www.proquest.com/newspapers/interactive-billions-dedicated-funds-unspent/docview/1223346645/se-2?accountid=13360,TX
15288,system_benefit_fund,Senate OKs Electric Rebates From Fund to Assist Poor,"Smith, Morgan",The Texas Tribune; Austin,"Apr 22, 2013","Austin, Tex.",,,https://www.proquest.com/newspapers/senate-oks-electric-rebates-fund-assist-poor/docview/1336031479/se-2?accountid=13360,TX
15289,system_benefit_fund,GOP Ties Help Sylvester Turner Hold Sway in Texas House,"Batheja, Aman",The Texas Tribune; Austin,"Jul 26, 2013","Austin, Tex.",,,https://www.proquest.com/newspapers/gop-ties-help-sylvester-turner-hold-sway-texas/docview/1412672059/se-2?accountid=13360,TX
15290,system_benefit_fund,"The Evening Brief: Texas Headlines for Nov. 29, 2012","Muto, David",The Texas Tribune; Austin,"Nov 29, 2012","Austin, Tex.",,,https://www.proquest.com/newspapers/evening-brief-texas-headlines-nov-29-2012/docview/1220896747/se-2?accountid=13360,TX
15291,system_benefit_fund,"Poor Texans' Electric Bills to Dive, Then Go Back Up","Murphy, Ryan; Satija, Neena",The Texas Tribune; Austin,"Aug 20, 2013","Austin, Tex.",,,https://www.proquest.com/newspapers/poor-texans-electric-bills-dive-then-go-back-up/docview/1426414196/se-2?accountid=13360,TX
15292,system_benefit_fund,Law Extends Electric Bill Help for Poor Texans,"Malewitz, Jim",The Texas Tribune; Austin,"Jun 18, 2015","Austin, Tex.",,,https://www.proquest.com/newspapers/law-extends-electric-bill-help-poor-texans/docview/1689683800/se-2?accountid=13360,TX
15293,system_benefit_fund,Turner: Needy Should Apply for Electricity Rebates,"Serrano, Jody",The Texas Tribune; Austin,"Jul 25, 2013","Austin, Tex.",,,https://www.proquest.com/newspapers/turner-needy-should-apply-electricity-rebates/docview/1412672316/se-2?accountid=13360,TX
15294,system_benefit_fund,Tax relief for Texans elusive,"Alexander, Kate","Austin American Statesman; Austin, Tex.","Apr 15, 2013","Austin, Tex.",A.1,,https://www.proquest.com/newspapers/tax-relief-texans-elusive/docview/1327398096/se-2?accountid=13360,TX
15295,system_benefit_fund,Multiple Bills Key to Holding Budget Deal in Place,"Batheja, Aman",The Texas Tribune; Austin,"May 21, 2013","Austin, Tex.",,,https://www.proquest.com/newspapers/multiple-bills-key-holding-budget-deal-place/docview/1353659753/se-2?accountid=13360,TX
15296,system_benefit_fund,House and Senate Pass Measures Key to Budget Deal,"Ramshaw, Emily; Batheja, Aman",The Texas Tribune; Austin,"May 22, 2013","Austin, Tex.",,,https://www.proquest.com/newspapers/house-senate-pass-measures-key-budget-deal/docview/1354453482/se-2?accountid=13360,TX
15297,system_benefit_fund,POLITICS: [Final Edition],,"Austin American Statesman; Austin, Tex.","Jul 12, 2006","Austin, Tex.",,,https://www.proquest.com/newspapers/politics/docview/255752512/se-2?accountid=13360,TX
15298,system_benefit_fund,Utility discount for the poor is losing its spark,"Embry, Jason","Austin American Statesman; Austin, Tex.","Mar 15, 2011","Austin, Tex.",B.1,,https://www.proquest.com/newspapers/utility-discount-poor-is-losing-spark/docview/856963611/se-2?accountid=13360,TX
15299,system_benefit_fund,Texas budget accord near,"Schladen, Marty","El Paso Times; El Paso, Tex.","May 23, 2013","El Paso, Tex.",,News,https://www.proquest.com/newspapers/texas-budget-accord-near/docview/1353977670/se-2?accountid=13360,TX
15300,system_benefit_fund,Texas Stops Helping Poor Families Pay Their Electric Bills,"Malewitz, Jim",The Texas Tribune; Austin,"Sep 2, 2016","Austin, Tex.",,,https://www.proquest.com/newspapers/texas-stops-helping-poor-families-pay-their/docview/1818734586/se-2?accountid=13360,TX
15301,system_benefit_fund,CAPITOL ROUNDUP: [Final Edition],,"Austin American Statesman; Austin, Tex.","Apr 26, 2007","Austin, Tex.",,,https://www.proquest.com/newspapers/capitol-roundup/docview/256856599/se-2?accountid=13360,TX
15302,system_benefit_fund,CAPITOL ROUNDUP: [Williamson Edition],,"Austin American Statesman; Austin, Tex.","Apr 26, 2007","Austin, Tex.",,,https://www.proquest.com/newspapers/capitol-roundup/docview/256876399/se-2?accountid=13360,TX
15303,system_benefit_fund,Little Hope for Overhaul as Fund Nears $1 Billion,"Buchele, Mose",The Texas Tribune; Austin,"Nov 29, 2012","Austin, Tex.",,,https://www.proquest.com/newspapers/little-hope-overhaul-as-fund-nears-1-billion/docview/1220695858/se-2?accountid=13360,TX
15304,system_benefit_fund,CENTRAL TEXAS DIGEST: [Final Edition],,"Austin American Statesman; Austin, Tex.","Apr 19, 2006","Austin, Tex.",,,https://www.proquest.com/newspapers/central-texas-digest/docview/255759125/se-2?accountid=13360,TX
15306,system_benefit_fund,Budget looks better for 2013,"Alexander, Kate","Austin American Statesman; Austin, Tex.","Dec 16, 2012","Austin, Tex.",A.1,,https://www.proquest.com/newspapers/budget-looks-better-2013/docview/1239088674/se-2?accountid=13360,TX
15307,system_benefit_fund,"Texas House, Senate Negotiators Reach Deal on Budget","Batheja, Aman",The Texas Tribune; Austin,"May 17, 2013","Austin, Tex.",,,https://www.proquest.com/newspapers/texas-house-senate-negotiators-reach-deal-on/docview/1352870066/se-2?accountid=13360,TX
15310,system_benefit_fund,The Brief: Abbott Appoints Chair of Board of Education,"Rocha, Polo",The Texas Tribune; Austin,"Jun 19, 2015","Austin, Tex.",,,https://www.proquest.com/newspapers/brief-abbott-appoints-chair-board-education/docview/1689898863/se-2?accountid=13360,TX
15311,system_benefit_fund,CAPITOL ROUNDUP: [Final Edition],,"Austin American Statesman; Austin, Tex.","Apr 27, 2007","Austin, Tex.",,,https://www.proquest.com/newspapers/capitol-roundup/docview/256874398/se-2?accountid=13360,TX
