,Keyword,Title,Author,Publication_title,Publication_date,Place_of_publication,First_page,Section,Document_URL,State
9268,gas_tax,"[ Fence Post ]: [F1,F2,F3,M1 Edition 5]",,"Daily Herald; Arlington Heights, Ill.","May 2, 2002","Arlington Heights, Ill.",,NEWS,https://www.proquest.com/newspapers/fence-post/docview/312631294/se-2?accountid=13360,IL
9276,gas_tax,"2 three-way races for nominations: Many Dems rally behind Callis, but newspapers endorsing Gollin","KACICH, TOM","News Gazette; Champaign, Ill.","Mar 16, 2014","Champaign, Ill.",A.3,,https://www.proquest.com/newspapers/2-three-way-races-nominations/docview/1521945004/se-2?accountid=13360,IL
9353,gas_tax,A tax on how many miles you drive -- could it happen in Illinois?,"Wisniewski, Mary","Chicago Tribune; Chicago, Ill.","Mar 11, 2019","Chicago, Ill.",3,News,https://www.proquest.com/newspapers/tax-on-how-many-miles-you-drive-could-happen/docview/2189480281/se-2?accountid=13360,IL
9370,gas_tax,Profiling the candidates,"Monson, Mike","News Gazette; Champaign, Ill.","Feb 18, 2007","Champaign, Ill.",,,https://www.proquest.com/newspapers/profiling-candidates/docview/332914277/se-2?accountid=13360,IL
9429,gas_tax,CHAMPAIGN CITY COUNCIL CANDIDATES: [2 Star Edition],Candidate profiles compiled by MIKE MONSON * mmonson@news- gazette.com,"News Gazette; Champaign, Ill.","Apr 8, 2007","Champaign, Ill.",,,https://www.proquest.com/newspapers/champaign-city-council-candidates/docview/332742362/se-2?accountid=13360,IL
9438,gas_tax,Lake County weighs Route 53 study: Battle lines form in years-old fight over extending road to Route 120,,"Chicago Tribune; Chicago, Ill.","Oct 30, 2015","Chicago, Ill.",,News,https://www.proquest.com/newspapers/lake-county-weighs-route-53-study/docview/1728213639/se-2?accountid=13360,IL
9512,gas_tax,Gas taxes and driver's license fees could spike [Corrected 05/11/2019]: Prices set to go up dramatically under state Senate proposal,"Petrella, Dan","Chicago Tribune; Chicago, Ill.","May 9, 2019","Chicago, Ill.",1,News,https://www.proquest.com/newspapers/gas-taxes-drivers-license-fees-could-spike/docview/2221687126/se-2?accountid=13360,IL
9532,gas_tax,Fence Post,Anonymous,"Daily Herald; Arlington Heights, Ill.","Feb 28, 2009","Arlington Heights, Ill.",8,NEWS,https://www.proquest.com/newspapers/fence-post/docview/313391575/se-2?accountid=13360,IL
9617,gas_tax,Driving fashions: [Chicago Final Edition],"Gibson, Edward","Chicago Tribune; Chicago, Ill.","Jun 5, 2004","Chicago, Ill.",,Commentary,https://www.proquest.com/newspapers/driving-fashions/docview/419963238/se-2?accountid=13360,IL
9674,gas_tax,Candidates for Clayton's seat give their views: [C4 Edition],,"Daily Herald; Arlington Heights, Ill.","Mar 10, 1998","Arlington Heights, Ill.",,NEIGHBOR,https://www.proquest.com/newspapers/candidates-claytons-seat-give-their-views/docview/309688313/se-2?accountid=13360,IL
9722,gas_tax,Legislature promotes gift-horse mentality,,"Pantagraph; Bloomington, Ill.","Dec 13, 2003","Bloomington, Ill.",,,https://www.proquest.com/newspapers/legislature-promotes-gift-horse-mentality/docview/252511531/se-2?accountid=13360,IL
9856,gas_tax,"County drops research deal, fears conflict of interest: [C8 Edition]",Natasha Korecki Daily Herald Staff Writer,"Daily Herald; Arlington Heights, Ill.","Aug 11, 2000","Arlington Heights, Ill.",,NEIGHBOR,https://www.proquest.com/newspapers/county-drops-research-deal-fears-conflict/docview/312317135/se-2?accountid=13360,IL
9857,gas_tax,"County fears conflict, drops research deal: [C4 Edition]",Natasha Korecki Daily Herald Staff Writer,"Daily Herald; Arlington Heights, Ill.","Aug 10, 2000","Arlington Heights, Ill.",,NEIGHBOR,https://www.proquest.com/newspapers/county-fears-conflict-drops-research-deal/docview/312293811/se-2?accountid=13360,IL
9926,gas_tax,Road project spurs challenge in Kane District 5: [F4 Edition],,"Daily Herald; Arlington Heights, Ill.","Mar 8, 2006","Arlington Heights, Ill.",,NEIGHBOR,https://www.proquest.com/newspapers/road-project-spurs-challenge-kane-district-5/docview/313121722/se-2?accountid=13360,IL
9953,gas_tax,The State: [Lake Edition],,"Daily Herald; Arlington Heights, Ill.","Apr 3, 1998","Arlington Heights, Ill.",,NEWS,https://www.proquest.com/newspapers/state/docview/309762708/se-2?accountid=13360,IL
9959,gas_tax,"Conflict of interest ends roads survey deal: [C4,Lake Edition]",Natasha Korecki Daily Herald Staff Writer,"Daily Herald; Arlington Heights, Ill.","Aug 9, 2000","Arlington Heights, Ill.",,NEWS,https://www.proquest.com/newspapers/conflict-interest-ends-roads-survey-deal/docview/312290036/se-2?accountid=13360,IL
9996,gas_tax,Stanges prosper on state payroll: [DU PAGE SPORTS FINAL Edition],"Seigenthaler, Katherine","Chicago Tribune (pre-1997 Fulltext); Chicago, Ill.","May 16, 1990","Chicago, Ill.",,DU PAGE,https://www.proquest.com/newspapers/stanges-prosper-on-state-payroll/docview/282883321/se-2?accountid=13360,IL
10070,gas_tax,Voter's guide to Tuesday's election,Anonymous,"Chicago Tribune; Chicago, Ill.","Oct 31, 2010","Chicago, Ill.",,News,https://www.proquest.com/newspapers/voters-guide-tuesdays-election/docview/761210548/se-2?accountid=13360,IL
10088,gas_tax,Primary's 64th Legislative District candidates look at the critical issues: [McHenry Edition],,"Daily Herald; Arlington Heights, Ill.","Mar 5, 1998","Arlington Heights, Ill.",,NEIGHBOR,https://www.proquest.com/newspapers/primarys-64th-legislative-district-candidates/docview/309741982/se-2?accountid=13360,IL
10144,gas_tax,"Curley, Mulligan, debate top issues: [C7,C2 Edition]",,"Daily Herald; Arlington Heights, Ill.","Mar 11, 1998","Arlington Heights, Ill.",,NEIGHBOR,https://www.proquest.com/newspapers/curley-mulligan-debate-top-issues/docview/309679557/se-2?accountid=13360,IL
10158,gas_tax,Fence Post: [Lake Edition 10],,"Daily Herald; Arlington Heights, Ill.","Apr 12, 1998","Arlington Heights, Ill.",,NEWS,https://www.proquest.com/newspapers/fence-post/docview/309748960/se-2?accountid=13360,IL
10162,gas_tax,"Candidates tackle location of bridges, jail crowding: [Fox Valley Edition]",,"Daily Herald; Arlington Heights, Ill.","Mar 15, 2000","Arlington Heights, Ill.",,NEIGHBOR,https://www.proquest.com/newspapers/candidates-tackle-location-bridges-jail-crowding/docview/312225145/se-2?accountid=13360,IL
10179,gas_tax,"Growth, taxes, new jail concern County District 9 hopefuls: [F3,F4 Edition]",,"Daily Herald; Arlington Heights, Ill.","Oct 11, 2006","Arlington Heights, Ill.",,NEIGHBOR,https://www.proquest.com/newspapers/growth-taxes-new-jail-concern-county-district-9/docview/313186014/se-2?accountid=13360,IL
10201,gas_tax,Fence Post,Anonymous,"Daily Herald; Arlington Heights, Ill.","Feb 26, 2009","Arlington Heights, Ill.",8,NEWS,https://www.proquest.com/newspapers/fence-post/docview/313395530/se-2?accountid=13360,IL
10233,gas_tax,Big Oil greed greater issue than supply and demand,,"Pantagraph; Bloomington, Ill.","Nov 6, 2004","Bloomington, Ill.",,,https://www.proquest.com/newspapers/big-oil-greed-greater-issue-than-supply-demand/docview/252593346/se-2?accountid=13360,IL
10241,gas_tax,Yagla challenges Davoust on voting record,Anonymous,"Daily Herald; Arlington Heights, Ill.","Jan 31, 2008","Arlington Heights, Ill.",1,NEIGHBOR,https://www.proquest.com/newspapers/yagla-challenges-davoust-on-voting-record/docview/313238014/se-2?accountid=13360,IL
10249,gas_tax,[ Fence Post ]: [Lake Edition 8],,"Daily Herald; Arlington Heights, Ill.","Mar 31, 2002","Arlington Heights, Ill.",,NEWS,https://www.proquest.com/newspapers/fence-post/docview/312556365/se-2?accountid=13360,IL
10258,gas_tax,"LEGISLATORS NOT TURNING `GREEN' YET: [SOUTHWEST SPORTS FINAL, SW Edition]","Stevenson Swanson, Tribune Environment Writer.","Chicago Tribune (pre-1997 Fulltext); Chicago, Ill.","Jul 26, 1993","Chicago, Ill.",,SOUTHWEST,https://www.proquest.com/newspapers/legislators-not-turning-green-yet/docview/283571151/se-2?accountid=13360,IL
10323,gas_tax,Current leaders not solving problems,,"Daily Herald; Arlington Heights, Ill.","Aug 1, 2013","Arlington Heights, Ill.",8,NEWS,https://www.proquest.com/newspapers/current-leaders-not-solving-problems/docview/1416390780/se-2?accountid=13360,IL
10351,gas_tax,"Electric car owners, brace for a jolt. A Chicago Dem wants to charge you $1,000 -- every year.",,"Chicago Tribune; Chicago, Ill.","May 11, 2019","Chicago, Ill.",8,News,https://www.proquest.com/newspapers/electric-car-owners-brace-jolt-chicago-dem-wants/docview/2222887128/se-2?accountid=13360,IL
10354,gas_tax,CLINTON ISN'T TAKING HIS BIG LEAD FOR GRANTED: [NORTH SPORTS FINAL Edition 1],"Neikirk, William","Chicago Tribune (pre-1997 Fulltext); Chicago, Ill.","May 9, 1996","Chicago, Ill.",,NEWS,https://www.proquest.com/newspapers/clinton-isnt-taking-his-big-lead-granted/docview/291121191/se-2?accountid=13360,IL
10397,gas_tax,CLINTON ISN'T TAKING HIS BIG LEAD FOR GRANTED: [NORTH SPORTS FINAL Edition],"Neikirk, William","Chicago Tribune (pre-1997 Fulltext); Chicago, Ill.","May 9, 1996","Chicago, Ill.",,NEWS,https://www.proquest.com/newspapers/clinton-isnt-taking-his-big-lead-granted/docview/291120477/se-2?accountid=13360,IL
10444,gas_tax,"Transit study urges growth: National report stirs debate over cost of fixing roads, rails","Hilkevitch, Jon","Chicago Tribune; Chicago, Ill.","Jan 21, 2008","Chicago, Ill.",,Metro,https://www.proquest.com/newspapers/transit-study-urges-growth/docview/420668440/se-2?accountid=13360,IL
10447,gas_tax,Taxpayers need more friends,,"News Gazette; Champaign, Ill.","Jun 16, 2019","Champaign, Ill.",C.5,,https://www.proquest.com/newspapers/taxpayers-need-more-friends/docview/2243577573/se-2?accountid=13360,IL
10482,gas_tax,Downtown hotel plan good way to go,,"News Gazette; Champaign, Ill.","Feb 24, 2012","Champaign, Ill.",A.4,,https://www.proquest.com/newspapers/downtown-hotel-plan-good-way-go/docview/925623267/se-2?accountid=13360,IL
10485,gas_tax,"Study:: [FINAL, M Edition]","Widder, Pat","Chicago Tribune (pre-1997 Fulltext); Chicago, Ill.","Nov 12, 1990","Chicago, Ill.",,NEWS,https://www.proquest.com/newspapers/study/docview/283007190/se-2?accountid=13360,IL
10587,gas_tax,All county's roads lead to differences among candidates: [Lake Edition],Dave Orrick Daily Herald Staff Writer,"Daily Herald; Arlington Heights, Ill.","Mar 15, 2002","Arlington Heights, Ill.",,NEWS,https://www.proquest.com/newspapers/all-countys-roads-lead-differences-among/docview/312590007/se-2?accountid=13360,IL
10608,gas_tax,VOICE OF THE PEOPLE,Anonymous,"Chicago Tribune; Chicago, Ill.","Jul 31, 2010","Chicago, Ill.",,News,https://www.proquest.com/newspapers/voice-people/docview/734442477/se-2?accountid=13360,IL
10636,gas_tax,"DALEY, RYAN TAKING THEIR WISH LIST TO WASHINGTON FUNDING FOR TRANSIT, EDUCATION ON AGENDA: [CHICAGOLAND FINAL Edition]","Rick Pearson and Andrew Martin, Tribune Staff Writers.","Chicago Tribune; Chicago, Ill.","Mar 3, 1999","Chicago, Ill.",,METRO CHICAGO,https://www.proquest.com/newspapers/daley-ryan-taking-their-wish-list-washington/docview/418714216/se-2?accountid=13360,IL
10660,gas_tax,A BTU tax with heavy hidden costs: [NORTH SPORTS FINAL Edition],,"Chicago Tribune (pre-1997 Fulltext); Chicago, Ill.","Mar 5, 1993","Chicago, Ill.",,EDITORIAL,https://www.proquest.com/newspapers/btu-tax-with-heavy-hidden-costs/docview/283522535/se-2?accountid=13360,IL
10685,gas_tax,"Gas-hog Americans ignore the lessons of Desert Storm: [NORTH SPORTS FINAL, C Edition]","Evans, David","Chicago Tribune (pre-1997 Fulltext); Chicago, Ill.","Sep 11, 1992","Chicago, Ill.",,PERSPECTIVE,https://www.proquest.com/newspapers/gas-hog-americans-ignore-lessons-desert-storm/docview/283328112/se-2?accountid=13360,IL
10744,gas_tax,"Toll authority hopes public opinion makes a U-turn Removing plaza gets cheers, but roadblocks remain: [Fox Valley,Lake Edition]",Robert McCoppin Daily Herald Staff Writer,"Daily Herald; Arlington Heights, Ill.","Jul 31, 1997","Arlington Heights, Ill.",,NEWS,https://www.proquest.com/newspapers/toll-authority-hopes-public-opinion-makes-u-turn/docview/309652942/se-2?accountid=13360,IL
10831,gas_tax,Re-envisioning Illinois’ road-funding strategy Could changing to,,"Daily Herald; Arlington Heights, Ill.","Aug 14, 2018","Arlington Heights, Ill.",8,News,https://www.proquest.com/newspapers/re-envisioning-illinois-road-funding-strategy/docview/2088003779/se-2?accountid=13360,IL
10832,gas_tax,Re-envisioning Illinois’ road-funding strategy Could changing to,,"Daily Herald; Arlington Heights, Ill.","Aug 14, 2018","Arlington Heights, Ill.",8,News,https://www.proquest.com/newspapers/re-envisioning-illinois-road-funding-strategy/docview/2088003958/se-2?accountid=13360,IL
10849,gas_tax,Re-envisioning Illinois’ road-funding strategy Could changing to,,"Daily Herald; Arlington Heights, Ill.","Aug 14, 2018","Arlington Heights, Ill.",8,News,https://www.proquest.com/newspapers/re-envisioning-illinois-road-funding-strategy/docview/2088003894/se-2?accountid=13360,IL
10851,gas_tax,Re-envisioning Illinois’ road-funding strategy Could changing to,,"Daily Herald; Arlington Heights, Ill.","Aug 14, 2018","Arlington Heights, Ill.",8,News,https://www.proquest.com/newspapers/re-envisioning-illinois-road-funding-strategy/docview/2088003597/se-2?accountid=13360,IL
10852,gas_tax,Re-envisioning Illinois’ road-funding strategy Could changing to,,"Daily Herald; Arlington Heights, Ill.","Aug 14, 2018","Arlington Heights, Ill.",8,News,https://www.proquest.com/newspapers/re-envisioning-illinois-road-funding-strategy/docview/2088004055/se-2?accountid=13360,IL
10882,gas_tax,Skyrocketing gas prices are a blessing,,"News Gazette; Champaign, Ill.","Sep 5, 2005","Champaign, Ill.",,,https://www.proquest.com/newspapers/skyrocketing-gas-prices-are-blessing/docview/332772262/se-2?accountid=13360,IL
10895,gas_tax,[ Fence Post ],Anonymous,"Daily Herald; Arlington Heights, Ill.","Jan 6, 2008","Arlington Heights, Ill.",16,NEWS,https://www.proquest.com/newspapers/fence-post/docview/313261027/se-2?accountid=13360,IL
10942,gas_tax,"Toll road here? Road: Development could erase traffic gains if not done right, experts say",,"Daily Herald; Arlington Heights, Ill.","Oct 26, 2014","Arlington Heights, Ill.",1,NEWS,https://www.proquest.com/newspapers/toll-road-here-development-could-erase-traffic/docview/1617264885/se-2?accountid=13360,IL
10955,gas_tax,"CHICAGO ALDERMEN TAKE FEW SHOTS AT PEOPLES GAS: [McHenry County , MC Edition]","Washburn, Gary","Chicago Tribune; Chicago, Ill.","Jan 5, 2001","Chicago, Ill.",,McHenry County,https://www.proquest.com/newspapers/chicago-aldermen-take-few-shots-at-peoples-gas/docview/419260646/se-2?accountid=13360,IL
10987,gas_tax,LAKE BOARD RACES FEEL MORE LIKE BRAWLS: [LAKE FINAL Edition],"Kuczka, Susan","Chicago Tribune; Chicago, Ill.","Feb 22, 1998","Chicago, Ill.",,METRO LAKE,https://www.proquest.com/newspapers/lake-board-races-feel-more-like-brawls/docview/418589326/se-2?accountid=13360,IL
11037,gas_tax,"Answer for gas prices: Bus, bike, shoe leather: [North Sports Final Edition]","Gary Washburn and Diana Strzalka, Tribune staff reporters","Chicago Tribune; Chicago, Ill.","Apr 25, 2001","Chicago, Ill.",,Metro,https://www.proquest.com/newspapers/answer-gas-prices-bus-bike-shoe-leather/docview/419282023/se-2?accountid=13360,IL
11128,gas_tax,"Dems to pitch projects package: Pelosi, Schumer say infrastructure accord with GOP is possible","DeBonis, Mike","Chicago Tribune; Chicago, Ill.","Apr 30, 2019","Chicago, Ill.",1,News,https://www.proquest.com/newspapers/dems-pitch-projects-package/docview/2216678698/se-2?accountid=13360,IL
11147,gas_tax,State makes a left in spring legislative session,"Hancock, Peter; Nowicki, Jerry; Ansel, Rebecca; Morgan, Grant","Daily Herald; Arlington Heights, Ill.","Jun 9, 2019","Arlington Heights, Ill.",10,News,https://www.proquest.com/newspapers/state-makes-left-spring-legislative-session/docview/2237561998/se-2?accountid=13360,IL
11170,gas_tax,Pritzker hails new infrastructure bill as ‘job creation plan,Jerry nowicki capitol news illinois,"Daily Herald; Arlington Heights, Ill.","Jul 2, 2019","Arlington Heights, Ill.",1,MAR,https://www.proquest.com/newspapers/pritzker-hails-new-infrastructure-bill-as-job/docview/2250597648/se-2?accountid=13360,IL
11187,gas_tax,Pritzker hails new infrastructure bill as ‘job creation plan,Jerry nowicki capitol news illinois,"Daily Herald; Arlington Heights, Ill.","Jul 2, 2019","Arlington Heights, Ill.",6,MAR,https://www.proquest.com/newspapers/pritzker-hails-new-infrastructure-bill-as-job/docview/2250596309/se-2?accountid=13360,IL
11208,gas_tax,Pritzker hails new infrastructure bill as ‘job creation plan,Jerry nowicki capitol news illinois,"Daily Herald; Arlington Heights, Ill.","Jul 2, 2019","Arlington Heights, Ill.",,MAR,https://www.proquest.com/newspapers/pritzker-hails-new-infrastructure-bill-as-job/docview/2250595815/se-2?accountid=13360,IL
11212,gas_tax,Highway mileage fees: Set aside politics,"Schofer, Joseph L","Chicago Tribune; Chicago, Ill.","Oct 1, 2018","Chicago, Ill.",15,News,https://www.proquest.com/newspapers/highway-mileage-fees-set-aside-politics/docview/2114571086/se-2?accountid=13360,IL
11233,gas_tax,It’s time for Congress to come together on infrastructure,Elliott Hartstein Speaking Out,"Daily Herald; Arlington Heights, Ill.","May 20, 2021","Arlington Heights, Ill.",,GVH,https://www.proquest.com/newspapers/s-time-congress-come-together-on-infrastructure/docview/2529285777/se-2?accountid=13360,IL
11260,gas_tax,"Using teamwork, employees keep costs down: [elgin Edition]",,"Daily Herald; Arlington Heights, Ill.","Mar 12, 2000","Arlington Heights, Ill.",,NEIGHBOR,https://www.proquest.com/newspapers/using-teamwork-employees-keep-costs-down/docview/312228284/se-2?accountid=13360,IL
11295,gas_tax,Congress should come together on infrastructure,,"Daily Herald; Arlington Heights, Ill.","May 27, 2021","Arlington Heights, Ill.",8,GVH,https://www.proquest.com/newspapers/congress-should-come-together-on-infrastructure/docview/2532572445/se-2?accountid=13360,IL
11343,gas_tax,"Dist. 10 hopefuls talk about roads, taxes: [F3 Edition]",,"Daily Herald; Arlington Heights, Ill.","Oct 20, 2004","Arlington Heights, Ill.",,NEIGHBOR,https://www.proquest.com/newspapers/dist-10-hopefuls-talk-about-roads-taxes/docview/313007194/se-2?accountid=13360,IL
11345,gas_tax,Illinois lurches left in 2019 legislative session In first year,,"Daily Herald; Arlington Heights, Ill.","Jun 12, 2019","Arlington Heights, Ill.",1,BEN,https://www.proquest.com/newspapers/illinois-lurches-left-2019-legislative-session/docview/2238601385/se-2?accountid=13360,IL
11348,gas_tax,Illinois lurches left in 2019 legislative session Left,"Hancock, Peter; JERRY NOWICKI Capitol News Illinois","Daily Herald; Arlington Heights, Ill.","Jun 12, 2019","Arlington Heights, Ill.",1,RAN,https://www.proquest.com/newspapers/illinois-lurches-left-2019-legislative-session/docview/2238601757/se-2?accountid=13360,IL
11350,gas_tax,Illinois lurches left in 2019 legislative session In first year,,"Daily Herald; Arlington Heights, Ill.","Jun 12, 2019","Arlington Heights, Ill.",,BEN,https://www.proquest.com/newspapers/illinois-lurches-left-2019-legislative-session/docview/2238601817/se-2?accountid=13360,IL
11368,gas_tax,Illinois lurches left in 2019 legislative session In first year,peter hancock capitol news illinois,"Daily Herald; Arlington Heights, Ill.","Jun 11, 2019","Arlington Heights, Ill.",1,MAR,https://www.proquest.com/newspapers/illinois-lurches-left-2019-legislative-session/docview/2238081079/se-2?accountid=13360,IL
11372,gas_tax,Illinois lurches left in 2019 legislative session In first year,peter hancock capitol news illinois,"Daily Herald; Arlington Heights, Ill.","Jun 11, 2019","Arlington Heights, Ill.",1,MAR,https://www.proquest.com/newspapers/illinois-lurches-left-2019-legislative-session/docview/2238075346/se-2?accountid=13360,IL
11385,gas_tax,Illinois lurches left in 2019 legislative session In first year,peter hancock capitol news illinois,"Daily Herald; Arlington Heights, Ill.","Jun 12, 2019","Arlington Heights, Ill.",6,MAR,https://www.proquest.com/newspapers/illinois-lurches-left-2019-legislative-session/docview/2238601436/se-2?accountid=13360,IL
11393,gas_tax,'This is our last best chance',"Zawislak, Mick","Daily Herald; Arlington Heights, Ill.","Oct 23, 2014","Arlington Heights, Ill.",1,NEWS,https://www.proquest.com/newspapers/this-is-our-last-best-chance/docview/1615404195/se-2?accountid=13360,IL
11438,gas_tax,Danger zone: Transportation infrastructure in danger as funding programs are set to expire,"Whitley, Doug","News Gazette; Champaign, Ill.","Oct 20, 2013","Champaign, Ill.",C.1,,https://www.proquest.com/newspapers/danger-zone/docview/1466387271/se-2?accountid=13360,IL
11466,gas_tax,"Reduce reliance on oil and autos: [NORTH SPORTS FINAL, C Edition]","Pierre Loomis, Director, The Illinois Association of Railroad Passengers.","Chicago Tribune (pre-1997 Fulltext); Chicago, Ill.","Mar 9, 1991","Chicago, Ill.",,PERSPECTIVE,https://www.proquest.com/newspapers/reduce-reliance-on-oil-autos/docview/283117006/se-2?accountid=13360,IL
11481,gas_tax,"President proposes school summit: [NORTH SPORTS FINAL, C Edition]",Thomas Hardy and Rick Pearson.,"Chicago Tribune (pre-1997 Fulltext); Chicago, Ill.","Aug 1, 1989","Chicago, Ill.",,NEWS,https://www.proquest.com/newspapers/president-proposes-school-summit/docview/282724439/se-2?accountid=13360,IL
11574,gas_tax,"The New Patriotism: Symbols but not sacrifice: [NORTH SPORTS FINAL, C Edition]","Heather MacDonald, a New York free-lance writer and environmental lawyer.","Chicago Tribune (pre-1997 Fulltext); Chicago, Ill.","Mar 25, 1991","Chicago, Ill.",,PERSPECTIVE,https://www.proquest.com/newspapers/new-patriotism-symbols-not-sacrifice/docview/282917262/se-2?accountid=13360,IL
11618,gas_tax,"Well-timed advice on future of oil: [FINAL EDITION, C]","John McCarron, Financial editor.","Chicago Tribune (pre-1997 Fulltext); Chicago, Ill.","Mar 10, 1991","Chicago, Ill.",,BUSINESS,https://www.proquest.com/newspapers/well-timed-advice-on-future-oil/docview/283048460/se-2?accountid=13360,IL
11655,gas_tax,"PLANET PLANS GREEN ARCHITECTURE IS FASHIONABLE-IS IT WORKABLE?: [FINAL EDITION, C]","Blair Kamin, Architecture critic.","Chicago Tribune (pre-1997 Fulltext); Chicago, Ill.","Jun 27, 1993","Chicago, Ill.",,ARTS,https://www.proquest.com/newspapers/planet-plans-green-architecture-is-fashionable/docview/283536192/se-2?accountid=13360,IL
11693,gas_tax,Wisconsin's deficit hinders governor's presidential bid,"Secter, Bob","Chicago Tribune; Chicago, Ill.","Jun 29, 2015","Chicago, Ill.",,News,https://www.proquest.com/newspapers/wisconsins-deficit-hinders-governors-presidential/docview/1691574487/se-2?accountid=13360,IL
11785,gas_tax,MASS TRANSIT HAS MANY EXTRA BENEFITS: [NORTH SPORTS FINAL Edition],"Casey, Paul","Chicago Tribune (pre-1997 Fulltext); Chicago, Ill.","Mar 12, 1994","Chicago, Ill.",,PERSPECTIVE,https://www.proquest.com/newspapers/mass-transit-has-many-extra-benefits/docview/283688997/se-2?accountid=13360,IL
11864,gas_tax,"ETHANOL'S BENEFITS: [Chicago Sports Final , N Edition]","Smith, Richard K","Chicago Tribune; Chicago, Ill.","Jul 6, 2000","Chicago, Ill.",,Commentary,https://www.proquest.com/newspapers/ethanols-benefits/docview/419040553/se-2?accountid=13360,IL
11866,gas_tax,Aldermen to discuss city's 'gateways',"Wells, Rachel","Pantagraph; Bloomington, Ill.","May 14, 2012","Bloomington, Ill.",A.3,News,https://www.proquest.com/newspapers/aldermen-discuss-citys-gateways/docview/1015637258/se-2?accountid=13360,IL
11908,gas_tax,‘Pork’ industry alive and well in Illinois,,"Daily Herald; Arlington Heights, Ill.","Jun 24, 2019","Arlington Heights, Ill.",,News,https://www.proquest.com/newspapers/pork-industry-alive-well-illinois/docview/2245629685/se-2?accountid=13360,IL
11911,gas_tax,Your Views,,"Daily Herald; Arlington Heights, Ill.","Apr 7, 2019","Arlington Heights, Ill.",15,News,https://www.proquest.com/newspapers/your-views/docview/2204791710/se-2?accountid=13360,IL
11931,gas_tax,Your Views,,"Daily Herald; Arlington Heights, Ill.","Apr 7, 2019","Arlington Heights, Ill.",15,News,https://www.proquest.com/newspapers/your-views/docview/2204793435/se-2?accountid=13360,IL
11949,gas_tax,Your Views,,"Daily Herald; Arlington Heights, Ill.","Apr 7, 2019","Arlington Heights, Ill.",15,News,https://www.proquest.com/newspapers/your-views/docview/2204791131/se-2?accountid=13360,IL
11995,gas_tax,Consider true impact of Rt. 53 extension,,"Daily Herald; Arlington Heights, Ill.","Dec 2, 2015","Arlington Heights, Ill.",12,NEWS,https://www.proquest.com/newspapers/consider-true-impact-rt-53-extension/docview/1738751928/se-2?accountid=13360,IL
11999,gas_tax,Forward with fuel cells: [Chicagoland Final Edition],,"Chicago Tribune; Chicago, Ill.","Jan 20, 2002","Chicago, Ill.",,Editorial,https://www.proquest.com/newspapers/forward-with-fuel-cells/docview/419521773/se-2?accountid=13360,IL
12025,gas_tax,Consider the true impact of Rt. 53 extension,,"Daily Herald; Arlington Heights, Ill.","Dec 2, 2015","Arlington Heights, Ill.",,NEWS,https://www.proquest.com/newspapers/consider-true-impact-rt-53-extension/docview/1738752399/se-2?accountid=13360,IL
12051,gas_tax,Your Views,,"Daily Herald; Arlington Heights, Ill.","Apr 7, 2019","Arlington Heights, Ill.",15,News,https://www.proquest.com/newspapers/your-views/docview/2204791146/se-2?accountid=13360,IL
12061,gas_tax,"Northwest notes. Transportation.: [NORTHWEST SPORTS FINAL, NW Edition]",,"Chicago Tribune (pre-1997 Fulltext); Chicago, Ill.","Apr 12, 1993","Chicago, Ill.",,NORTHWEST,https://www.proquest.com/newspapers/northwest-notes-transportation/docview/283519346/se-2?accountid=13360,IL
12138,gas_tax,Lawmakers say tax pledge in doubt: [FINAL Edition],,"Pantagraph; Bloomington, Ill.","Jan 11, 1993","Bloomington, Ill.",,NEWS,https://www.proquest.com/newspapers/lawmakers-say-tax-pledge-doubt/docview/251972326/se-2?accountid=13360,IL
12142,gas_tax,Route 53 land-use plan readied for public comment,"Zawislak, Mick","Daily Herald; Arlington Heights, Ill.","Sep 25, 2015","Arlington Heights, Ill.",3,NEWS,https://www.proquest.com/newspapers/route-53-land-use-plan-readied-public-comment/docview/1716927366/se-2?accountid=13360,IL
12164,gas_tax,[ Fence Post ]: [Cook Edition 4],,"Daily Herald; Arlington Heights, Ill.","Jan 12, 2003","Arlington Heights, Ill.",,NEWS,https://www.proquest.com/newspapers/fence-post/docview/312692729/se-2?accountid=13360,IL
12262,gas_tax,"Budget follies lift Democrats' hopes: [FINAL EDITION, C]","Steve Daley, a member of the Tribune's Washington bureau","Chicago Tribune (pre-1997 Fulltext); Chicago, Ill.","Oct 14, 1990","Chicago, Ill.",,PERSPECTIVE,https://www.proquest.com/newspapers/budget-follies-lift-democrats-hopes/docview/282977465/se-2?accountid=13360,IL
12267,gas_tax,Open houses to outline Rt. 53 land use strategies,"Zawislak, Mick","Daily Herald; Arlington Heights, Ill.","Oct 13, 2015","Arlington Heights, Ill.",3,NEWS,https://www.proquest.com/newspapers/open-houses-outline-rt-53-land-use-strategies/docview/1721780841/se-2?accountid=13360,IL
12275,gas_tax,"Bill would expand auto emission tests: [NORTH SPORTS FINAL, C Edition]","Swanson, Stevenson","Chicago Tribune (pre-1997 Fulltext); Chicago, Ill.","Oct 26, 1989","Chicago, Ill.",,CHICAGOLAND,https://www.proquest.com/newspapers/bill-would-expand-auto-emission-tests/docview/282755091/se-2?accountid=13360,IL
