,Keyword,Title,Author,Publication_title,Publication_date,Place_of_publication,First_page,Section,Document_URL,State
9291,gas_tax,One common goal: They want votes: [STATE Edition],"Ramirez, Eddy; CATHERINE E. SHOICHET AND ELENA LESLEY","St. Petersburg Times; St. Petersburg, Fla.","Aug 12, 2006","St. Petersburg, Fla.",,CITRUS TIMES,https://www.proquest.com/newspapers/one-common-goal-they-want-votes/docview/264084714/se-2?accountid=13360,FL
9301,gas_tax,County Commission District 1 Series: CAMPAIGN 90,Anonymous,"St. Petersburg Times; St. Petersburg, Fla.","Aug 16, 1990","St. Petersburg, Fla.",22,,https://www.proquest.com/newspapers/county-commission-district-1-series-campaign-90/docview/262754445/se-2?accountid=13360,FL
9317,gas_tax,EDITORIAL,,"Northwest Florida Daily News; Fort Walton Beach, Fla.","Sep 22, 2000","Fort Walton Beach, Fla.",,,https://www.proquest.com/newspapers/editorial/docview/379514105/se-2?accountid=13360,FL
9319,gas_tax,Tolls may someday eclipse gas taxes,"Gunnerson, Scott","Florida Today; Melbourne, Fla.","Apr 21, 2013","Melbourne, Fla.",,Local News,https://www.proquest.com/newspapers/tolls-may-someday-eclipse-gas-taxes/docview/1331196230/se-2?accountid=13360,FL
9323,gas_tax,DOWN-HOME BUD BRONSON MAKES OSCEOLA HIS PRIORITY: [CENTRAL FLORIDA Edition],Peter Mitchell Sentinel Tallahassee Bureau,"Orlando Sentinel; Orlando, Fla.","Mar 31, 1991","Orlando, Fla.",,OSCEOLA SENTINEL,https://www.proquest.com/newspapers/down-home-bud-bronson-makes-osceola-his-priority/docview/277817137/se-2?accountid=13360,FL
9325,gas_tax,Braddy launches an inquest into homeless problem,"SWIRKO, CINDY; Rolland, Megan","Gainesville Sun; Gainesville, Fla.","Mar 17, 2008","Gainesville, Fla.",,,https://www.proquest.com/newspapers/braddy-launches-inquest-into-homeless-problem/docview/390533183/se-2?accountid=13360,FL
9326,gas_tax,Civic groups could open their doors to young people Series: LETTERS: [CITY Edition],,"St. Petersburg Times; St. Petersburg, Fla.","Mar 31, 1990","St. Petersburg, Fla.",,PASCO TIMES,https://www.proquest.com/newspapers/civic-groups-could-open-their-doors-young-people/docview/262736825/se-2?accountid=13360,FL
9340,gas_tax,JUDICIAL CENTER TOPS WISH LIST: The administrator wants the commission to call for proposals on July 15 to build it.,"Behrendt, Barbara","St. Petersburg Times; St. Petersburg, Fla.","Jul 4, 2008","St. Petersburg, Fla.",1,HERNANDO TIMES,https://www.proquest.com/newspapers/judicial-center-tops-wish-list/docview/264294931/se-2?accountid=13360,FL
9348,gas_tax,LETTERS TO THE EDITORLimiting chase encourages thugs: [Final Edition],,"Daytona Beach News - Journal, The; Daytona Beach, Fla.","Apr 13, 2007","Daytona Beach, Fla.",,A,https://www.proquest.com/newspapers/letters-editorlimiting-chase-encourages-thugs/docview/382982440/se-2?accountid=13360,FL
9371,gas_tax,Dole's tax plan depends on big ifs Series: THE 96 RACE: [0 SOUTH PINELLAS Edition],"Connolly, Ceci","St. Petersburg Times; St. Petersburg, Fla.","Aug 24, 1996","St. Petersburg, Fla.",,NATIONAL,https://www.proquest.com/newspapers/doles-tax-plan-depends-on-big-ifs-series-96-race/docview/263182949/se-2?accountid=13360,FL
9387,gas_tax,Transit legislation passes: Bill aims to cut traffic congestion,,"Tallahassee Democrat; Tallahassee, Fla.","Mar 11, 2005","Tallahassee, Fla.",,,https://www.proquest.com/newspapers/transit-legislation-passes/docview/992982735/se-2?accountid=13360,FL
9388,gas_tax,"SCOTT RECYCLES PREDECESSOR JEB BUSH'S PLAN TO PAVE, TOLL",Anonymous,"South Florida Sun - Sentinel; Fort Lauderdale, Fla.","Aug 15, 2011","Fort Lauderdale, Fla.",B.2,Local,https://www.proquest.com/newspapers/scott-recycles-predecessor-jeb-bushs-plan-pave/docview/883328945/se-2?accountid=13360,FL
9402,gas_tax,PAYING TAXES IS A REALITY OF LIVING,,Tampa Bay Times; Tampa Bay,"Dec 16, 2016","Tampa Bay, Fla.",2,HERNANDO TIMES,https://www.proquest.com/newspapers/paying-taxes-is-reality-living/docview/1849319934/se-2?accountid=13360,FL
9404,gas_tax,Raise the mileage standard,Anonymous,"Sarasota Herald Tribune; Sarasota, Fla.","Jul 19, 2011","Sarasota, Fla.",A.6,A,https://www.proquest.com/newspapers/raise-mileage-standard/docview/878207954/se-2?accountid=13360,FL
9409,gas_tax,COUNCIL RACE: 8-YEAR VETERAN VS. NEWCOMERS PAT NORTHEY WILL DEFEND HER AT-LARGE SEAT AGAINST TWO CHALLENGERS WITH DIFFERENT IDEAS.: [METRO Edition],Ann Givens of The Sentinel Staff,"Orlando Sentinel; Orlando, Fla.","Aug 23, 2000","Orlando, Fla.",,LOCAL & STATE,https://www.proquest.com/newspapers/council-race-8-year-veteran-vs-newcomers-pat/docview/279469338/se-2?accountid=13360,FL
9422,gas_tax,Commentary,"Wernicke, Carl","Pensacola News Journal; Pensacola, Fla.","Aug 11, 1999","Pensacola, Fla.",,LOCAL,https://www.proquest.com/newspapers/commentary/docview/910530887/se-2?accountid=13360,FL
9425,gas_tax,HART MAY TRY PUSH FOR SALES TAX: [2 TAMPA Edition],MICHAEL VAN SICKLER,"St. Petersburg Times; St. Petersburg, Fla.","Jun 5, 2007","St. Petersburg, Fla.",,TAMPA & STATE,https://www.proquest.com/newspapers/hart-may-try-push-sales-tax/docview/264225644/se-2?accountid=13360,FL
9447,gas_tax,Registration plan steams paddlers,"Waymer, Jim","Florida Today; Melbourne, Fla.","Nov 4, 2005","Melbourne, Fla.",,NEWS,https://www.proquest.com/newspapers/registration-plan-steams-paddlers/docview/239354259/se-2?accountid=13360,FL
9463,gas_tax,CONGRESS' CAR IDEA A REAL CLUNKER,Anonymous,"St. Petersburg Times; St. Petersburg, Fla.","Jun 25, 2009","St. Petersburg, Fla.",A.8,NATIONAL,https://www.proquest.com/newspapers/congress-car-idea-real-clunker/docview/264323093/se-2?accountid=13360,FL
9464,gas_tax,FLEECING THE TAXPAYER TO PAVE AMERICAN WITH PORK: [3 STAR Edition],"Peirce, Neal","Orlando Sentinel; Orlando, Fla.","Sep 3, 1991","Orlando, Fla.",,EDITORIAL,https://www.proquest.com/newspapers/fleecing-taxpayer-pave-american-with-pork/docview/277936647/se-2?accountid=13360,FL
9466,gas_tax,ENERGY POLICY: CHOICES WILL COME WITH CONSEQUENCES,Antonio Fins Editorial Page Editor,"South Florida Sun - Sentinel; Fort Lauderdale, Fla.","Feb 22, 2009","Fort Lauderdale, Fla.",F.5,OpEd,https://www.proquest.com/newspapers/energy-policy-choices-will-come-with-consequences/docview/387578180/se-2?accountid=13360,FL
9515,gas_tax,"Lloyd W. Bailey, Jr.: For limited government","Bailey, Lloyd W; Jr","Gainesville Sun; Gainesville, Fla.","Sep 19, 2008","Gainesville, Fla.",,,https://www.proquest.com/newspapers/lloyd-w-bailey-jr-limited-government/docview/390514381/se-2?accountid=13360,FL
9516,gas_tax,WHY HELPING THE DALI IS A GOOD DEAL,"Steinle, Diane","St. Petersburg Times; St. Petersburg, Fla.","Aug 15, 2010","St. Petersburg, Fla.",2,CLEARWATER TIMES,https://www.proquest.com/newspapers/why-helping-dali-is-good-deal/docview/744502039/se-2?accountid=13360,FL
9521,gas_tax,Full work load waiting in Tallahassee for state's legislators,,"Northwest Florida Daily News; Fort Walton Beach, Fla.","Mar 3, 1991","Fort Walton Beach, Fla.",,,https://www.proquest.com/newspapers/full-work-load-waiting-tallahassee-states/docview/379203004/se-2?accountid=13360,FL
9523,gas_tax,Eminent domain,,"The News Press; Fort Myers, Fla.","Nov 10, 2007","Fort Myers, Fla.",,Opinion,https://www.proquest.com/newspapers/eminent-domain/docview/382471480/se-2?accountid=13360,FL
9529,gas_tax,County Commission District 3: Lloyd W. Bailey,"Bailey, Lloyd W","Gainesville Sun; Gainesville, Fla.","Sep 3, 2008","Gainesville, Fla.",,,https://www.proquest.com/newspapers/county-commission-district-3-lloyd-w-bailey/docview/390297399/se-2?accountid=13360,FL
9530,gas_tax,County Commission District 3: Lloyd W. Bailey,Anonymous,"Gainesville Sun; Gainesville, Fla.","Oct 9, 2008","Gainesville, Fla.",,,https://www.proquest.com/newspapers/county-commission-district-3-lloyd-w-bailey/docview/390608648/se-2?accountid=13360,FL
9540,gas_tax,Not too much has changed in Pasco County Series: COLUMN: [STATE Edition],"Bowen, C T","St. Petersburg Times; St. Petersburg, Fla.","Feb 28, 1999","St. Petersburg, Fla.",,PASCO TIMES,https://www.proquest.com/newspapers/not-too-much-has-changed-pasco-county-series/docview/263330478/se-2?accountid=13360,FL
9541,gas_tax,"Clearwater should make bayfront quaint, not flashy Series: LETTERS: [STATE Edition]",,"St. Petersburg Times; St. Petersburg, Fla.","Oct 29, 2000","St. Petersburg, Fla.",,,https://www.proquest.com/newspapers/clearwater-should-make-bayfront-quaint-not-flashy/docview/263549237/se-2?accountid=13360,FL
9563,gas_tax,STATE REPRESENTATIVE DISTRICT 52 Series: Know your candidates: [CITY Edition],"Barnett, Ned","St. Petersburg Times; St. Petersburg, Fla.","Aug 29, 1986","St. Petersburg, Fla.",,,https://www.proquest.com/newspapers/state-representative-district-52-series-know-your/docview/262462152/se-2?accountid=13360,FL
9571,gas_tax,"STATE MONEY FOR TRANSIT ON FUMES, OFFICIAL SAYS","McGINNESS, CHUCK","Palm Beach Post; West Palm Beach, Fla.","Jan 15, 2008","West Palm Beach, Fla.",B.3,LOCAL,https://www.proquest.com/newspapers/state-money-transit-on-fumes-official-says/docview/327337566/se-2?accountid=13360,FL
9623,gas_tax,HEAD-IN-SAND GOVERNING: [3 Star Edition],Teal,"Orlando Sentinel; Orlando, Fla.","Feb 16, 1989","Orlando, Fla.",,EDITORIAL PAGE,https://www.proquest.com/newspapers/head-sand-governing/docview/277422064/se-2?accountid=13360,FL
9640,gas_tax,Hitting the trail // Cliff Stearns follows Republican Party line Series: campaign 88: [CITY Edition],"Wagner, Norma","St. Petersburg Times; St. Petersburg, Fla.","Oct 23, 1988","St. Petersburg, Fla.",,CITRUS TIMES; HERNANDO TIMES; PASCO TIMES,https://www.proquest.com/newspapers/hitting-trail-cliff-stearns-follows-republican/docview/262615807/se-2?accountid=13360,FL
9655,gas_tax,GAS PRICES: THEY WANT TO TELL YOU: 'CHECK'S IN THE MAIL',,"Tallahassee Democrat; Tallahassee, Fla.","Apr 16, 2004","Tallahassee, Fla.",,A,https://www.proquest.com/newspapers/gas-prices/docview/1002617423/se-2?accountid=13360,FL
9661,gas_tax,STOP WIDENING INTERSTATE AND INVEST IN MASS TRANSIT: [ALL Edition],,Sun Sentinel; Fort Lauderdale,"Nov 9, 1994","Fort Lauderdale, Fla.",,EDITORIAL,https://www.proquest.com/newspapers/stop-widening-interstate-invest-mass-transit/docview/388645277/se-2?accountid=13360,FL
9664,gas_tax,Poindexter lost his way when he decided to protect Reagan Series: LETTERS: [CITY Edition],,"St. Petersburg Times; St. Petersburg, Fla.","Apr 15, 1990","St. Petersburg, Fla.",,PERSPECTIVE,https://www.proquest.com/newspapers/poindexter-lost-his-way-when-he-decided-protect/docview/262737469/se-2?accountid=13360,FL
9665,gas_tax,BELTWAY SUPPORTERS FORGOT KEY FACTS: [FLORIDA Edition],"Cox, Peggy","Orlando Sentinel; Orlando, Fla.","Nov 7, 2001","Orlando, Fla.",,LAKE SENTINEL,https://www.proquest.com/newspapers/beltway-supporters-forgot-key-facts/docview/279747913/se-2?accountid=13360,FL
9667,gas_tax,FIX LEAKING TANKS OR FACE BIG FINES,Anonymous,"St. Petersburg Times; St. Petersburg, Fla.","Feb 15, 2010","St. Petersburg, Fla.",A.10,NATIONAL,https://www.proquest.com/newspapers/fix-leaking-tanks-face-big-fines/docview/264286996/se-2?accountid=13360,FL
9687,gas_tax,SENATE AGREES TO SPEND MORE ON HIGHWAY UPKEEP: [METRO Edition],Associated Press,"Orlando Sentinel; Orlando, Fla.","Mar 3, 1998","Orlando, Fla.",,A SECTION,https://www.proquest.com/newspapers/senate-agrees-spend-more-on-highway-upkeep/docview/279157555/se-2?accountid=13360,FL
9690,gas_tax,COUNTY OKAYS $5M CONTRACT FOR DREDGING: A consultant will also get an extra $1M to oversee the Hernando Beach Channel work.,"Behrendt, Barbara","St. Petersburg Times; St. Petersburg, Fla.","May 27, 2009","St. Petersburg, Fla.",1,HERNANDO TIMES,https://www.proquest.com/newspapers/county-okays-5m-contract-dredging/docview/264346050/se-2?accountid=13360,FL
9698,gas_tax,"Issue: Gasoline Tax: Extend local levy for 20 years, or not?",,"Florida Times Union; Jacksonville, Fla.","May 14, 2014","Jacksonville, Fla.",A.9,,https://www.proquest.com/newspapers/issue-gasoline-tax/docview/1531705035/se-2?accountid=13360,FL
9729,gas_tax,Yo-Yo nation,"Cunningham, Ron","Gainesville Sun; Gainesville, Fla.","Dec 12, 2010","Gainesville, Fla.",,,https://www.proquest.com/newspapers/yo-nation/docview/817159994/se-2?accountid=13360,FL
9733,gas_tax,Yo-Yo Nation,"Cunningham, Ron","Gainesville Sun; Gainesville, Fla.","Dec 12, 2010","Gainesville, Fla.",,,https://www.proquest.com/newspapers/yo-nation/docview/817154516/se-2?accountid=13360,FL
9737,gas_tax,BUSH THREATENS TO VETO SIX-YEARHIGHWAY SPENDING LEGISLATION SENATORS DEBATE EFFECT ON DEFICIT: [Palm Beach Edition],Jim Abrams The Associated Press,"South Florida Sun - Sentinel; Fort Lauderdale, Fla.","Feb 4, 2004","Fort Lauderdale, Fla.",,NATIONAL,https://www.proquest.com/newspapers/bush-threatens-veto-six-yearhighway-spending/docview/387763112/se-2?accountid=13360,FL
9739,gas_tax,Bill puts money in cleanup program Series: THE LEGISLATURE: [CITY Edition],"Moss, Bill","St. Petersburg Times; St. Petersburg, Fla.","Apr 20, 1995","St. Petersburg, Fla.",,TAMPA BAY AND STATE; TAMPA TODAY,https://www.proquest.com/newspapers/bill-puts-money-cleanup-program-series/docview/263094238/se-2?accountid=13360,FL
9746,gas_tax,Two new leaders find governing is not a cinch Series: 2005: THE YEAR IN CITRUS: GOVERNMENT: [STATE Edition],"Shoichet, Catherine E","St. Petersburg Times; St. Petersburg, Fla.","Dec 29, 2005","St. Petersburg, Fla.",,CITRUS TIMES,https://www.proquest.com/newspapers/two-new-leaders-find-governing-is-not-cinch/docview/264088850/se-2?accountid=13360,FL
9756,gas_tax,GETTING DOWN TO BUSINESS WORKERS' COMP WILL TOP LIST OF LEGISLATIVE ISSUES: [3 Star Edition],"Van Gieson, John C","Orlando Sentinel; Orlando, Fla.","Apr 3, 1989","Orlando, Fla.",,CENTRAL FLORIDA BUSINESS,https://www.proquest.com/newspapers/getting-down-business-workers-comp-will-top-list/docview/277391064/se-2?accountid=13360,FL
9784,gas_tax,Florida's environmental chief named to EPA post: [CITY Edition],"Dahl, David; Klinkenberg, Jeff","St. Petersburg Times; St. Petersburg, Fla.","Dec 12, 1992","St. Petersburg, Fla.",,NATIONAL,https://www.proquest.com/newspapers/floridas-environmental-chief-named-epa-post/docview/262941057/se-2?accountid=13360,FL
9785,gas_tax,We're too soft to deal with our oil addiction,,"Pensacola News Journal; Pensacola, Fla.","Jun 20, 2010","Pensacola, Fla.",,Online Local,https://www.proquest.com/newspapers/were-too-soft-deal-with-our-oil-addiction/docview/506536887/se-2?accountid=13360,FL
9793,gas_tax,IT'S TIME TO LOOK FOR FRESH IDEAS: [STATE Edition],,"St. Petersburg Times; St. Petersburg, Fla.","Nov 9, 2007","St. Petersburg, Fla.",,HERNANDO TIMES,https://www.proquest.com/newspapers/time-look-fresh-ideas/docview/264250988/se-2?accountid=13360,FL
9800,gas_tax,Commission has votes to approve bay bridge: [CITY Edition],"Moss, Bill","St. Petersburg Times; St. Petersburg, Fla.","Feb 10, 1987","St. Petersburg, Fla.",,METRO AND STATE,https://www.proquest.com/newspapers/commission-has-votes-approve-bay-bridge/docview/262481048/se-2?accountid=13360,FL
9802,gas_tax,SOLAR HELPS UNCLOG ROADS: New sun-powered stations will improve traffic flow along busy McMullen-Booth.,TERRI BRYCE REEVES,"St. Petersburg Times; St. Petersburg, Fla.","Aug 1, 2009","St. Petersburg, Fla.",1,CLEARWATER TIMES; NORTH PINELLAS TIMES,https://www.proquest.com/newspapers/solar-helps-unclog-roads/docview/264260979/se-2?accountid=13360,FL
9816,gas_tax,We can't afford to not fund ECAT,"Lowery, Michael A","Pensacola News Journal; Pensacola, Fla.","May 5, 2007","Pensacola, Fla.",,Main,https://www.proquest.com/newspapers/we-cant-afford-not-fund-ecat/docview/436068637/se-2?accountid=13360,FL
9819,gas_tax,"ST. LUCIE COUNTY COMMISSION,: [MARTIN-ST. LUCIE Edition]",,"Palm Beach Post; West Palm Beach, Fla.","Aug 30, 1998","West Palm Beach, Fla.",,SPECIAL,https://www.proquest.com/newspapers/st-lucie-county-commission/docview/322090728/se-2?accountid=13360,FL
9828,gas_tax,HOUSE SPEAKER: `88 LEGISLATURE MET PRIORITIES SENATE PRESIDENT SAYS BUDGET MAY LEAD TO NEW TAXES IN `89: [SUN-SENTINEL Edition],"LINDA KLEINDIENST and DIANE HIRTH, Tallahassee Bureau Staff Writer John Mulliken contributed to this report.",Sun Sentinel; Fort Lauderdale,"Jun 9, 1988","Fort Lauderdale, Fla.",,LOCAL,https://www.proquest.com/newspapers/house-speaker-88-legislature-met-priorities/docview/389378248/se-2?accountid=13360,FL
9830,gas_tax,Domestic terrorism nothing new,,"Florida Today; Melbourne, Fla.","Dec 20, 2015","Melbourne, Fla.",A.18,Opinion,https://www.proquest.com/newspapers/domestic-terrorism-nothing-new/docview/1817803864/se-2?accountid=13360,FL
9833,gas_tax,"FOR REVENUE, END SALES TAX EXEMPTIONS",Anonymous,"St. Petersburg Times; St. Petersburg, Fla.","Dec 4, 2008","St. Petersburg, Fla.",A.12,NATIONAL,https://www.proquest.com/newspapers/revenue-end-sales-tax-exemptions/docview/264355634/se-2?accountid=13360,FL
9850,gas_tax,Domestic terrorism nothing new,,"Florida Today; Melbourne, Fla.","Dec 20, 2015","Melbourne, Fla.",A.1,Opinion,https://www.proquest.com/newspapers/domestic-terrorism-nothing-new/docview/1993479737/se-2?accountid=13360,FL
9869,gas_tax,CANDIDATE REPLIES Series: CANDIDATE REPLIES: [SOUTH PINELLAS Edition],,"St. Petersburg Times; St. Petersburg, Fla.","Oct 30, 2004","St. Petersburg, Fla.",,EDITORIAL,https://www.proquest.com/newspapers/candidate-replies-series/docview/264152614/se-2?accountid=13360,FL
9874,gas_tax,Bypass' path fraught with obstacles,TOM,"Northwest Florida Daily News; Fort Walton Beach, Fla.","Jul 22, 1999","Fort Walton Beach, Fla.",,,https://www.proquest.com/newspapers/bypass-path-fraught-with-obstacles/docview/379521027/se-2?accountid=13360,FL
9880,gas_tax,NATURE CENTER HOPES OTHERS TAKE PATHS: [FINAL Edition],RON HAYES Palm Beach Post Staff Writer,"Palm Beach Post; West Palm Beach, Fla.","Feb 8, 2007","West Palm Beach, Fla.",,LOCAL,https://www.proquest.com/newspapers/nature-center-hopes-others-take-paths/docview/327254190/se-2?accountid=13360,FL
9899,gas_tax,Clinton: Focus on threats to health: City's rate of pedestrian deaths 'head scratching',"Kitchen, Sebastian","Florida Times Union; Jacksonville, Fla.","Nov 21, 2015","Jacksonville, Fla.",A.1,,https://www.proquest.com/newspapers/clinton-focus-on-threats-health/docview/1735794590/se-2?accountid=13360,FL
9905,gas_tax,FALLEN SOLDIER DESERVED A BETTER TURNOUT,Anonymous,"St. Petersburg Times; St. Petersburg, Fla.","Apr 30, 2008","St. Petersburg, Fla.",A.10,NATIONAL,https://www.proquest.com/newspapers/fallen-soldier-deserved-better-turnout/docview/264151635/se-2?accountid=13360,FL
9913,gas_tax,Bumpy ride Funding drop means rough roads ahead,"Hobson, Will","Daytona Beach News - Journal, The; Daytona Beach, Fla.","Mar 1, 2011","Daytona Beach, Fla.",C.1,C,https://www.proquest.com/newspapers/bumpy-ride-funding-drop-means-rough-roads-ahead/docview/855806071/se-2?accountid=13360,FL
9917,gas_tax,County's economic health depends on leaders' unity Series: BUSINESS ROUNDTABLE; CITRUS BUSINESS: [STATE Edition],,"St. Petersburg Times; St. Petersburg, Fla.","Feb 18, 1998","St. Petersburg, Fla.",,CITRUS TIMES,https://www.proquest.com/newspapers/countys-economic-health-depends-on-leaders-unity/docview/263277439/se-2?accountid=13360,FL
9918,gas_tax,Legislature ready to roll up sleaves,"Wiginton, Ron","Northwest Florida Daily News; Fort Walton Beach, Fla.","Apr 1, 1990","Fort Walton Beach, Fla.",,,https://www.proquest.com/newspapers/legislature-ready-roll-up-sleaves/docview/379090125/se-2?accountid=13360,FL
9919,gas_tax,Taxes set to go up,"Moss, Bill; Collins, Conner; Duckworth, Erika; LATOOF, BRYANNA; Journey, Mark","St. Petersburg Times; St. Petersburg, Fla.","Jun 30, 1990","St. Petersburg, Fla.",B.1,TAMPA BAY AND STATE,https://www.proquest.com/newspapers/taxes-set-go-up/docview/262740369/se-2?accountid=13360,FL
9944,gas_tax,Susan Bottcher: Growing our tax base is key to city's economic viability,"Bottcher, Susan","Gainesville Sun; Gainesville, Fla.","Feb 18, 2014","Gainesville, Fla.",,,https://www.proquest.com/newspapers/susan-bottcher-growing-our-tax-base-is-key-citys/docview/1498916598/se-2?accountid=13360,FL
9954,gas_tax,REELECT `MODERATE' FOLEY: [FINAL Edition],,"Palm Beach Post; West Palm Beach, Fla.","Oct 10, 1996","West Palm Beach, Fla.",,OPINION,https://www.proquest.com/newspapers/reelect-moderate-foley/docview/321912269/se-2?accountid=13360,FL
9960,gas_tax,Capsule look at key issues in race for governorship,,"Northwest Florida Daily News; Fort Walton Beach, Fla.","Nov 4, 1990","Fort Walton Beach, Fla.",,,https://www.proquest.com/newspapers/capsule-look-at-key-issues-race-governorship/docview/379368930/se-2?accountid=13360,FL
9962,gas_tax,"Spend, borrow and bolt",Anonymous,"Gainesville Sun; Gainesville, Fla.","Apr 17, 2005","Gainesville, Fla.",,,https://www.proquest.com/newspapers/spend-borrow-bolt/docview/390629962/se-2?accountid=13360,FL
9965,gas_tax,LETTERS TO THE EDITOR,Anonymous,"Daytona Beach News - Journal, The; Daytona Beach, Fla.","Jan 9, 2009","Daytona Beach, Fla.",A.4,A,https://www.proquest.com/newspapers/letters-editor/docview/382989716/se-2?accountid=13360,FL
9973,gas_tax,SPIRIT OFFERS $9 FARES TO FLY TO FORT LAUDERDALE,Anonymous,"St. Petersburg Times; St. Petersburg, Fla.","Nov 12, 2010","St. Petersburg, Fla.",B.4,TAMPA BAY,https://www.proquest.com/newspapers/spirit-offers-9-fares-fly-fort-lauderdale/docview/763493355/se-2?accountid=13360,FL
9975,gas_tax,George Costage: [CITY Edition],"Costage, George","St. Petersburg Times; St. Petersburg, Fla.","Feb 22, 1990","St. Petersburg, Fla.",,CLEARWATER TIMES,https://www.proquest.com/newspapers/george-costage/docview/262718157/se-2?accountid=13360,FL
9981,gas_tax,SPOT CHECK Series: SPOT CHECK,Anonymous,"St. Petersburg Times; St. Petersburg, Fla.","Aug 24, 1990","St. Petersburg, Fla.",B.6,TAMPA BAY AND STATE,https://www.proquest.com/newspapers/spot-check-series/docview/262762248/se-2?accountid=13360,FL
10014,gas_tax,HOUSE USES 'SOCIALIZED' MEDICINE,,Tampa Bay Times; Tampa Bay,"Jul 5, 2015","Tampa Bay, Fla.",P.2,PERSPECTIVE,https://www.proquest.com/newspapers/house-uses-socialized-medicine/docview/1693838213/se-2?accountid=13360,FL
10018,gas_tax,"Hernando administrator search involves style, then substance: [STATE Edition]","Calvert, Scott","St. Petersburg Times; St. Petersburg, Fla.","Aug 16, 1999","St. Petersburg, Fla.",,PASCO TIMES,https://www.proquest.com/newspapers/hernando-administrator-search-involves-style-then/docview/263365358/se-2?accountid=13360,FL
10024,gas_tax,"Search involves style, then substance: [STATE Edition]","Calvert, Scott","St. Petersburg Times; St. Petersburg, Fla.","Aug 15, 1999","St. Petersburg, Fla.",,HERNANDO TIMES,https://www.proquest.com/newspapers/search-involves-style-then-substance/docview/263366921/se-2?accountid=13360,FL
10028,gas_tax,We must be willing to pay for the Florida we want Series: Guest Column: [CITY Edition],"Weaver, Ronald L","St. Petersburg Times; St. Petersburg, Fla.","Feb 12, 1990","St. Petersburg, Fla.",,TAMPA; BRANDON TIMES,https://www.proquest.com/newspapers/we-must-be-willing-pay-florida-want-series-guest/docview/262723266/se-2?accountid=13360,FL
10030,gas_tax,"Hernando's search involves style, then substance: [STATE Edition]","Calvert, Scott","St. Petersburg Times; St. Petersburg, Fla.","Aug 17, 1999","St. Petersburg, Fla.",,CITRUS TIMES,https://www.proquest.com/newspapers/hernandos-search-involves-style-then-substance/docview/263366913/se-2?accountid=13360,FL
10031,gas_tax,"Groups drum up funds to fix roads, bridges","Jansen, Bart","Pensacola News Journal; Pensacola, Fla.","May 14, 2014","Pensacola, Fla.",B.7,Business,https://www.proquest.com/newspapers/groups-drum-up-funds-fix-roads-bridges/docview/1526429444/se-2?accountid=13360,FL
10064,gas_tax,"Renewable Power Needed, Not Nuclear","Dobson, Michael","The Ledger; Lakeland, Fla.","Apr 14, 2009","Lakeland, Fla.",,,https://www.proquest.com/newspapers/renewable-power-needed-not-nuclear/docview/390236530/se-2?accountid=13360,FL
10067,gas_tax,Katrina opens drilling debate: [All Edition],CORY REISS WASHINGTON BUREAU,"Sarasota Herald Tribune; Sarasota, Fla.","Sep 7, 2005","Sarasota, Fla.",,A SECTION,https://www.proquest.com/newspapers/katrina-opens-drilling-debate/docview/270752967/se-2?accountid=13360,FL
10083,gas_tax,BROWARD'S DEMOCRATS SLAM INTO GOP WALL: [FINAL Edition],JAY WEAVER Tallahassee Bureau,Sun Sentinel; Fort Lauderdale,"May 3, 1998","Fort Lauderdale, Fla.",,LOCAL,https://www.proquest.com/newspapers/browards-democrats-slam-into-gop-wall/docview/388343729/se-2?accountid=13360,FL
10084,gas_tax,ROAD VOTE COULD RAISE PRETTY PENNY: [3 Star Edition],Mark Andrews of The Sentinel Staff,"Orlando Sentinel; Orlando, Fla.","Mar 1, 1989","Orlando, Fla.",,LOCAL/STATE,https://www.proquest.com/newspapers/road-vote-could-raise-pretty-penny/docview/277424667/se-2?accountid=13360,FL
10086,gas_tax,Where they stand Series: DECISION 92: [CITY Edition],,"St. Petersburg Times; St. Petersburg, Fla.","Nov 1, 1992","St. Petersburg, Fla.",,NATIONAL,https://www.proquest.com/newspapers/where-they-stand-series-decision-92/docview/262918387/se-2?accountid=13360,FL
10100,gas_tax,"Letters to the Editor for Nov. 21, 2014",,"Gainesville Sun; Gainesville, Fla.","Nov 21, 2014","Gainesville, Fla.",,,https://www.proquest.com/newspapers/letters-editor-nov-21-2014/docview/1626826454/se-2?accountid=13360,FL
10101,gas_tax,"HERE'S AN AGENDA: ADD SERVICE, CUT TAX CANDIDATES IN THE COUNTY COUNCIL RACE ARE DEBATING WHETHER THAT IS POSSIBLE OR NOT.: [VOLUSIA Edition]",Sandra Pedicini of The Sentinel Staff,"Orlando Sentinel; Orlando, Fla.","Aug 20, 2000","Orlando, Fla.",,VOLUSIA EXTRA,https://www.proquest.com/newspapers/heres-agenda-add-service-cut-tax-candidates/docview/279467570/se-2?accountid=13360,FL
10113,gas_tax,"Letters to the editor for Nov. 21, 2014",,"Gainesville Sun; Gainesville, Fla.","Nov 21, 2014","Gainesville, Fla.",,,https://www.proquest.com/newspapers/letters-editor-nov-21-2014/docview/1626358772/se-2?accountid=13360,FL
