previous_index,Keyword,Title,Author,Publication_title,Publication_date,Place_of_publication,First_page,Section,Document_URL,State
12310,gas_tax,Which way on CAFE?,,"The Blade; Toledo, Ohio","Aug 7, 2018","Toledo, Ohio",A.6,PAGES OF OPINION,https://www.proquest.com/newspapers/which-way-on-cafe/docview/2086091456/se-2?accountid=13360,OH
12314,gas_tax,Gap is wide in debate over bridge funding,VanBenschoten; Amanda,"Cincinnati Enquirer; Cincinnati, Ohio","Mar 24, 2014","Cincinnati, Ohio",8,A,https://www.proquest.com/newspapers/gap-is-wide-debate-over-bridge-funding/docview/1509427352/se-2?accountid=13360,OH
12319,gas_tax,Stop the Eastern Corridor,,"Cincinnati Enquirer; Cincinnati, Ohio","Jun 23, 2013","Cincinnati, Ohio",2,F Editorial,https://www.proquest.com/newspapers/stop-eastern-corridor/docview/1371357564/se-2?accountid=13360,OH
12358,gas_tax,Stop the Eastern Corridor,,"Cincinnati Enquirer; Cincinnati, Ohio","Jun 23, 2013","Cincinnati, Ohio",1,F,https://www.proquest.com/newspapers/stop-eastern-corridor/docview/1370467214/se-2?accountid=13360,OH
12492,gas_tax,Brian Riedl: How Washington is spending your taxes,Anonymous,"Lima News; Lima, Ohio","Apr 11, 2010","Lima, Ohio",,Columns,https://www.proquest.com/newspapers/brian-riedl-how-washington-is-spending-your-taxes/docview/435230506/se-2?accountid=13360,OH
12514,gas_tax,Heavier trucks would cost taxpayers $40M: Move by Congress would aid shipping industry.,"Bennish, Steve","Dayton Daily News; Dayton, Ohio","Feb 2, 2012","Dayton, Ohio",A.1,Main,https://www.proquest.com/newspapers/heavier-trucks-would-cost-taxpayers-40m/docview/928432900/se-2?accountid=13360,OH
12617,gas_tax,Officials hold hope for federal transportation funds,"Shipley, Tonya","Times Recorder; Zanesville, Ohio","May 23, 2004","Zanesville, Ohio",,,https://www.proquest.com/newspapers/officials-hold-hope-federal-transportation-funds/docview/442238627/se-2?accountid=13360,OH
12742,gas_tax,Kasich touts frack tax; FB weighs decision,"Kovac, Marc","Daily Record; Wooster, Ohio","Jul 14, 2012","Wooster, Ohio",A.1,A,https://www.proquest.com/newspapers/kasich-touts-frack-tax-fb-weighs-decision/docview/1024946180/se-2?accountid=13360,OH
12912,gas_tax,"Ohio senate proposes tax cuts, restoring business break","Ludlow, Randy","Daily Record; Wooster, Ohio","Jun 12, 2019","Wooster, Ohio",1,,https://www.proquest.com/newspapers/ohio-senate-proposes-tax-cuts-restoring-business/docview/2253352447/se-2?accountid=13360,OH
13049,gas_tax,EDITORIAL ROUNDUP,,"Cincinnati Enquirer; Cincinnati, Ohio","Dec 29, 2019","Cincinnati, Ohio",D.6,Opinion,https://www.proquest.com/newspapers/editorial-roundup/docview/2331017721/se-2?accountid=13360,OH
13101,gas_tax,STATEWIDE RACES; GOVERNOR/LT. GOVERNOR: [CITY Edition],,"Dayton Daily News; Dayton, Ohio","Oct 24, 2002","Dayton, Ohio",,VOTERS GUIDE,https://www.proquest.com/newspapers/statewide-races-governor-lt/docview/254487090/se-2?accountid=13360,OH
13119,gas_tax,GOVERNOR / LT. GOVERNOR: [MIAMI COUNTY Edition],,"Dayton Daily News; Dayton, Ohio","Oct 24, 2002","Dayton, Ohio",,NEIGHBORS,https://www.proquest.com/newspapers/governor-lt/docview/254491279/se-2?accountid=13360,OH
13134,gas_tax,GOVERNOR / LT. GOVERNOR: [WARREN COUNTY Edition 1],,"Dayton Daily News; Dayton, Ohio","Oct 24, 2002","Dayton, Ohio",,NEIGHBORS,https://www.proquest.com/newspapers/governor-lt/docview/254488681/se-2?accountid=13360,OH
13240,gas_tax,Gap is wide in debate over bridge funding,VanBenschoten; Amanda,"Cincinnati Enquirer; Cincinnati, Ohio","Mar 23, 2014","Cincinnati, Ohio",12,A,https://www.proquest.com/newspapers/gap-is-wide-debate-over-bridge-funding/docview/1509314610/se-2?accountid=13360,OH
13305,gas_tax,"Freedom of speech, It's worthwhile to save",,"Cincinnati Enquirer; Cincinnati, Ohio","Feb 22, 2003","Cincinnati, Ohio",,Editorial,https://www.proquest.com/newspapers/freedom-speech-worthwhile-save/docview/237349622/se-2?accountid=13360,OH
13347,gas_tax,"Ohio lawmakers return Wednesday; 133rd General Assembly will see new faces, lingering issues","Provance, Jim","The Blade; Toledo, Ohio","Feb 4, 2019","Toledo, Ohio",A.1,MAIN,https://www.proquest.com/newspapers/ohio-lawmakers-return-wednesday-133rd-general/docview/2186950450/se-2?accountid=13360,OH
13358,gas_tax,Slipping through the cracks,"McGurk, Margaret A","Cincinnati Enquirer; Cincinnati, Ohio","Sep 14, 2008","Cincinnati, Ohio",,Editorial,https://www.proquest.com/newspapers/slipping-through-cracks/docview/237603065/se-2?accountid=13360,OH
13378,gas_tax,READERS' FORUM: [City Final Edition],,"The Blade; Toledo, Ohio","Jun 4, 2007","Toledo, Ohio",,Pages of Opinion,https://www.proquest.com/newspapers/readers-forum/docview/380604274/se-2?accountid=13360,OH
13583,gas_tax,"Privatizing infrastructure to fix it: Plan would entice state, local governments to sell public facilities","Laris, Michael","Dayton Daily News; Dayton, Ohio","Jun 4, 2017","Dayton, Ohio",Wapo.4,Washington Post National Weekly,https://www.proquest.com/newspapers/privatizing-infrastructure-fix/docview/1905434288/se-2?accountid=13360,OH
13626,gas_tax,STATE-BY-STATE,News across the USA,"Dayton Daily News; Dayton, Ohio","Sep 1, 2016","Dayton, Ohio",Z.4,USA Today,https://www.proquest.com/newspapers/state/docview/1815685209/se-2?accountid=13360,OH
13703,gas_tax,Turning point,,"Cincinnati Enquirer; Cincinnati, Ohio","Nov 17, 2002","Cincinnati, Ohio",,Forum,https://www.proquest.com/newspapers/turning-point/docview/237333554/se-2?accountid=13360,OH
14243,net_metering,Wind power getting brisk,"Boyer, Mike","Cincinnati Enquirer; Cincinnati, Ohio","Aug 11, 2008","Cincinnati, Ohio",,News,https://www.proquest.com/newspapers/wind-power-getting-brisk/docview/237611092/se-2?accountid=13360,OH
14596,net_metering,"Like the sun itself, use of solar is rising: Installation of system that provides cheap electricity largely by covered tax breaks, other incentives","Hoffer, ByAudrey; Special to The Washington Post","Dayton Daily News; Dayton, Ohio","Mar 13, 2017","Dayton, Ohio",SB.2,Personal Finance Extra,https://www.proquest.com/newspapers/like-sun-itself-use-solar-is-rising/docview/1876341405/se-2?accountid=13360,OH
14749,net_metering,Solar powered,"Votaw, Emily","Daily Record; Wooster, Ohio","Jan 5, 2016","Wooster, Ohio",8,,https://www.proquest.com/newspapers/solar-powered/docview/1753408227/se-2?accountid=13360,OH
14878,net_metering,"Sylvania to explore 'green energy' sources; Meeting tonight to brainstorm on wind, solar, other options: [City Final Edition]","Henry, Tom","The Blade; Toledo, Ohio","Aug 21, 2006","Toledo, Ohio",,,https://www.proquest.com/newspapers/sylvania-explore-green-energy-sources-meeting/docview/380213082/se-2?accountid=13360,OH
14954,net_metering,"Urban or suburban, it's all about going green; Some residents fight path to city centers","Eisen, Matthew","The Blade; Toledo, Ohio","Aug 11, 2008","Toledo, Ohio",A.1,,https://www.proquest.com/newspapers/urban-suburban-all-about-going-green-some/docview/380772103/se-2?accountid=13360,OH
15024,RPS,Slow wind,"Hill, Todd","News Journal; Mansfield, Ohio","Apr 6, 2014","Mansfield, Ohio",,Local News,https://www.proquest.com/newspapers/slow-wind/docview/1512861324/se-2?accountid=13360,OH
15025,RPS,Delaying energy mandate a step in the right direction,,"Cincinnati Enquirer; Cincinnati, Ohio","May 25, 2014","Cincinnati, Ohio",2,F,https://www.proquest.com/newspapers/delaying-energy-mandate-step-right-direction/docview/1528259515/se-2?accountid=13360,OH
