previous_index,Keyword,Title,Author,Publication_title,Publication_date,Place_of_publication,First_page,Section,Document_URL,State
10959,gas_tax,House Minority Leader Kurt Daudt armed with middle-class 'litmus test',"Belden, Doug","Saint Paul Pioneer Press; Saint Paul, Minn.","Dec 29, 2012","Saint Paul, Minn.",,Legislature,https://www.proquest.com/newspapers/house-minority-leader-kurt-daudt-armed-with/docview/1265623709/se-2?accountid=13360,MN
11007,gas_tax,"Roads, judiciary bills pass House","Marohn, Kirsti","St. Cloud Times; St. Cloud, Minn.","Apr 29, 2003","St. Cloud, Minn.",,Local;State,https://www.proquest.com/newspapers/roads-judiciary-bills-pass-house/docview/378444384/se-2?accountid=13360,MN
11024,gas_tax,Legislative preview: what to expect from the 2015 session,"Bierschbach, Briana","MinnPost.com; Minneapolis, Minn.","Jan 5, 2015","Minneapolis, Minn.",,News,https://www.proquest.com/newspapers/legislative-preview-what-expect-2015-session/docview/1642137436/se-2?accountid=13360,MN
11043,gas_tax,House vote sets up clash over education funds: It passed a budget measure that looks little like the Senate proposal.,"Coolican, J Patrick; TOREY VAN OOT","Star Tribune; Minneapolis, Minn.","Apr 24, 2019","Minneapolis, Minn.",B.2,NEWS,https://www.proquest.com/newspapers/house-vote-sets-up-clash-over-education-funds/docview/2213545794/se-2?accountid=13360,MN
11078,gas_tax,strong start projected for 2006,"King Banaian; MacDonald, Rich","St. Cloud Times; St. Cloud, Minn.","Jan 1, 2006","St. Cloud, Minn.",,ROI,https://www.proquest.com/newspapers/strong-start-projected-2006/docview/378488925/se-2?accountid=13360,MN
11098,gas_tax,House Republicans to the Twin Cities: It's not about you,"Bierschbach, Briana","MinnPost.com; Minneapolis, Minn.","Nov 6, 2014","Minneapolis, Minn.",,News,https://www.proquest.com/newspapers/house-republicans-twin-cities-not-about-you/docview/1621083842/se-2?accountid=13360,MN
11122,gas_tax,New roads and rails in conservative Utah: [METRO Edition],"Berg, Steve; Staff Writer 1 1  Staff Writer 
","Star Tribune; Minneapolis, Minn.","Feb 8, 2002","Minneapolis, Minn.",,NEWS,https://www.proquest.com/newspapers/new-roads-rails-conservative-utah/docview/427468710/se-2?accountid=13360,MN
11140,gas_tax,Vroooom: Snowmobiles making a (relatively) quiet comeback: [METRO Edition],"Schara, Ron; Staff Writer 1 1  Staff Writer 
","Star Tribune; Minneapolis, Minn.","Nov 21, 1993","Minneapolis, Minn.",,SPORTS,https://www.proquest.com/newspapers/vroooom-snowmobiles-making-relatively-quiet/docview/418544677/se-2?accountid=13360,MN
11154,gas_tax,"States in a jam on transportation funds: Minnesota has 60 percent of what it needs for roads, bridges, transit.",,"Star Tribune; Minneapolis, Minn.","Jan 11, 2014","Minneapolis, Minn.",A.6,NEWS,https://www.proquest.com/newspapers/states-jam-on-transportation-funds/docview/1476943646/se-2?accountid=13360,MN
11158,gas_tax,Minnesota lawmakers pass deadline with loose ends hanging,"Stassen-Berger, Rachel E","Saint Paul Pioneer Press; Saint Paul, Minn.","May 18, 2015","Saint Paul, Minn.",,Breaking,https://www.proquest.com/newspapers/minnesota-lawmakers-pass-deadline-with-loose-ends/docview/1681511888/se-2?accountid=13360,MN
11203,gas_tax,Readers Write,Anonymous,"Star Tribune; Minneapolis, Minn.","Feb 15, 2008","Minneapolis, Minn.",A.16,NEWS,https://www.proquest.com/newspapers/readers-write/docview/427947844/se-2?accountid=13360,MN
11206,gas_tax,Why the GOP wants to cut Minnesota’s environmental spending,"Orenstein, Walker","MinnPost.com; Minneapolis, Minn.","Apr 18, 2019","Minneapolis, Minn.",,Environment,https://www.proquest.com/newspapers/why-gop-wants-cut-minnesota-s-environmental/docview/2211483545/se-2?accountid=13360,MN
11237,gas_tax,"CAPITOL SCORECARD 2015 LEGISLATIVE SESSION: Divided Legislature, mixed results","Coolican, J Patrick; Simons, Abby; Condon, Patrick; Lopez, Ricardo","Star Tribune; Minneapolis, Minn.","May 24, 2015","Minneapolis, Minn.",B.6,NEWS,https://www.proquest.com/newspapers/capitol-scorecard-2015-legislative-session/docview/1683164800/se-2?accountid=13360,MN
11252,gas_tax,"Speed limits on main highways rise July 1 // In a move that was both lauded as a step forward and lamented as dangerous, the governor reversed his position and signed off on an increase in speeds on interstates and divided highways.: [METRO Edition]","Whereatt, Robert; Staff Writer 1 1  Staff Writer 
","Star Tribune; Minneapolis, Minn.","Jun 4, 1997","Minneapolis, Minn.",,NEWS,https://www.proquest.com/newspapers/speed-limits-on-main-highways-rise-july-1-move/docview/426854711/se-2?accountid=13360,MN
11262,gas_tax,The four big takeaways from Gov. Mark Dayton's 2016 State of the State address,"Bierschbach, Briana","MinnPost.com; Minneapolis, Minn.","Mar 10, 2016","Minneapolis, Minn.",,News,https://www.proquest.com/newspapers/four-big-takeaways-gov-mark-daytons-2016-state/docview/1772377080/se-2?accountid=13360,MN
11282,gas_tax,"Transportation spending: Will business be on the ride?: Commissioner speaks the language, but higher taxes will be one of his tougher sales.","Sturdevant, Lori","Star Tribune; Minneapolis, Minn.","Jul 7, 2013","Minneapolis, Minn.",OP.1,NEWS,https://www.proquest.com/newspapers/transportation-spending-will-business-be-on-ride/docview/1398510656/se-2?accountid=13360,MN
11296,gas_tax,MTC is paying more attention to bottom line // Board wants bus riders to dig deeper starting in fall: [METRO Edition],"Blake, Laurie; Staff Writer 1 1  Staff Writer 
","Star Tribune; Minneapolis, Minn.","Aug 13, 1993","Minneapolis, Minn.",,NEWS,https://www.proquest.com/newspapers/mtc-is-paying-more-attention-bottom-line-board/docview/418369400/se-2?accountid=13360,MN
11329,gas_tax,READERS WRITE Simply can't accept light rail here,,"Star Tribune; Minneapolis, Minn.","Apr 23, 2019","Minneapolis, Minn.",A.8,NEWS,https://www.proquest.com/newspapers/readers-write-simply-cant-accept-light-rail-here/docview/2212937728/se-2?accountid=13360,MN
11362,gas_tax,From veto threats to MinnesotaCare: where things stand on the last day of the 2015 legislative session,"Bierschbach, Briana","MinnPost.com; Minneapolis, Minn.","May 18, 2015","Minneapolis, Minn.",,News,https://www.proquest.com/newspapers/veto-threats-minnesotacare-where-things-stand-on/docview/1681448832/se-2?accountid=13360,MN
11504,gas_tax,"Africa, Asia need U.S. aid, says World Bank president: [METRO Edition]","Neal St. Anthony; Staff Writer 1 1  Staff Writer 
","Star Tribune; Minneapolis, Minn.","Oct 12, 1989","Minneapolis, Minn.",,MARKETPLACE,https://www.proquest.com/newspapers/africa-asia-need-u-s-aid-says-world-bank/docview/418070990/se-2?accountid=13360,MN
11535,gas_tax,Kerry in the Senate: More investigator than legislator: [METRO Edition],"Diaz, Kevin; Hotakainen, Rob; Staff Writers 1 1  Staff Writers 
","Star Tribune; Minneapolis, Minn.","Oct 3, 2004","Minneapolis, Minn.",,NEWS,https://www.proquest.com/newspapers/kerry-senate-more-investigator-than-legislator/docview/427665733/se-2?accountid=13360,MN
11537,gas_tax,STREETSCAPES | An avenue for change: A couple of picturesque residential blocks along Milwaukee Avenue could be the key to funding the upkeep of local roads.,"Fisher, Thomas","Star Tribune; Minneapolis, Minn.","Dec 6, 2014","Minneapolis, Minn.",E.1,VARIETY,https://www.proquest.com/newspapers/streetscapes-avenue-change/docview/1634607399/se-2?accountid=13360,MN
11568,gas_tax,More effective policies needed to avoid carbon pollution impacts in Minnesota and beyond,"Herbers, Jacob","MinnPost.com; Minneapolis, Minn.","Jan 21, 2019","Minneapolis, Minn.",,Perspectives,https://www.proquest.com/newspapers/more-effective-policies-needed-avoid-carbon/docview/2169488542/se-2?accountid=13360,MN
11585,gas_tax,Vote on Difference Makers nominees,"Krebs, Randy","St. Cloud Times; St. Cloud, Minn.","Dec 9, 2008","St. Cloud, Minn.",,Opinion,https://www.proquest.com/newspapers/vote-on-difference-makers-nominees/docview/378550456/se-2?accountid=13360,MN
11595,gas_tax,"Pawlenty's plan borrows big for bridges, roads: The governor called it a historic step, but DFLers are calling it irresponsible.","Lopez, Patricia","Star Tribune; Minneapolis, Minn.","Jan 15, 2008","Minneapolis, Minn.",A.1,NEWS,https://www.proquest.com/newspapers/pawlentys-plan-borrows-big-bridges-roads/docview/427941096/se-2?accountid=13360,MN
11614,gas_tax,Pessimism on economy pervades Legislature: [METRO Edition],"Wilson, Betty; Staff Writer 1 1  Staff Writer 
","Star Tribune; Minneapolis, Minn.","Mar 19, 1989","Minneapolis, Minn.",,NEWS,https://www.proquest.com/newspapers/pessimism-on-economy-pervades-legislature/docview/418008813/se-2?accountid=13360,MN
11620,gas_tax,Candidates for governor play money game in debate: [METRO Edition],"deFiebre, Conrad; Staff Writer 1 1  Staff Writer 
","Star Tribune; Minneapolis, Minn.","Aug 1, 2002","Minneapolis, Minn.",,NEWS,https://www.proquest.com/newspapers/candidates-governor-play-money-game-debate/docview/427510118/se-2?accountid=13360,MN
11632,gas_tax,READERS WRITE A task list for the anniversary of the Sandy Hook massacre,,"Star Tribune; Minneapolis, Minn.","Dec 14, 2018","Minneapolis, Minn.",A.8,NEWS,https://www.proquest.com/newspapers/readers-write-task-list-anniversary-sandy-hook/docview/2156216168/se-2?accountid=13360,MN
11649,gas_tax,READERS WRITE Modern energy will be 'both/and',,"Star Tribune; Minneapolis, Minn.","Jan 21, 2020","Minneapolis, Minn.",A.8,NEWS,https://www.proquest.com/newspapers/readers-write-modern-energy-will-be-both/docview/2342763812/se-2?accountid=13360,MN
11684,gas_tax,Businesses await midyear expansion,"King Banaian; MacDonald, Rich","St. Cloud Times; St. Cloud, Minn.","Apr 1, 2008","St. Cloud, Minn.",,ROI,https://www.proquest.com/newspapers/businesses-await-midyear-expansion/docview/378555732/se-2?accountid=13360,MN
11743,gas_tax,They're out! Stadium session in review,"Schumacher, Lawrence","St. Cloud Times; St. Cloud, Minn.","May 27, 2006","St. Cloud, Minn.",,World/Nation,https://www.proquest.com/newspapers/theyre-out-stadium-session-review/docview/378508404/se-2?accountid=13360,MN
11744,gas_tax,Prepared remarks: Gov. Mark Dayton's State of the State,,"Saint Paul Pioneer Press; Saint Paul, Minn.","Apr 29, 2014","Saint Paul, Minn.",,Politics,https://www.proquest.com/newspapers/prepared-remarks-gov-mark-daytons-state/docview/1520175431/se-2?accountid=13360,MN
11753,gas_tax,St. Joseph council hopefuls have visions for city's growth,"Halena, Sue","St. Cloud Times; St. Cloud, Minn.","Oct 15, 2004","St. Cloud, Minn.",,Local;State,https://www.proquest.com/newspapers/st-joseph-council-hopefuls-have-visions-citys/docview/378469455/se-2?accountid=13360,MN
11772,gas_tax,Meet Tim Walz’s administration: those who will run MN’s government,,"Saint Paul Pioneer Press; Saint Paul, Minn.","Jan 6, 2019","Saint Paul, Minn.",,News,https://www.proquest.com/newspapers/meet-tim-walz-s-administration-those-who-will-run/docview/2163707244/se-2?accountid=13360,MN
11826,gas_tax,It’s official: St. Paul streets are worse than Minneapolis and fading fast,"Melo, Frederick","Saint Paul Pioneer Press; Saint Paul, Minn.","Aug 6, 2019","Saint Paul, Minn.",,News,https://www.proquest.com/newspapers/s-official-st-paul-streets-are-worse-than/docview/2268831199/se-2?accountid=13360,MN
11854,gas_tax,"Increase passes for fishing license, snowmobile fees: [METRO Edition]","Smith, Dane; Staff Writer 1 1  Staff Writer 
","Star Tribune; Minneapolis, Minn.","May 18, 1997","Minneapolis, Minn.",,NEWS,https://www.proquest.com/newspapers/increase-passes-fishing-license-snowmobile-fees/docview/426830592/se-2?accountid=13360,MN
11878,gas_tax,"Congress to tackle highways, education","Davis, Susan","St. Cloud Times; St. Cloud, Minn.","Jul 5, 2015","St. Cloud, Minn.",3,B,https://www.proquest.com/newspapers/congress-tackle-highways-education/docview/1693522430/se-2?accountid=13360,MN
11934,gas_tax,Readers' views: Listen to the people; protect wolves!,Krebs; Randy,"St. Cloud Times; St. Cloud, Minn.","Mar 20, 2015","St. Cloud, Minn.",7,A,https://www.proquest.com/newspapers/readers-views/docview/1664794210/se-2?accountid=13360,MN
11981,gas_tax,"Yea to fewer trips; Nay to ice anglers, Fest gripes","Krebs, Randy","St. Cloud Times; St. Cloud, Minn.","Feb 24, 2007","St. Cloud, Minn.",,Opinion,https://www.proquest.com/newspapers/yea-fewer-trips-nay-ice-anglers-fest-gripes/docview/378534395/se-2?accountid=13360,MN
12044,gas_tax,U.S. House / Fourth district: [COMMUNITY ZONE 4 Edition],,"Star Tribune; Minneapolis, Minn.","Nov 1, 1990","Minneapolis, Minn.",,NEWS,https://www.proquest.com/newspapers/u-s-house-fourth-district/docview/418250214/se-2?accountid=13360,MN
12077,gas_tax,voices,Anonymous,"Star Tribune; Minneapolis, Minn.","Mar 12, 2008","Minneapolis, Minn.",AA.2,NEWS,https://www.proquest.com/newspapers/voices/docview/427954588/se-2?accountid=13360,MN
12085,gas_tax,"Transportation bill needs reinvention: Oberstar, Klobuchar give state sway on crucial bill.",Anonymous,"Star Tribune; Minneapolis, Minn.","May 16, 2009","Minneapolis, Minn.",A.10,NEWS,https://www.proquest.com/newspapers/transportation-bill-needs-reinvention/docview/428042074/se-2?accountid=13360,MN
12179,gas_tax,Democrats add millionaire tax to jobs bill,"Lightman, David; Clark, Lesley","Saint Paul Pioneer Press; Saint Paul, Minn.","Oct 4, 2011","Saint Paul, Minn.",,National,https://www.proquest.com/newspapers/democrats-add-millionaire-tax-jobs-bill/docview/896387389/se-2?accountid=13360,MN
12237,gas_tax,main event: [METRO Edition],"Wascoe, Dan, Jr; Staff Writer 1 1  Staff Writer 
","Star Tribune; Minneapolis, Minn.","Mar 14, 1999","Minneapolis, Minn.",,NEWS,https://www.proquest.com/newspapers/main-event/docview/427111296/se-2?accountid=13360,MN
12340,gas_tax,VOTER'S GUIDE ; STATE REPRESENTATIVE; DISTRICT 57B; Incumbent is Denny McNamara.: [METRO Edition],,"Star Tribune; Minneapolis, Minn.","Oct 28, 2004","Minneapolis, Minn.",,SPECIAL,https://www.proquest.com/newspapers/voters-guide-state-representative-district-57b/docview/427656623/se-2?accountid=13360,MN
12354,gas_tax,"Drivers ease up on the odometer: After decades of logging ever more miles, Minnesotans are putting the pedal to the metal less frequently, for a mix of reasons.","McAuliffe, Bill","Star Tribune; Minneapolis, Minn.","Jan 24, 2008","Minneapolis, Minn.",A.1,NEWS,https://www.proquest.com/newspapers/drivers-ease-up-on-odometer/docview/427938692/se-2?accountid=13360,MN
12442,gas_tax,Taxes as seen from a different bracket: [METRO Edition],"Sturdevant, Lori; Staff Writer 1 1  Staff Writer 
","Star Tribune; Minneapolis, Minn.","Apr 27, 2003","Minneapolis, Minn.",,NEWS,https://www.proquest.com/newspapers/taxes-as-seen-different-bracket/docview/427549785/se-2?accountid=13360,MN
12459,gas_tax,Brian Riedl: Where your taxes will go in 2011,"Riedl, Brian","Saint Paul Pioneer Press; Saint Paul, Minn.","Apr 16, 2011","Saint Paul, Minn.",,Opinion,https://www.proquest.com/newspapers/brian-riedl-where-your-taxes-will-go-2011/docview/862182590/se-2?accountid=13360,MN
12504,gas_tax,voices,Anonymous,"Star Tribune; Minneapolis, Minn.","Jun 18, 2008","Minneapolis, Minn.",AA.3,NEWS,https://www.proquest.com/newspapers/voices/docview/427972929/se-2?accountid=13360,MN
12608,gas_tax,Letters: Quit kicking the can down the crumbling road,,"Saint Paul Pioneer Press; Saint Paul, Minn.","Aug 17, 2019","Saint Paul, Minn.",,Opinion,https://www.proquest.com/newspapers/letters-quit-kicking-can-down-crumbling-road/docview/2274559895/se-2?accountid=13360,MN
12694,gas_tax,"Proposal would give chunk of rebate to transit Senate DFLers want to divert some of the state surplus, while Ventura, Republicans want to give it back.: [METRO Edition]","Whereatt, Robert; Staff Writer 1 1  Staff Writer 
","Star Tribune; Minneapolis, Minn.","Feb 21, 2001","Minneapolis, Minn.",,NEWS,https://www.proquest.com/newspapers/proposal-would-give-chunk-rebate-transit-senate/docview/427365613/se-2?accountid=13360,MN
12710,gas_tax,"In January, in Minnesota",,"Saint Paul Pioneer Press; Saint Paul, Minn.","Jan 7, 2014","Saint Paul, Minn.",,Letters,https://www.proquest.com/newspapers/january-minnesota/docview/1475170436/se-2?accountid=13360,MN
12726,gas_tax,Obama seeks investment for infrastructure: Draft fleshes out his plan from the State of the Union.,"Schwartz, John","Star Tribune; Minneapolis, Minn.","Feb 21, 2013","Minneapolis, Minn.",A.3,NEWS,https://www.proquest.com/newspapers/obama-seeks-investment-infrastructure/docview/1418265860/se-2?accountid=13360,MN
12743,gas_tax,Pandering on gas prices is sickening,"Shuster, Dave","St. Cloud Times; St. Cloud, Minn.","Jul 6, 2008","St. Cloud, Minn.",,Opinion,https://www.proquest.com/newspapers/pandering-on-gas-prices-is-sickening/docview/378570157/se-2?accountid=13360,MN
12801,gas_tax,Road bill has $1.9 billion for state: [METRO Edition],"Hamburger, Tom; Staff Writer 1 1  Staff Writer 
","Star Tribune; Minneapolis, Minn.","Nov 27, 1991","Minneapolis, Minn.",,NEWS,https://www.proquest.com/newspapers/road-bill-has-1-9-billion-state/docview/418334472/se-2?accountid=13360,MN
12818,gas_tax,"GOP HOLDS ONTO HOUSE: Outcome will have major impact on education, transportation, criminal justice","Coolican, J Patrick","Star Tribune; Minneapolis, Minn.","Nov 9, 2016","Minneapolis, Minn.",B.1,NEWS,https://www.proquest.com/newspapers/gop-holds-onto-house/docview/1840576151/se-2?accountid=13360,MN
12890,gas_tax,Businesses reckon with GOP losses: Initiatives opposed by many in business community are within reach for state Dems.,"Montemayor, Stephen","Star Tribune; Minneapolis, Minn.","Nov 18, 2018","Minneapolis, Minn.",B.1,NEWS,https://www.proquest.com/newspapers/businesses-reckon-with-gop-losses/docview/2177334973/se-2?accountid=13360,MN
12892,gas_tax,Special session grinds its way into weekend,JESSIE VAN BERKEL,"Star Tribune; Minneapolis, Minn.","May 25, 2019","Minneapolis, Minn.",A.1,NEWS,https://www.proquest.com/newspapers/special-session-grinds-way-into-weekend/docview/2231613130/se-2?accountid=13360,MN
12896,gas_tax,"State aid for Mille Lacs is unlikely: For Dayton, yet another frustrating deadlock with legislative leaders.","Condon, Patrick; Coolican, J Patrick","Star Tribune; Minneapolis, Minn.","Aug 14, 2015","Minneapolis, Minn.",A.1,NEWS,https://www.proquest.com/newspapers/state-aid-mille-lacs-is-unlikely/docview/1708982512/se-2?accountid=13360,MN
12939,gas_tax,"A wrinkle in the workforce: We tend to think of the states population as consistently growing, but heres the catch (and what thought leaders say we should do about it).","Sturdevant, Lori","Star Tribune; Minneapolis, Minn.","Dec 28, 2014","Minneapolis, Minn.",OP.1,NEWS,https://www.proquest.com/newspapers/wrinkle-workforce/docview/1640769029/se-2?accountid=13360,MN
12961,gas_tax,Homes parade parent group a big GOP donor,"Coolican, J Patrick","Star Tribune; Minneapolis, Minn.","Oct 11, 2016","Minneapolis, Minn.",A.1,NEWS,https://www.proquest.com/newspapers/homes-parade-parent-group-big-gop-donor/docview/1844749611/se-2?accountid=13360,MN
12967,gas_tax,"From farm to House to Summit Avenue?: The speaker says her experience, skills - and gender - give her what it takes to win.","Stassen-Berger, Rachel E","Star Tribune; Minneapolis, Minn.","Apr 18, 2010","Minneapolis, Minn.",A.1,NEWS,https://www.proquest.com/newspapers/farm-house-summit-avenue/docview/428098383/se-2?accountid=13360,MN
12982,gas_tax,"Mark Dayton, Jeff Johnson define differences in Duluth debate","Salisbury, Bill","Saint Paul Pioneer Press; Saint Paul, Minn.","Oct 13, 2014","Saint Paul, Minn.",,Breaking,https://www.proquest.com/newspapers/mark-dayton-jeff-johnson-define-differences/docview/1612326791/se-2?accountid=13360,MN
12993,gas_tax,Letters from readers: [METRO Edition],,"Star Tribune; Minneapolis, Minn.","Mar 28, 2002","Minneapolis, Minn.",,NEWS,https://www.proquest.com/newspapers/letters-readers/docview/427474129/se-2?accountid=13360,MN
12996,gas_tax,Readers Write,Anonymous,"Star Tribune; Minneapolis, Minn.","Aug 17, 2008","Minneapolis, Minn.",OP.4,NEWS,https://www.proquest.com/newspapers/readers-write/docview/427985614/se-2?accountid=13360,MN
13014,gas_tax,"Quist, Clark earn primary endorsement: Candidates stand out in First, Eighth district races.",,"Star Tribune; Minneapolis, Minn.","Aug 5, 2012","Minneapolis, Minn.",OP.2,NEWS,https://www.proquest.com/newspapers/quist-clark-earn-primary-endorsement/docview/1031211850/se-2?accountid=13360,MN
13039,gas_tax,Readers Write,Anonymous,"Star Tribune; Minneapolis, Minn.","Nov 9, 2008","Minneapolis, Minn.",OP.6,NEWS,https://www.proquest.com/newspapers/readers-write/docview/428004097/se-2?accountid=13360,MN
13040,gas_tax,Reality check: Gas costs $9 per gallon across the pond,"Battle, Roxane","MinnPost.com; Minneapolis, Minn.","Aug 11, 2008","Minneapolis, Minn.",,News,https://www.proquest.com/newspapers/reality-check-gas-costs-9-per-gallon-across-pond/docview/992823009/se-2?accountid=13360,MN
13086,gas_tax,Letters from readers: [METRO Edition 2],,"Star Tribune; Minneapolis, Minn.","Feb 26, 2002","Minneapolis, Minn.",,NEWS,https://www.proquest.com/newspapers/letters-readers/docview/427466749/se-2?accountid=13360,MN
13102,gas_tax,Letters from readers: [METRO Edition 1],,"Star Tribune; Minneapolis, Minn.","Feb 3, 2002","Minneapolis, Minn.",,NEWS,https://www.proquest.com/newspapers/letters-readers/docview/427469342/se-2?accountid=13360,MN
13111,gas_tax,READERS WRITE How NEA grants really work,,"Star Tribune; Minneapolis, Minn.","Mar 23, 2017","Minneapolis, Minn.",A.12,NEWS,https://www.proquest.com/newspapers/readers-write-how-nea-grants-really-work/docview/1880201548/se-2?accountid=13360,MN
13148,gas_tax,Minnesota ramps up plans for driverless vehicles,TRIBUNE CONTENT AGENCY,"St. Cloud Times; St. Cloud, Minn.","Jul 31, 2017","St. Cloud, Minn.",A.8,News,https://www.proquest.com/newspapers/minnesota-ramps-up-plans-driverless-vehicles/docview/1924495090/se-2?accountid=13360,MN
13160,gas_tax,Letters from readers: [METRO Edition],,"Star Tribune; Minneapolis, Minn.","Apr 1, 2005","Minneapolis, Minn.",,NEWS,https://www.proquest.com/newspapers/letters-readers/docview/427709791/se-2?accountid=13360,MN
13167,gas_tax,"Dayton sets final line on taxes, spending: Governor says states fiscal stability will be part of his legacy.","JESSIE VAN BERKEL; Coolican, J Patrick","Star Tribune; Minneapolis, Minn.","Mar 15, 2018","Minneapolis, Minn.",A.1,NEWS,https://www.proquest.com/newspapers/dayton-sets-final-line-on-taxes-spending/docview/2014543993/se-2?accountid=13360,MN
13175,gas_tax,Frenzied session ends with work left undone,"Condon, Patrick; Lopez, Ricardo","Star Tribune; Minneapolis, Minn.","May 19, 2015","Minneapolis, Minn.",A.1,NEWS,https://www.proquest.com/newspapers/frenzied-session-ends-with-work-left-undone/docview/1682264097/se-2?accountid=13360,MN
13180,gas_tax,Legislature puts lottery on November ballot: [METRO Edition],"Wilson, Betty; Staff Writer 1 1  Staff Writer 
","Star Tribune; Minneapolis, Minn.","Apr 21, 1988","Minneapolis, Minn.",,NEWS,https://www.proquest.com/newspapers/legislature-puts-lottery-on-november-ballot/docview/417897981/se-2?accountid=13360,MN
13191,gas_tax,READERS WRITE Time to pay to fix our ailing roads,,"Star Tribune; Minneapolis, Minn.","May 8, 2019","Minneapolis, Minn.",A..,NEWS,https://www.proquest.com/newspapers/readers-write-time-pay-fix-our-ailing-roads/docview/2221498373/se-2?accountid=13360,MN
13205,gas_tax,capitol report: THE SESSION SO FAR,"Brunswick, Mark; Doyle, Pat; Draper, Norman; Kaszuba, Mike; Lopez, Patricia; Staff Writers 1 1  Staff Writers 
","Star Tribune; Minneapolis, Minn.","Apr 13, 2008","Minneapolis, Minn.",A.10,NEWS,https://www.proquest.com/newspapers/capitol-report/docview/427961794/se-2?accountid=13360,MN
13212,gas_tax,READERS WRITE This road is unfit,,"Star Tribune; Minneapolis, Minn.","Mar 31, 2017","Minneapolis, Minn.",A.8,NEWS,https://www.proquest.com/newspapers/readers-write-this-road-is-unfit/docview/1882664917/se-2?accountid=13360,MN
13217,gas_tax,"Bush takes steps to curb price of gas ; Stockpiling is suspended, a clean-air rule is eased and a price- fixing inquiry is ordered.: [METRO Edition]","Rosen, James; Staff Writer 1 1  Staff Writer 
","Star Tribune; Minneapolis, Minn.","Apr 26, 2006","Minneapolis, Minn.",,NEWS,https://www.proquest.com/newspapers/bush-takes-steps-curb-price-gas-stockpiling-is/docview/427791306/se-2?accountid=13360,MN
13254,gas_tax,Letters from readers: [METRO Edition],,"Star Tribune; Minneapolis, Minn.","Jul 8, 2002","Minneapolis, Minn.",,NEWS,https://www.proquest.com/newspapers/letters-readers/docview/427496076/se-2?accountid=13360,MN
13256,gas_tax,READERS WRITE Still the best drive in America?,,"Star Tribune; Minneapolis, Minn.","Jul 10, 2015","Minneapolis, Minn.",A.8,NEWS,https://www.proquest.com/newspapers/readers-write-still-best-drive-america/docview/1695283523/se-2?accountid=13360,MN
13259,gas_tax,READERS WRITE An honorable emissary in Cuba,,"Star Tribune; Minneapolis, Minn.","May 16, 2015","Minneapolis, Minn.",A.6,NEWS,https://www.proquest.com/newspapers/readers-write-honorable-emissary-cuba/docview/1681367706/se-2?accountid=13360,MN
13262,gas_tax,Should the role of political party chairmen end at the steps of the Capitol?,"Grow, Doug","MinnPost.com; Minneapolis, Minn.","Mar 3, 2011","Minneapolis, Minn.",,News,https://www.proquest.com/newspapers/should-role-political-party-chairmen-end-at-steps/docview/992854144/se-2?accountid=13360,MN
13270,gas_tax,"DFL SWEEPS STATE: WALZ, KLOBUCHAR, SMITH, ELLISON PREVAIL ; GOVERNOR","Coolican, J Patrick","Star Tribune; Minneapolis, Minn.","Nov 7, 2018","Minneapolis, Minn.",A.1,NEWS,https://www.proquest.com/newspapers/dfl-sweeps-state/docview/2130604993/se-2?accountid=13360,MN
13284,gas_tax,LETTERS FROM READERS: [METRO Edition],,"Star Tribune; Minneapolis, Minn.","May 15, 2005","Minneapolis, Minn.",,NEWS,https://www.proquest.com/newspapers/letters-readers/docview/427712536/se-2?accountid=13360,MN
13295,gas_tax,"READERS WRITE Too little transparency, too late",,"Star Tribune; Minneapolis, Minn.","May 21, 2015","Minneapolis, Minn.",A.10,NEWS,https://www.proquest.com/newspapers/readers-write-too-little-transparency-late/docview/1702156964/se-2?accountid=13360,MN
13297,gas_tax,State revises ski pass system,"Atherton, Eric","St. Cloud Times; St. Cloud, Minn.","Dec 22, 1999","St. Cloud, Minn.",,RECREATION,https://www.proquest.com/newspapers/state-revises-ski-pass-system/docview/912188818/se-2?accountid=13360,MN
13320,gas_tax,STATE OF THE STATE ; Pawlenty touts 'innovative spirit'; The governor's State of the State speech praised accomplishments and called for more innovation.: [METRO Edition],"Smith, Dane; Staff Writer 1 1  Staff Writer 
","Star Tribune; Minneapolis, Minn.","Mar 10, 2006","Minneapolis, Minn.",,NEWS,https://www.proquest.com/newspapers/state-pawlenty-touts-innovative-spirit-governors/docview/427780120/se-2?accountid=13360,MN
13328,gas_tax,Dayton signs deal calling Legislature into special session. What happens now?,"Bierschbach, Briana","MinnPost.com; Minneapolis, Minn.","May 23, 2017","Minneapolis, Minn.",,Politics & Policy,https://www.proquest.com/newspapers/dayton-signs-deal-calling-legislature-into/docview/2166842481/se-2?accountid=13360,MN
13373,gas_tax,Mushers sue to stop North Shore project // Snowmobilers consider themselves target of dog sledders' suit: [METRO Edition],"Rebuffoni, Dean; Oakes, Larry; Staff Writers 1 1  Staff Writers 
","Star Tribune; Minneapolis, Minn.","Aug 27, 1995","Minneapolis, Minn.",,NEWS,https://www.proquest.com/newspapers/mushers-sue-stop-north-shore-project-snowmobilers/docview/418669923/se-2?accountid=13360,MN
13407,gas_tax,MnDOT braces for driverless future,"Roper, Eric","Star Tribune; Minneapolis, Minn.","Jul 30, 2017","Minneapolis, Minn.",A.1,NEWS,https://www.proquest.com/newspapers/mndot-braces-driverless-future/docview/1925553579/se-2?accountid=13360,MN
