previous_index,Keyword,Title,Author,Publication_title,Publication_date,Place_of_publication,First_page,Section,Document_URL,State
13830,gas_tax,Gwinnett Opinions: READERS RESPOND: [Home Edition],"BEVERLY AARONS, HEATHER WASHINGTON, JOEL GOOBICH, NATALIE FINK, DICK GELLNER, VERN HERR, KINNEY BACON, MIKE GOODMAN, TRISH ALBERT","The Atlanta Journal - Constitution; Atlanta, Ga.","Apr 20, 2005","Atlanta, Ga.",,Gwinnett News,https://www.proquest.com/newspapers/gwinnett-opinions-readers-respond/docview/337193595/se-2?accountid=13360,GA
13833,gas_tax,Saturday Talk: Education,"Contarino, J Keith; Jackson, Ann; Douglass, Donna; Johnson, Ronald; SAFIR, PAVITTAR; Cudnik, Bob; Montcalm, Birney A; Roth, Emanuel; Vajda, Peter; Burdges, Annette","The Atlanta Journal - Constitution; Atlanta, Ga.","Jun 7, 2008","Atlanta, Ga.",,@issue,https://www.proquest.com/newspapers/saturday-talk-education/docview/337500585/se-2?accountid=13360,GA
13838,gas_tax,Atlanta's bad air: A crisis top leaders won't touch Air: Area has driven into a dangerous corner,"Goldberg, David","The Atlanta Journal the Atlanta Constitution; Atlanta, Ga.","Mar 8, 1998","Atlanta, Ga.",,News,https://www.proquest.com/newspapers/atlantas-bad-air-crisis-top-leaders-wont-touch/docview/247558943/se-2?accountid=13360,GA
13844,gas_tax,"ATC FUTURE FORUMS Growth quickly junked '50s era plan The postwar vision for the area included lots of undeveloped land. Needless to say, that didn't last long.",Lucy Soto STAFF WRITER,"The Atlanta Journal the Atlanta Constitution; Atlanta, Ga.","Aug 18, 1997","Atlanta, Ga.",,BUSINESS HORIZON,https://www.proquest.com/newspapers/atc-future-forums-growth-quickly-junked-50s-era/docview/247548008/se-2?accountid=13360,GA
13848,gas_tax,THE 2007 GEORGIA LEGISLATURE: A user's guide: The major issues for this session: [Main Edition],"BRIAN FEAGANS, BRIDGET GUTIERREZ, JAMES SALZER, DAVID BENNETT, PAUL KAPLAN, WALTER WOODS, ANDY MILLER, STACY SHELTON, ARIEL HART, CARLOS CAMPOS","The Atlanta Journal - Constitution; Atlanta, Ga.","Jan 7, 2007","Atlanta, Ga.",,@issue,https://www.proquest.com/newspapers/2007-georgia-legislature-users-guide-major-issues/docview/337323388/se-2?accountid=13360,GA
13853,gas_tax,VOICE OF GWINNETT: Worthy of state attention: [Home Edition],"DEBORAH CHOSEWOOD, GARY VON BEHREN, STEVE RAMEY, RANDY COLLINS, ROBIN SCHMIDT, KATHLEEN POPE BINGAMAN, WES ALEXANDER, MINGHU SHEILA YAO, JAMES F. VAN VALKENBURG, GAIL FARRELL, ART SHELDON, MARLA CALDWELL, ROY MCCREARY, JOEL ARMISTEAD, GERALD NIDY","The Atlanta Journal - Constitution; Atlanta, Ga.","Jan 15, 2006","Atlanta, Ga.",,Gwinnett News,https://www.proquest.com/newspapers/voice-gwinnett-worthy-state-attention/docview/337268070/se-2?accountid=13360,GA
14150,net_metering,WE'RE ON THE HUNT FOR THE 'EXXONMOBIL OF SOLAR',"HERBKERSMAN, BILL","Savannah Morning News; Savannah, Ga.","May 11, 2009","Savannah, Ga.",A.7,CAUSES,https://www.proquest.com/newspapers/were-on-hunt-exxonmobil-solar/docview/382041725/se-2?accountid=13360,GA
14226,net_metering,Program to encourage rooftop solar in Georgia nears capacity,"Landers, Mary","Savannah Morning News; Savannah, Ga.","Jul 13, 2021","Savannah, Ga.",A.1,News,https://www.proquest.com/newspapers/program-encourage-rooftop-solar-georgia-nears/docview/2550609238/se-2?accountid=13360,GA
14437,net_metering,SOLARIZE PROGRAM MAKES POWER PLAY IN GEORGIA,"Landers, Mary","Savannah Morning News; Savannah, Ga.","Sep 6, 2015","Savannah, Ga.",A.1,LOCAL,https://www.proquest.com/newspapers/solarize-program-makes-power-play-georgia/docview/1714197774/se-2?accountid=13360,GA
14472,net_metering,HOME INNOVATIONS: New day for solar energy: [Home Edition],"Brister, Kathy","The Atlanta Journal the Atlanta Constitution; Atlanta, Ga.","Feb 10, 2001","Atlanta, Ga.",,Business,https://www.proquest.com/newspapers/home-innovations-new-day-solar-energy/docview/247173152/se-2?accountid=13360,GA
14586,net_metering,This election runoff affects your electric bill,"Landers, Mary; USA TODAY NETWORK","Savannah Morning News; Savannah, Ga.","Dec 31, 2020","Savannah, Ga.",A.1,Test,https://www.proquest.com/newspapers/this-election-runoff-affects-your-electric-bill/docview/2474192516/se-2?accountid=13360,GA
14607,net_metering,PSC runoff affects your electric bill,"Landers, Mary; USA TODAY NETWORK","Savannah Morning News; Savannah, Ga.","Dec 30, 2020","Savannah, Ga.",A.1,Test,https://www.proquest.com/newspapers/psc-runoff-affects-your-electric-bill/docview/2473722903/se-2?accountid=13360,GA
14636,net_metering,SOLAR ENERGY: Discounts offered to help 'solarize' DeKalb,"Grantham, Russell","The Atlanta Journal - Constitution; Atlanta, Ga.","Nov 28, 2016","Atlanta, Ga.",,NEWS,https://www.proquest.com/newspapers/solar-energy-discounts-offered-help-solarize/docview/1843752003/se-2?accountid=13360,GA
14639,net_metering,"SCIENCE WATCH A SUN-SPLASHED FUTURE In everything from fountains to lawn mowers, designers are finding creative ways to harness solar energy.: [Home Edition]","Hill, Raven","The Atlanta Journal the Atlanta Constitution; Atlanta, Ga.","Jun 20, 1999","Atlanta, Ga.",,Reader,https://www.proquest.com/newspapers/science-watch-sun-splashed-future-everything/docview/247162866/se-2?accountid=13360,GA
14677,net_metering,Program aims to make rooftop solar affordable,"Landers, Mary","Savannah Morning News; Savannah, Ga.","Jun 14, 2021","Savannah, Ga.",A.1,News,https://www.proquest.com/newspapers/program-aims-make-rooftop-solar-affordable/docview/2540473372/se-2?accountid=13360,GA
14679,net_metering,Solarize program aims to make rooftop solar affordable,"Landers, Mary","Savannah Morning News; Savannah, Ga.","Jun 16, 2021","Savannah, Ga.",A.3,News,https://www.proquest.com/newspapers/solarize-program-aims-make-rooftop-solar/docview/2541285590/se-2?accountid=13360,GA
14698,net_metering,GUEST COLUMN: Investing in our solar system,"Cuttino, Phyllis","The Atlanta Journal - Constitution; Atlanta, Ga.","Mar 25, 2015","Atlanta, Ga.",,News,https://www.proquest.com/newspapers/guest-column-investing-our-solar-system/docview/1665682909/se-2?accountid=13360,GA
15063,RPS,The Strike: A Special Opinion Section Another Voice Corporate Trends Learning to survive the good times,"Geewax, Marilyn","The Atlanta Constitution; Atlanta, Ga.","Aug 8, 1997","Atlanta, Ga.",,EDITORIAL,https://www.proquest.com/newspapers/strike-special-opinion-section-another-voice/docview/413629327/se-2?accountid=13360,GA
15076,RPS,"FedEx to buy Kinko's With cash deal, shipper follows UPS into retail: [Home Edition]","Hirschman, Dave","The Atlanta Journal - Constitution; Atlanta, Ga.","Dec 31, 2003","Atlanta, Ga.",,Business,https://www.proquest.com/newspapers/fedex-buy-kinkos-with-cash-deal-shipper-follows/docview/337008623/se-2?accountid=13360,GA
15214,RPS,DEMOCRATS SHOULD STOP TRYING TO MICROMANAGE WAR: [HOME Edition],,"Savannah Morning News; Savannah, Ga.","Mar 13, 2007","Savannah, Ga.",,OPINION,https://www.proquest.com/newspapers/democrats-should-stop-trying-micromanage-war/docview/381907442/se-2?accountid=13360,GA
