,index,link,keyword
9115,502,https://www.proquest.com/usnews/docview/428144260/abstract/755B2B3C797D4566PQ/503?accountid=13360,gas_tax
9116,503,https://www.proquest.com/usnews/docview/1999453788/abstract/755B2B3C797D4566PQ/504?accountid=13360,gas_tax
9117,504,https://www.proquest.com/usnews/docview/381985715/abstract/755B2B3C797D4566PQ/505?accountid=13360,gas_tax
9118,505,https://www.proquest.com/usnews/docview/259451204/abstract/755B2B3C797D4566PQ/506?accountid=13360,gas_tax
9119,506,https://www.proquest.com/usnews/docview/262648822/abstract/755B2B3C797D4566PQ/507?accountid=13360,gas_tax
9120,507,https://www.proquest.com/usnews/docview/262701139/abstract/755B2B3C797D4566PQ/508?accountid=13360,gas_tax
9121,508,https://www.proquest.com/usnews/docview/1895930697/abstract/755B2B3C797D4566PQ/509?accountid=13360,gas_tax
9122,509,https://www.proquest.com/usnews/docview/2513665653/abstract/755B2B3C797D4566PQ/510?accountid=13360,gas_tax
9123,510,https://www.proquest.com/usnews/docview/405776050/abstract/755B2B3C797D4566PQ/511?accountid=13360,gas_tax
9124,511,https://www.proquest.com/usnews/docview/261145525/abstract/755B2B3C797D4566PQ/512?accountid=13360,gas_tax
9125,512,https://www.proquest.com/usnews/docview/1779633570/abstract/755B2B3C797D4566PQ/513?accountid=13360,gas_tax
9126,513,https://www.proquest.com/usnews/docview/421923151/abstract/755B2B3C797D4566PQ/514?accountid=13360,gas_tax
9127,514,https://www.proquest.com/usnews/docview/263746697/abstract/755B2B3C797D4566PQ/515?accountid=13360,gas_tax
9128,515,https://www.proquest.com/usnews/docview/343381350/abstract/755B2B3C797D4566PQ/516?accountid=13360,gas_tax
9129,516,https://www.proquest.com/usnews/docview/911624330/abstract/755B2B3C797D4566PQ/517?accountid=13360,gas_tax
9130,517,https://www.proquest.com/usnews/docview/312592323/abstract/755B2B3C797D4566PQ/518?accountid=13360,gas_tax
9131,518,https://www.proquest.com/usnews/docview/1350818013/abstract/755B2B3C797D4566PQ/519?accountid=13360,gas_tax
9132,519,https://www.proquest.com/usnews/docview/2479550386/citation/755B2B3C797D4566PQ/520?accountid=13360,gas_tax
9133,520,https://www.proquest.com/usnews/docview/425005805/abstract/755B2B3C797D4566PQ/522?accountid=13360,gas_tax
9134,521,https://www.proquest.com/usnews/docview/281153443/abstract/755B2B3C797D4566PQ/523?accountid=13360,gas_tax
9135,522,https://www.proquest.com/usnews/docview/1634175519/abstract/755B2B3C797D4566PQ/524?accountid=13360,gas_tax
9136,523,https://www.proquest.com/usnews/docview/263416905/abstract/755B2B3C797D4566PQ/525?accountid=13360,gas_tax
9137,524,https://www.proquest.com/usnews/docview/379720167/abstract/755B2B3C797D4566PQ/526?accountid=13360,gas_tax
9138,525,https://www.proquest.com/usnews/docview/278259560/abstract/755B2B3C797D4566PQ/527?accountid=13360,gas_tax
9139,526,https://www.proquest.com/usnews/docview/366035040/abstract/755B2B3C797D4566PQ/528?accountid=13360,gas_tax
9140,527,https://www.proquest.com/usnews/docview/377907926/abstract/755B2B3C797D4566PQ/529?accountid=13360,gas_tax
9141,528,https://www.proquest.com/usnews/docview/1638517917/abstract/755B2B3C797D4566PQ/530?accountid=13360,gas_tax
9142,529,https://www.proquest.com/usnews/docview/1437620266/abstract/755B2B3C797D4566PQ/531?accountid=13360,gas_tax
9143,530,https://www.proquest.com/usnews/docview/1685037569/abstract/755B2B3C797D4566PQ/533?accountid=13360,gas_tax
9144,531,https://www.proquest.com/usnews/docview/281013940/abstract/755B2B3C797D4566PQ/534?accountid=13360,gas_tax
9145,532,https://www.proquest.com/usnews/docview/388580138/abstract/755B2B3C797D4566PQ/535?accountid=13360,gas_tax
9146,533,https://www.proquest.com/usnews/docview/430566835/abstract/755B2B3C797D4566PQ/536?accountid=13360,gas_tax
9147,534,https://www.proquest.com/usnews/docview/312631294/abstract/755B2B3C797D4566PQ/537?accountid=13360,gas_tax
9148,535,https://www.proquest.com/usnews/docview/438790012/abstract/755B2B3C797D4566PQ/538?accountid=13360,gas_tax
9149,536,https://www.proquest.com/usnews/docview/1471866920/abstract/755B2B3C797D4566PQ/539?accountid=13360,gas_tax
9150,537,https://www.proquest.com/usnews/docview/324308812/abstract/755B2B3C797D4566PQ/540?accountid=13360,gas_tax
9151,538,https://www.proquest.com/usnews/docview/2542513233/citation/755B2B3C797D4566PQ/521?accountid=13360,gas_tax
9152,539,https://www.proquest.com/usnews/docview/1832794005/citation/755B2B3C797D4566PQ/532?accountid=13360,gas_tax
9153,540,https://www.proquest.com/usnews/docview/255798359/abstract/755B2B3C797D4566PQ/541?accountid=13360,gas_tax
9154,541,https://www.proquest.com/usnews/docview/425740267/abstract/755B2B3C797D4566PQ/542?accountid=13360,gas_tax
9155,542,https://www.proquest.com/usnews/docview/1521945004/abstract/755B2B3C797D4566PQ/543?accountid=13360,gas_tax
9156,543,https://www.proquest.com/usnews/docview/914486609/abstract/755B2B3C797D4566PQ/544?accountid=13360,gas_tax
9157,544,https://www.proquest.com/usnews/docview/237856221/abstract/755B2B3C797D4566PQ/545?accountid=13360,gas_tax
9158,545,https://www.proquest.com/usnews/docview/432195077/abstract/755B2B3C797D4566PQ/546?accountid=13360,gas_tax
9159,546,https://www.proquest.com/usnews/docview/1265938179/abstract/755B2B3C797D4566PQ/547?accountid=13360,gas_tax
9160,547,https://www.proquest.com/usnews/docview/402988479/abstract/755B2B3C797D4566PQ/548?accountid=13360,gas_tax
9161,548,https://www.proquest.com/usnews/docview/373504827/abstract/755B2B3C797D4566PQ/549?accountid=13360,gas_tax
9162,549,https://www.proquest.com/usnews/docview/1658347879/abstract/755B2B3C797D4566PQ/550?accountid=13360,gas_tax
9163,550,https://www.proquest.com/usnews/docview/439409313/abstract/755B2B3C797D4566PQ/551?accountid=13360,gas_tax
9164,551,https://www.proquest.com/usnews/docview/280559238/abstract/755B2B3C797D4566PQ/552?accountid=13360,gas_tax
9165,552,https://www.proquest.com/usnews/docview/1826415596/abstract/755B2B3C797D4566PQ/553?accountid=13360,gas_tax
9166,553,https://www.proquest.com/usnews/docview/324354924/abstract/755B2B3C797D4566PQ/554?accountid=13360,gas_tax
9167,554,https://www.proquest.com/usnews/docview/1491350606/abstract/755B2B3C797D4566PQ/555?accountid=13360,gas_tax
9168,555,https://www.proquest.com/usnews/docview/410317807/abstract/755B2B3C797D4566PQ/557?accountid=13360,gas_tax
9169,556,https://www.proquest.com/usnews/docview/390277614/abstract/755B2B3C797D4566PQ/558?accountid=13360,gas_tax
9170,557,https://www.proquest.com/usnews/docview/264084714/abstract/755B2B3C797D4566PQ/559?accountid=13360,gas_tax
9171,558,https://www.proquest.com/usnews/docview/410217975/abstract/755B2B3C797D4566PQ/560?accountid=13360,gas_tax
9172,559,https://www.proquest.com/usnews/docview/2164603038/citation/755B2B3C797D4566PQ/556?accountid=13360,gas_tax
9173,560,https://www.proquest.com/usnews/docview/331662614/abstract/755B2B3C797D4566PQ/561?accountid=13360,gas_tax
9174,561,https://www.proquest.com/usnews/docview/410120010/abstract/755B2B3C797D4566PQ/562?accountid=13360,gas_tax
9175,562,https://www.proquest.com/usnews/docview/433191703/abstract/755B2B3C797D4566PQ/563?accountid=13360,gas_tax
9176,563,https://www.proquest.com/usnews/docview/255784547/abstract/755B2B3C797D4566PQ/564?accountid=13360,gas_tax
9177,564,https://www.proquest.com/usnews/docview/1492979555/abstract/755B2B3C797D4566PQ/565?accountid=13360,gas_tax
9178,565,https://www.proquest.com/usnews/docview/916628721/abstract/755B2B3C797D4566PQ/566?accountid=13360,gas_tax
9179,566,https://www.proquest.com/usnews/docview/409571925/abstract/755B2B3C797D4566PQ/567?accountid=13360,gas_tax
9180,567,https://www.proquest.com/usnews/docview/262754445/abstract/755B2B3C797D4566PQ/568?accountid=13360,gas_tax
9181,568,https://www.proquest.com/usnews/docview/1618002192/abstract/755B2B3C797D4566PQ/569?accountid=13360,gas_tax
9182,569,https://www.proquest.com/usnews/docview/278320074/abstract/755B2B3C797D4566PQ/571?accountid=13360,gas_tax
9183,570,https://www.proquest.com/usnews/docview/1523944986/abstract/755B2B3C797D4566PQ/572?accountid=13360,gas_tax
9184,571,https://www.proquest.com/usnews/docview/1759234105/abstract/755B2B3C797D4566PQ/574?accountid=13360,gas_tax
9185,572,https://www.proquest.com/usnews/docview/259834455/abstract/755B2B3C797D4566PQ/576?accountid=13360,gas_tax
9186,573,https://www.proquest.com/usnews/docview/414392692/abstract/755B2B3C797D4566PQ/577?accountid=13360,gas_tax
9187,574,https://www.proquest.com/usnews/docview/232762644/abstract/755B2B3C797D4566PQ/578?accountid=13360,gas_tax
9188,575,https://www.proquest.com/usnews/docview/409567517/abstract/755B2B3C797D4566PQ/580?accountid=13360,gas_tax
9189,576,https://www.proquest.com/usnews/docview/884508871/citation/755B2B3C797D4566PQ/570?accountid=13360,gas_tax
9190,577,https://www.proquest.com/usnews/docview/2167094404/citation/755B2B3C797D4566PQ/573?accountid=13360,gas_tax
9191,578,https://www.proquest.com/usnews/docview/1803688477/citation/755B2B3C797D4566PQ/575?accountid=13360,gas_tax
9192,579,https://www.proquest.com/usnews/docview/1803688564/citation/755B2B3C797D4566PQ/579?accountid=13360,gas_tax
9193,580,https://www.proquest.com/usnews/docview/878579086/abstract/755B2B3C797D4566PQ/581?accountid=13360,gas_tax
9194,581,https://www.proquest.com/usnews/docview/255992445/abstract/755B2B3C797D4566PQ/582?accountid=13360,gas_tax
9195,582,https://www.proquest.com/usnews/docview/337746173/abstract/755B2B3C797D4566PQ/583?accountid=13360,gas_tax
9196,583,https://www.proquest.com/usnews/docview/379514105/abstract/755B2B3C797D4566PQ/586?accountid=13360,gas_tax
9197,584,https://www.proquest.com/usnews/docview/436935006/abstract/755B2B3C797D4566PQ/587?accountid=13360,gas_tax
9198,585,https://www.proquest.com/usnews/docview/1331196230/abstract/755B2B3C797D4566PQ/588?accountid=13360,gas_tax
9199,586,https://www.proquest.com/usnews/docview/408937667/abstract/755B2B3C797D4566PQ/589?accountid=13360,gas_tax
9200,587,https://www.proquest.com/usnews/docview/1398330908/abstract/755B2B3C797D4566PQ/590?accountid=13360,gas_tax
9201,588,https://www.proquest.com/usnews/docview/1627094847/abstract/755B2B3C797D4566PQ/591?accountid=13360,gas_tax
9202,589,https://www.proquest.com/usnews/docview/277817137/abstract/755B2B3C797D4566PQ/592?accountid=13360,gas_tax
9203,590,https://www.proquest.com/usnews/docview/406730981/abstract/755B2B3C797D4566PQ/593?accountid=13360,gas_tax
9204,591,https://www.proquest.com/usnews/docview/390533183/abstract/755B2B3C797D4566PQ/595?accountid=13360,gas_tax
9205,592,https://www.proquest.com/usnews/docview/262736825/abstract/755B2B3C797D4566PQ/596?accountid=13360,gas_tax
9206,593,https://www.proquest.com/usnews/docview/343474279/abstract/755B2B3C797D4566PQ/600?accountid=13360,gas_tax
9207,594,https://www.proquest.com/usnews/docview/2050645296/citation/755B2B3C797D4566PQ/584?accountid=13360,gas_tax
9208,595,https://www.proquest.com/usnews/docview/2224674894/citation/755B2B3C797D4566PQ/585?accountid=13360,gas_tax
9209,596,https://www.proquest.com/usnews/docview/2547472653/citation/755B2B3C797D4566PQ/594?accountid=13360,gas_tax
9210,597,https://www.proquest.com/usnews/docview/2530282821/citation/755B2B3C797D4566PQ/597?accountid=13360,gas_tax
9211,598,https://www.proquest.com/usnews/docview/2547118912/citation/755B2B3C797D4566PQ/598?accountid=13360,gas_tax
9212,599,https://www.proquest.com/usnews/docview/2484106270/citation/755B2B3C797D4566PQ/599?accountid=13360,gas_tax
9213,600,https://www.proquest.com/usnews/docview/378910609/abstract/755B2B3C797D4566PQ/601?accountid=13360,gas_tax
9214,601,https://www.proquest.com/usnews/docview/1555491153/abstract/755B2B3C797D4566PQ/602?accountid=13360,gas_tax
9215,602,https://www.proquest.com/usnews/docview/255864097/abstract/755B2B3C797D4566PQ/603?accountid=13360,gas_tax
9216,603,https://www.proquest.com/usnews/docview/1641563789/abstract/755B2B3C797D4566PQ/606?accountid=13360,gas_tax
9217,604,https://www.proquest.com/usnews/docview/255775417/abstract/755B2B3C797D4566PQ/607?accountid=13360,gas_tax
9218,605,https://www.proquest.com/usnews/docview/1505098964/abstract/755B2B3C797D4566PQ/608?accountid=13360,gas_tax
9219,606,https://www.proquest.com/usnews/docview/264294931/abstract/755B2B3C797D4566PQ/609?accountid=13360,gas_tax
9220,607,https://www.proquest.com/usnews/docview/256895764/abstract/755B2B3C797D4566PQ/611?accountid=13360,gas_tax
9221,608,https://www.proquest.com/usnews/docview/1709654118/abstract/755B2B3C797D4566PQ/614?accountid=13360,gas_tax
9222,609,https://www.proquest.com/usnews/docview/307977364/abstract/755B2B3C797D4566PQ/615?accountid=13360,gas_tax
9223,610,https://www.proquest.com/usnews/docview/390220397/abstract/755B2B3C797D4566PQ/616?accountid=13360,gas_tax
9224,611,https://www.proquest.com/usnews/docview/255783320/abstract/755B2B3C797D4566PQ/617?accountid=13360,gas_tax
9225,612,https://www.proquest.com/usnews/docview/923283439/abstract/755B2B3C797D4566PQ/618?accountid=13360,gas_tax
9226,613,https://www.proquest.com/usnews/docview/924789535/abstract/755B2B3C797D4566PQ/619?accountid=13360,gas_tax
9227,614,https://www.proquest.com/usnews/docview/382982440/abstract/755B2B3C797D4566PQ/620?accountid=13360,gas_tax
9228,615,https://www.proquest.com/usnews/docview/1940772742/citation/755B2B3C797D4566PQ/604?accountid=13360,gas_tax
9229,616,https://www.proquest.com/usnews/docview/2485160029/citation/755B2B3C797D4566PQ/605?accountid=13360,gas_tax
9230,617,https://www.proquest.com/usnews/docview/1992818631/citation/755B2B3C797D4566PQ/610?accountid=13360,gas_tax
9231,618,https://www.proquest.com/usnews/docview/2124846700/citation/755B2B3C797D4566PQ/612?accountid=13360,gas_tax
9232,619,https://www.proquest.com/usnews/docview/2189480281/citation/755B2B3C797D4566PQ/613?accountid=13360,gas_tax
9233,620,https://www.proquest.com/usnews/docview/324209121/abstract/755B2B3C797D4566PQ/622?accountid=13360,gas_tax
9234,621,https://www.proquest.com/usnews/docview/379682294/abstract/755B2B3C797D4566PQ/623?accountid=13360,gas_tax
9235,622,https://www.proquest.com/usnews/docview/261372654/abstract/755B2B3C797D4566PQ/624?accountid=13360,gas_tax
9236,623,https://www.proquest.com/usnews/docview/398778139/abstract/755B2B3C797D4566PQ/625?accountid=13360,gas_tax
9237,624,https://www.proquest.com/usnews/docview/1547921989/abstract/755B2B3C797D4566PQ/626?accountid=13360,gas_tax
9238,625,https://www.proquest.com/usnews/docview/435207177/abstract/755B2B3C797D4566PQ/627?accountid=13360,gas_tax
9239,626,https://www.proquest.com/usnews/docview/374596462/abstract/755B2B3C797D4566PQ/628?accountid=13360,gas_tax
9240,627,https://www.proquest.com/usnews/docview/339113773/abstract/755B2B3C797D4566PQ/629?accountid=13360,gas_tax
9241,628,https://www.proquest.com/usnews/docview/1797590374/abstract/755B2B3C797D4566PQ/630?accountid=13360,gas_tax
9242,629,https://www.proquest.com/usnews/docview/406596886/abstract/755B2B3C797D4566PQ/631?accountid=13360,gas_tax
9243,630,https://www.proquest.com/usnews/docview/391378860/abstract/755B2B3C797D4566PQ/632?accountid=13360,gas_tax
9244,631,https://www.proquest.com/usnews/docview/424536779/abstract/755B2B3C797D4566PQ/633?accountid=13360,gas_tax
9245,632,https://www.proquest.com/usnews/docview/232687760/abstract/755B2B3C797D4566PQ/634?accountid=13360,gas_tax
9246,633,https://www.proquest.com/usnews/docview/1771439700/abstract/755B2B3C797D4566PQ/635?accountid=13360,gas_tax
9247,634,https://www.proquest.com/usnews/docview/1654552409/abstract/755B2B3C797D4566PQ/636?accountid=13360,gas_tax
9248,635,https://www.proquest.com/usnews/docview/865177675/abstract/755B2B3C797D4566PQ/637?accountid=13360,gas_tax
9249,636,https://www.proquest.com/usnews/docview/332914277/abstract/755B2B3C797D4566PQ/638?accountid=13360,gas_tax
9250,637,https://www.proquest.com/usnews/docview/263182949/abstract/755B2B3C797D4566PQ/639?accountid=13360,gas_tax
9251,638,https://www.proquest.com/usnews/docview/424506180/abstract/755B2B3C797D4566PQ/640?accountid=13360,gas_tax
9252,639,https://www.proquest.com/usnews/docview/2317195813/citation/755B2B3C797D4566PQ/621?accountid=13360,gas_tax
9253,640,https://www.proquest.com/usnews/docview/292688570/abstract/755B2B3C797D4566PQ/641?accountid=13360,gas_tax
9254,641,https://www.proquest.com/usnews/docview/1804697419/abstract/755B2B3C797D4566PQ/642?accountid=13360,gas_tax
9255,642,https://www.proquest.com/usnews/docview/275629124/abstract/755B2B3C797D4566PQ/643?accountid=13360,gas_tax
9256,643,https://www.proquest.com/usnews/docview/1713874135/abstract/755B2B3C797D4566PQ/646?accountid=13360,gas_tax
9257,644,https://www.proquest.com/usnews/docview/1746913157/abstract/755B2B3C797D4566PQ/647?accountid=13360,gas_tax
9258,645,https://www.proquest.com/usnews/docview/871510183/abstract/755B2B3C797D4566PQ/648?accountid=13360,gas_tax
9259,646,https://www.proquest.com/usnews/docview/406184430/abstract/755B2B3C797D4566PQ/649?accountid=13360,gas_tax
9260,647,https://www.proquest.com/usnews/docview/256792737/abstract/755B2B3C797D4566PQ/650?accountid=13360,gas_tax
9261,648,https://www.proquest.com/usnews/docview/377840846/abstract/755B2B3C797D4566PQ/651?accountid=13360,gas_tax
9262,649,https://www.proquest.com/usnews/docview/1654450456/abstract/755B2B3C797D4566PQ/652?accountid=13360,gas_tax
9263,650,https://www.proquest.com/usnews/docview/2529460599/abstract/755B2B3C797D4566PQ/653?accountid=13360,gas_tax
9264,651,https://www.proquest.com/usnews/docview/275234689/abstract/755B2B3C797D4566PQ/654?accountid=13360,gas_tax
9265,652,https://www.proquest.com/usnews/docview/247663973/abstract/755B2B3C797D4566PQ/655?accountid=13360,gas_tax
9266,653,https://www.proquest.com/usnews/docview/992982735/abstract/755B2B3C797D4566PQ/656?accountid=13360,gas_tax
9267,654,https://www.proquest.com/usnews/docview/883328945/abstract/755B2B3C797D4566PQ/657?accountid=13360,gas_tax
9268,655,https://www.proquest.com/usnews/docview/268935166/abstract/755B2B3C797D4566PQ/658?accountid=13360,gas_tax
9269,656,https://www.proquest.com/usnews/docview/851709820/abstract/755B2B3C797D4566PQ/659?accountid=13360,gas_tax
9270,657,https://www.proquest.com/usnews/docview/280863067/abstract/755B2B3C797D4566PQ/660?accountid=13360,gas_tax
9271,658,https://www.proquest.com/usnews/docview/440133706/citation/755B2B3C797D4566PQ/644?accountid=13360,gas_tax
9272,659,https://www.proquest.com/usnews/docview/1696575049/citation/755B2B3C797D4566PQ/645?accountid=13360,gas_tax
9273,660,https://www.proquest.com/usnews/docview/1668022719/abstract/755B2B3C797D4566PQ/661?accountid=13360,gas_tax
9274,661,https://www.proquest.com/usnews/docview/427204536/abstract/755B2B3C797D4566PQ/663?accountid=13360,gas_tax
9275,662,https://www.proquest.com/usnews/docview/861231728/abstract/755B2B3C797D4566PQ/665?accountid=13360,gas_tax
9276,663,https://www.proquest.com/usnews/docview/377777369/abstract/755B2B3C797D4566PQ/666?accountid=13360,gas_tax
9277,664,https://www.proquest.com/usnews/docview/1889526689/abstract/755B2B3C797D4566PQ/667?accountid=13360,gas_tax
9278,665,https://www.proquest.com/usnews/docview/378534517/abstract/755B2B3C797D4566PQ/668?accountid=13360,gas_tax
9279,666,https://www.proquest.com/usnews/docview/240289400/abstract/755B2B3C797D4566PQ/669?accountid=13360,gas_tax
9280,667,https://www.proquest.com/usnews/docview/1692069830/abstract/755B2B3C797D4566PQ/670?accountid=13360,gas_tax
9281,668,https://www.proquest.com/usnews/docview/1849319934/abstract/755B2B3C797D4566PQ/671?accountid=13360,gas_tax
9282,669,https://www.proquest.com/usnews/docview/306754601/abstract/755B2B3C797D4566PQ/673?accountid=13360,gas_tax
9283,670,https://www.proquest.com/usnews/docview/878207954/abstract/755B2B3C797D4566PQ/674?accountid=13360,gas_tax
9284,671,https://www.proquest.com/usnews/docview/378685220/abstract/755B2B3C797D4566PQ/675?accountid=13360,gas_tax
9285,672,https://www.proquest.com/usnews/docview/1266099183/abstract/755B2B3C797D4566PQ/676?accountid=13360,gas_tax
9286,673,https://www.proquest.com/usnews/docview/256015453/abstract/755B2B3C797D4566PQ/677?accountid=13360,gas_tax
9287,674,https://www.proquest.com/usnews/docview/402336918/abstract/755B2B3C797D4566PQ/679?accountid=13360,gas_tax
9288,675,https://www.proquest.com/usnews/docview/279469338/abstract/755B2B3C797D4566PQ/680?accountid=13360,gas_tax
9289,676,https://www.proquest.com/usnews/docview/2310475507/citation/755B2B3C797D4566PQ/662?accountid=13360,gas_tax
9290,677,https://www.proquest.com/usnews/docview/2180710087/citation/755B2B3C797D4566PQ/664?accountid=13360,gas_tax
9291,678,https://www.proquest.com/usnews/docview/2180724077/citation/755B2B3C797D4566PQ/672?accountid=13360,gas_tax
9292,679,https://www.proquest.com/usnews/docview/2350848557/citation/755B2B3C797D4566PQ/678?accountid=13360,gas_tax
9293,680,https://www.proquest.com/usnews/docview/380209781/abstract/755B2B3C797D4566PQ/681?accountid=13360,gas_tax
9294,681,https://www.proquest.com/usnews/docview/1669976368/abstract/755B2B3C797D4566PQ/682?accountid=13360,gas_tax
9295,682,https://www.proquest.com/usnews/docview/1647599919/abstract/755B2B3C797D4566PQ/683?accountid=13360,gas_tax
9296,683,https://www.proquest.com/usnews/docview/1326640499/abstract/755B2B3C797D4566PQ/684?accountid=13360,gas_tax
9297,684,https://www.proquest.com/usnews/docview/431776991/abstract/755B2B3C797D4566PQ/685?accountid=13360,gas_tax
9298,685,https://www.proquest.com/usnews/docview/377834581/abstract/755B2B3C797D4566PQ/686?accountid=13360,gas_tax
9299,686,https://www.proquest.com/usnews/docview/756088212/abstract/755B2B3C797D4566PQ/687?accountid=13360,gas_tax
9300,687,https://www.proquest.com/usnews/docview/342833592/abstract/755B2B3C797D4566PQ/688?accountid=13360,gas_tax
9301,688,https://www.proquest.com/usnews/docview/910530887/abstract/755B2B3C797D4566PQ/690?accountid=13360,gas_tax
9302,689,https://www.proquest.com/usnews/docview/1690495566/abstract/755B2B3C797D4566PQ/692?accountid=13360,gas_tax
9303,690,https://www.proquest.com/usnews/docview/1530239863/abstract/755B2B3C797D4566PQ/693?accountid=13360,gas_tax
9304,691,https://www.proquest.com/usnews/docview/264225644/abstract/755B2B3C797D4566PQ/695?accountid=13360,gas_tax
9305,692,https://www.proquest.com/usnews/docview/278259599/abstract/755B2B3C797D4566PQ/696?accountid=13360,gas_tax
9306,693,https://www.proquest.com/usnews/docview/278293665/abstract/755B2B3C797D4566PQ/697?accountid=13360,gas_tax
9307,694,https://www.proquest.com/usnews/docview/1890217055/abstract/755B2B3C797D4566PQ/699?accountid=13360,gas_tax
9308,695,https://www.proquest.com/usnews/docview/332742362/abstract/755B2B3C797D4566PQ/700?accountid=13360,gas_tax
9309,696,https://www.proquest.com/usnews/docview/2075727326/citation/755B2B3C797D4566PQ/689?accountid=13360,gas_tax
9310,697,https://www.proquest.com/usnews/docview/2313430221/citation/755B2B3C797D4566PQ/691?accountid=13360,gas_tax
9311,698,https://www.proquest.com/usnews/docview/2554133204/citation/755B2B3C797D4566PQ/694?accountid=13360,gas_tax
9312,699,https://www.proquest.com/usnews/docview/2313478503/citation/755B2B3C797D4566PQ/698?accountid=13360,gas_tax
9313,700,https://www.proquest.com/usnews/docview/281881929/abstract/755B2B3C797D4566PQ/701?accountid=13360,gas_tax
9314,701,https://www.proquest.com/usnews/docview/283846095/abstract/755B2B3C797D4566PQ/702?accountid=13360,gas_tax
9315,702,https://www.proquest.com/usnews/docview/281239304/abstract/755B2B3C797D4566PQ/703?accountid=13360,gas_tax
9316,703,https://www.proquest.com/usnews/docview/408780483/abstract/755B2B3C797D4566PQ/705?accountid=13360,gas_tax
9317,704,https://www.proquest.com/usnews/docview/1728213639/abstract/755B2B3C797D4566PQ/706?accountid=13360,gas_tax
9318,705,https://www.proquest.com/usnews/docview/1156931817/abstract/755B2B3C797D4566PQ/707?accountid=13360,gas_tax
9319,706,https://www.proquest.com/usnews/docview/404074735/abstract/755B2B3C797D4566PQ/709?accountid=13360,gas_tax
9320,707,https://www.proquest.com/usnews/docview/756782693/abstract/755B2B3C797D4566PQ/713?accountid=13360,gas_tax
9321,708,https://www.proquest.com/usnews/docview/1523894228/abstract/755B2B3C797D4566PQ/714?accountid=13360,gas_tax
9322,709,https://www.proquest.com/usnews/docview/343391102/abstract/755B2B3C797D4566PQ/715?accountid=13360,gas_tax
9323,710,https://www.proquest.com/usnews/docview/1351692136/abstract/755B2B3C797D4566PQ/716?accountid=13360,gas_tax
9324,711,https://www.proquest.com/usnews/docview/343589092/abstract/755B2B3C797D4566PQ/717?accountid=13360,gas_tax
9325,712,https://www.proquest.com/usnews/docview/1812742329/abstract/755B2B3C797D4566PQ/718?accountid=13360,gas_tax
9326,713,https://www.proquest.com/usnews/docview/239354259/abstract/755B2B3C797D4566PQ/719?accountid=13360,gas_tax
9327,714,https://www.proquest.com/usnews/docview/252918560/abstract/755B2B3C797D4566PQ/720?accountid=13360,gas_tax
9328,715,https://www.proquest.com/usnews/docview/2191518818/citation/755B2B3C797D4566PQ/704?accountid=13360,gas_tax
9329,716,https://www.proquest.com/usnews/docview/2263153941/citation/755B2B3C797D4566PQ/708?accountid=13360,gas_tax
9330,717,https://www.proquest.com/usnews/docview/2262608280/citation/755B2B3C797D4566PQ/710?accountid=13360,gas_tax
9331,718,https://www.proquest.com/usnews/docview/2263154740/citation/755B2B3C797D4566PQ/711?accountid=13360,gas_tax
9332,719,https://www.proquest.com/usnews/docview/2263145577/citation/755B2B3C797D4566PQ/712?accountid=13360,gas_tax
9333,720,https://www.proquest.com/usnews/docview/1433207283/abstract/755B2B3C797D4566PQ/721?accountid=13360,gas_tax
9334,721,https://www.proquest.com/usnews/docview/1287883400/abstract/755B2B3C797D4566PQ/722?accountid=13360,gas_tax
9335,722,https://www.proquest.com/usnews/docview/293211284/abstract/755B2B3C797D4566PQ/723?accountid=13360,gas_tax
9336,723,https://www.proquest.com/usnews/docview/1411127409/abstract/755B2B3C797D4566PQ/724?accountid=13360,gas_tax
9337,724,https://www.proquest.com/usnews/docview/252932125/abstract/755B2B3C797D4566PQ/725?accountid=13360,gas_tax
9338,725,https://www.proquest.com/usnews/docview/440044395/abstract/755B2B3C797D4566PQ/726?accountid=13360,gas_tax
9339,726,https://www.proquest.com/usnews/docview/399105219/abstract/755B2B3C797D4566PQ/727?accountid=13360,gas_tax
9340,727,https://www.proquest.com/usnews/docview/402338781/abstract/755B2B3C797D4566PQ/729?accountid=13360,gas_tax
9341,728,https://www.proquest.com/usnews/docview/1490666648/abstract/755B2B3C797D4566PQ/730?accountid=13360,gas_tax
9342,729,https://www.proquest.com/usnews/docview/264323093/abstract/755B2B3C797D4566PQ/731?accountid=13360,gas_tax
9343,730,https://www.proquest.com/usnews/docview/277936647/abstract/755B2B3C797D4566PQ/732?accountid=13360,gas_tax
9344,731,https://www.proquest.com/usnews/docview/856185920/abstract/755B2B3C797D4566PQ/733?accountid=13360,gas_tax
9345,732,https://www.proquest.com/usnews/docview/387578180/abstract/755B2B3C797D4566PQ/736?accountid=13360,gas_tax
9346,733,https://www.proquest.com/usnews/docview/1787035855/abstract/755B2B3C797D4566PQ/738?accountid=13360,gas_tax
9347,734,https://www.proquest.com/usnews/docview/343516645/abstract/755B2B3C797D4566PQ/739?accountid=13360,gas_tax
9348,735,https://www.proquest.com/usnews/docview/413668704/abstract/755B2B3C797D4566PQ/740?accountid=13360,gas_tax
9349,736,https://www.proquest.com/usnews/docview/2178934262/citation/755B2B3C797D4566PQ/728?accountid=13360,gas_tax
9350,737,https://www.proquest.com/usnews/docview/2178932387/citation/755B2B3C797D4566PQ/734?accountid=13360,gas_tax
